,POP_2015,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,105.374,0,1801,8367.0,78.61388068979387,12.689337182515644
1,61.558,74,1726,8367.0,78.61489381401744,12.68933718251564
2,71.567,0,1801,8367.0,78.6137248870604,12.688520724695051
3,33.039,74,1726,8367.0,78.6147380092761,12.688520724695053
4,18.709,346,1454,8367.0,78.61660845583883,12.687704267875882
5,64.231,1198,1198,8367.0,78.62977901854205,12.68770426787588
6,20.728,1198,1198,8367.0,78.63079213874998,12.68770426787588
7,47.285,346,1454,8367.0,78.6164526688585,12.686887812058055
8,97.242,294,1098,8367.0,78.61949202345953,12.686887812058055
9,69.434,1198,1198,8367.0,78.62962320546288,12.686887812058057
10,42.053,1198,1198,8367.0,78.63063632366321,12.686887812058055
11,88.058,294,1098,8367.0,78.61933624134491,12.686071357241511
12,83.992,986,3079,8367.0,78.62946740327365,12.686071357241513
13,7.941,1727,3089,8367.0,78.63048051946653,12.686071357241511
14,82.258,756,756,8367.0,78.62627226941751,12.68525490342618
15,56.497,756,756,8367.0,78.62728538360305,12.685254903426179
16,31.248,852,2946,8367.0,78.62931161197416,12.685254903426179
17,18.929,852,2946,8367.0,78.63032472615973,12.685254903426179
18,135.883,0,804,8367.0,78.61801159760218,12.684438450611983
19,114.33,756,756,8367.0,78.62611649502914,12.684438450611987
20,97.1,756,756,8367.0,78.6271296072075,12.684438450611983
21,3.554,852,2946,8367.0,78.62915583156423,12.684438450611983
22,35.799,1566,2928,8367.0,78.63016894374262,12.684438450611989
23,99.602,0,804,8367.0,78.61785585015907,12.683621998798863
24,32.357,942,942,8367.0,78.62798695187234,12.683621998798865
25,121.211,0,584,8367.0,78.61668700543918,12.682805547986751
26,56.383,55,528,8367.0,78.6177001136036,12.682805547986751
27,33.836,957,1033,8367.0,78.6278311952479,12.682805547986751
28,45.285,938,1052,8367.0,78.62884430341231,12.682805547986753
29,101.365,55,528,8367.0,78.61653128177795,12.68198909817557
30,41.797,115,468,8367.0,78.61754438793562,12.68198909817557
31,0.0,1833,2464,8367.0,78.62666234335462,12.681989098175572
32,17.088,1833,2464,8367.0,78.62767544951228,12.68198909817557
33,74.344,919,1071,8367.0,78.62868855566994,12.681989098175569
34,131.504,0,663,8367.0,78.61637556900385,12.681172649365257
35,55.104,126,457,8367.0,78.6173886731549,12.681172649365257
36,100.085,0,193,8367.0,78.61941488145699,12.681172649365257
37,149.787,0,162,8367.0,78.62042798560803,12.681172649365257
38,12.34,340,2433,8367.0,78.6265066105143,12.681172649365257
39,88.029,1833,2464,8367.0,78.62751971466533,12.681172649365257
40,128.604,0,663,8367.0,78.61621986711668,12.680356201555746
41,149.417,0,130,8367.0,78.62027227569496,12.680356201555744
42,154.592,0,0,8367.0,78.62128537783953,12.680356201555744
43,148.251,0,0,8367.0,78.62229847998407,12.68035620155574
44,178.736,783,1978,8367.0,78.63344260357427,12.680356201555743
45,111.06,254,2047,8367.0,78.60492007459582,12.679539754746957
46,178.078,0,1792,8367.0,78.60694627487227,12.679539754746953
47,106.625,0,1792,8367.0,78.6079593750105,12.679539754746957
48,142.65,197,1004,8367.0,78.61403797583984,12.679539754746957
49,89.821,0,816,8367.0,78.61505107597804,12.679539754746955
50,147.597,0,816,8367.0,78.61606417611628,12.679539754746953
51,124.026,0,383,8367.0,78.61910347653095,12.679539754746953
52,50.242,0,2093,8367.0,78.6241689772221,12.679539754746957
