,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
0,0.0,1924,2340,261,2974,2911,68,2941,1002.0,-75.48942809164063,45.49584036782046
1,0.0,1990,2405,189,3040,2977,8,3006,1002.0,-75.48818320294448,45.49584036782046
2,0.0,2058,2474,155,3108,3045,65,3074,1002.0,-75.4869383142483,45.49584036782046
3,0.0,2392,2808,580,3443,3379,399,3409,1002.0,-75.48320364815977,45.49584036782046
4,0.038,2392,2808,580,3443,3379,399,3409,1002.0,-75.48195875946361,45.49584036782046
5,0.0,589,976,689,589,580,221,702,1002.0,-75.47946898207125,45.49584036782046
6,0.0,626,1013,726,626,618,258,739,1002.0,-75.47822409337508,45.49584036782046
7,4.338,2159,2575,57,3210,3146,172,3176,1002.0,-75.48740417834954,45.494915601836
8,36.716,2174,2590,0,3224,3161,181,3190,1002.0,-75.4861593025004,45.494915601836
9,11.846,2245,2661,71,3296,3232,252,3262,1002.0,-75.48491442665123,45.494915601836
10,0.0,563,951,664,563,555,192,676,1002.0,-75.47869004740552,45.494915601836
11,0.0,616,1004,717,616,608,249,729,1002.0,-75.47744517155635,45.494915601836
12,10.01,2161,2577,66,3211,3148,179,3178,1002.0,-75.48662519231426,45.49399084149421
13,11.674,2174,2590,0,3224,3161,181,3190,1002.0,-75.48538032931152,45.49399084149421
14,0.0,244,829,296,354,297,144,51,1002.0,-75.482890603306,45.493990841494195
15,0.0,350,737,401,346,297,223,426,1002.0,-75.48164574030329,45.4939908414942
16,0.0,395,783,473,395,364,91,508,1002.0,-75.48040087730051,45.493990841494195
17,0.0,462,849,539,462,431,31,575,1002.0,-75.47915601429776,45.493990841494195
18,0.0,446,834,547,446,438,86,559,1002.0,-75.47791115129502,45.49399084149421
19,0.0,512,899,627,512,518,405,625,1002.0,-75.47666628829226,45.49399084149421
20,0.0,22,833,74,350,292,140,249,1002.0,-75.48460139467915,45.493066086794855
21,0.0,53,802,105,327,269,116,219,1002.0,-75.48335654452217,45.493066086794855
22,0.0,213,799,266,324,266,113,70,1002.0,-75.48211169436516,45.493066086794855
23,0.0,312,701,389,313,282,115,425,1002.0,-75.48086684420817,45.493066086794855
24,0.0,330,718,430,330,321,72,443,1002.0,-75.47962199405119,45.49306608679486
25,0.0,508,895,585,508,477,74,621,1002.0,-75.47837714389416,45.493066086794855
26,0.0,435,823,532,435,423,163,548,1002.0,-75.4771322937372,45.493066086794855
27,0.0,505,892,620,505,512,398,618,1002.0,-75.47588744358019,45.493066086794855
