,POP_2015,community_space,education,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
0,49.37,280,1879,1406,1524,2747,2049,1982.0,0.3535803050691879,12.08461186367244
1,17.305,2466,2640,2167,2285,3070,2407,1982.0,0.3556036544544194,12.084611863672437
2,16.167,2356,2530,2057,2176,2961,2298,1982.0,0.35661532914703503,12.084611863672437
3,24.642,2356,2530,2057,2176,2961,2298,1982.0,0.35762700383965074,12.084611863672437
4,38.065,2502,2676,2203,2322,3073,2428,1982.0,0.36369705199534497,12.084611863672437
5,30.6,277,1876,1403,1521,2744,2046,1982.0,0.3525679666391326,12.08379612911271
6,40.212,280,1879,1406,1524,2747,2049,1982.0,0.3535796394271932,12.083796129112708
7,47.507,2524,2698,2225,2343,3128,2465,1982.0,0.3566146577913752,12.083796129112708
8,35.563,2524,2698,2225,2343,3128,2465,1982.0,0.35762633057943577,12.08379612911271
9,3.782,2143,2317,1844,1962,2747,2084,1982.0,0.3586380033674964,12.083796129112708
10,4.806,2167,2341,1868,1986,2771,2108,1982.0,0.36066134894361773,12.08379612911271
11,47.948,2279,2453,1980,2099,2850,2205,1982.0,0.362684694519739,12.083796129112711
12,45.715,2423,2597,2124,2242,2994,2348,1982.0,0.36369636730779964,12.083796129112708
13,70.272,0,1725,1252,1370,2592,1894,1982.0,0.3515556320663462,12.082980395503702
14,67.926,277,1876,1403,1521,2744,2046,1982.0,0.3525673029499904,12.0829803955037
15,45.189,175,1775,1302,1420,2642,1944,1982.0,0.3535789738336345,12.082980395503702
16,12.371,2618,2792,2319,2437,3222,2559,1982.0,0.356613986484567,12.082980395503702
17,37.952,2524,2698,2225,2343,3128,2465,1982.0,0.3576256573682112,12.0829803955037
18,23.263,2051,2225,1751,1870,2655,1992,1982.0,0.35863732825185535,12.0829803955037
19,17.376,1976,2150,1677,1795,2580,1917,1982.0,0.35964899913549947,12.0829803955037
20,23.107,2080,2254,1780,1899,2684,2021,1982.0,0.36066067001914365,12.0829803955037
21,42.146,2235,2409,1936,2054,2839,2176,1982.0,0.36167234090278777,12.0829803955037
22,48.36,2245,2419,1946,2064,2816,2170,1982.0,0.36268401178643195,12.082980395503702
23,61.854,2324,2498,2025,2143,2895,2249,1982.0,0.3636956826700761,12.0829803955037
24,29.377,0,1725,1252,1370,2592,1894,1982.0,0.3515549703297784,12.082164662845347
