,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,4.899,5000,5000,5000,5000,5000,5000,617.0,-74.34624492144998,4.830132518352917
1,20.228,2100,1872,2620,1812,2965,3059,617.0,-74.33924513376829,4.830132518352914
2,33.83,1098,1702,0,1462,2384,1886,617.0,-74.35518985846409,4.829322647628349
3,118.028,1098,1702,0,1462,2384,1886,617.0,-74.35418988953212,4.8293226476283495
4,139.963,5000,5000,5000,5000,5000,5000,617.0,-74.3521899516682,4.829322647628348
5,133.542,5000,5000,5000,5000,5000,5000,617.0,-74.35118998273623,4.8293226476283495
6,1.782,5000,5000,5000,5000,5000,5000,617.0,-74.34919004487232,4.829322647628349
7,10.244,5000,5000,5000,5000,5000,5000,617.0,-74.34819007594034,4.829322647628349
8,29.804,5000,5000,5000,5000,5000,5000,617.0,-74.34719010700837,4.829322647628349
9,78.388,5000,5000,5000,5000,5000,5000,617.0,-74.34619013807642,4.829322647628349
10,5.901,1858,1631,2379,1571,2724,2818,617.0,-74.3411902934166,4.8293226476283495
11,46.395,2100,1872,2620,1812,2965,3059,617.0,-74.33919035555267,4.8293226476283495
12,158.261,1019,1623,229,1383,2305,1807,617.0,-74.35613504595437,4.8285127772742324
13,100.709,1064,1668,33,1428,2350,1852,617.0,-74.35513507775912,4.8285127772742324
14,117.36,1098,1702,0,1462,2384,1886,617.0,-74.35413510956388,4.828512777274234
15,185.244,1175,1395,1676,1335,2417,2129,617.0,-74.35313514136865,4.8285127772742324
16,104.184,5000,5000,5000,5000,5000,5000,617.0,-74.35213517317338,4.828512777274235
17,38.712,5000,5000,5000,5000,5000,5000,617.0,-74.35113520497815,4.828512777274233
18,14.512,5000,5000,5000,5000,5000,5000,617.0,-74.34913526858769,4.828512777274234
19,113.277,5000,5000,5000,5000,5000,5000,617.0,-74.34813530039243,4.8285127772742324
20,110.976,5000,5000,5000,5000,5000,5000,617.0,-74.3471353321972,4.828512777274234
21,38.266,5000,5000,5000,5000,5000,5000,617.0,-74.34613536400195,4.8285127772742324
22,33.144,5000,5000,5000,5000,5000,5000,617.0,-74.3451353958067,4.8285127772742324
23,37.672,1696,1468,2216,1408,2562,2655,617.0,-74.34213549122096,4.8285127772742324
24,36.707,1854,1627,2375,1567,2720,2814,617.0,-74.34113552302574,4.8285127772742324
25,109.788,962,1567,516,1327,2248,1750,617.0,-74.35708024127158,4.827702907290509
26,170.546,1019,1623,230,1383,2305,1807,617.0,-74.35608027381294,4.827702907290508
27,122.519,975,1579,229,1348,2262,1764,617.0,-74.3550803063543,4.827702907290508
28,162.863,1097,1317,1598,1257,2339,2050,617.0,-74.35408033889564,4.827702907290508
29,199.942,1142,1362,1643,1302,2384,2096,617.0,-74.353080371437,4.827702907290507
30,0.0,5000,5000,5000,5000,5000,5000,617.0,-74.34908050160239,4.827702907290509
31,75.976,5000,5000,5000,5000,5000,5000,617.0,-74.34808053414375,4.827702907290508
32,124.226,5000,5000,5000,5000,5000,5000,617.0,-74.34708056668511,4.827702907290507
33,19.931,5000,5000,5000,5000,5000,5000,617.0,-74.34608059922648,4.82770290729051
34,79.873,1730,1502,2250,1442,2595,2689,617.0,-74.34208072939188,4.827702907290508
35,21.453,1826,1598,2346,1538,2691,2785,617.0,-74.34108076193323,4.82770290729051
36,21.898,1879,1651,2399,1591,2745,2838,617.0,-74.34008079447456,4.827702907290507
37,89.671,951,1556,504,1315,2237,1739,617.0,-74.35702547769385,4.826893037677106
38,92.641,874,1479,414,1252,2161,1663,617.0,-74.35602551097168,4.826893037677107
