,POP_2015,active_living,community_space,health_wellbeing,ID_HDC_G0,lng,lat
152,52.97,1334,1805,264,6772.0,74.85126370735826,26.59209152384687
153,96.156,1807,2278,737,6772.0,74.84557492042586,26.591247538054354
154,117.807,1763,2234,694,6772.0,74.8466441658371,26.591247538054354
155,123.051,1494,1965,425,6772.0,74.84878265665964,26.591247538054354
156,147.487,1357,1829,288,6772.0,74.84985190207091,26.591247538054347
157,100.463,1340,1811,271,6772.0,74.85092114748218,26.591247538054354
158,83.304,1412,1884,163,6772.0,74.85199039289346,26.591247538054358
159,5.641,1858,2330,789,6772.0,74.85519812912723,26.591247538054347
160,16.83,1858,2330,789,6772.0,74.8562673745385,26.59124753805435
161,135.878,1483,1954,233,6772.0,74.84950936235605,26.590403554622554
162,106.502,1441,1912,153,6772.0,74.85057860287404,26.590403554622554
163,85.201,1473,1944,103,6772.0,74.85164784339207,26.590403554622547
164,76.196,1574,2045,302,6772.0,74.85271708391008,26.59040355462255
165,85.833,1858,2330,789,6772.0,74.8548555649461,26.59040355462255
166,104.887,1877,2348,807,6772.0,74.85592480546413,26.59040355462255
167,39.781,705,1889,366,6772.0,74.85913252701818,26.59040355462255
168,87.162,690,1875,352,6772.0,74.8602017675362,26.590403554622554
169,139.038,1860,2332,533,6772.0,74.84702836665838,26.589559573551377
170,123.893,1748,2219,420,6772.0,74.8480976022834,26.589559573551384
171,137.563,1628,2099,300,6772.0,74.84916683790837,26.589559573551377
172,126.328,1604,2075,156,6772.0,74.85023607353335,26.58955957355138
173,111.277,1582,2054,57,6772.0,74.85130530915832,26.589559573551384
174,89.415,1626,2097,49,6772.0,74.8523745447833,26.589559573551377
175,87.519,1002,1473,574,6772.0,74.8534437804083,26.589559573551384
176,120.056,690,1875,352,6772.0,74.85878995853322,26.589559573551377
177,125.519,568,1753,230,6772.0,74.8598591941582,26.589559573551377
178,73.393,499,1822,161,6772.0,74.86092842978317,26.58955957355138
179,117.729,881,2205,543,6772.0,74.86413613665815,26.589559573551377
180,114.665,881,2205,543,6772.0,74.8652053722831,26.58955957355138
181,133.701,1848,2320,521,6772.0,74.84668586726302,26.588715594840732
182,146.575,1749,2221,421,6772.0,74.8477550979952,26.588715594840735
183,142.197,1699,2171,372,6772.0,74.84882432872736,26.588715594840735
184,123.519,1676,2147,242,6772.0,74.84989355945953,26.588715594840735
185,116.145,1010,1244,1063,6772.0,74.8509627901917,26.588715594840735
186,97.865,959,1326,981,6772.0,74.85203202092387,26.588715594840735
187,69.261,926,1397,650,6772.0,74.85310125165604,26.588715594840732
188,102.125,729,1325,783,6772.0,74.85417048238823,26.588715594840735
189,89.883,431,1491,484,6772.0,74.85630894385254,26.588715594840732
190,136.919,408,1514,462,6772.0,74.85737817458472,26.588715594840735
191,122.574,568,1753,230,6772.0,74.85951663604908,26.588715594840732
192,70.466,496,1820,157,6772.0,74.86058586678124,26.588715594840735
193,104.144,881,2205,543,6772.0,74.86379355897773,26.588715594840735
194,122.906,881,2205,543,6772.0,74.8648627897099,26.588715594840735
195,118.229,2203,2147,875,6772.0,74.84420493145417,26.5878716184905
196,130.002,2101,2198,774,6772.0,74.84527415729374,26.587871618490503
197,132.437,1992,2285,664,6772.0,74.84634338313333,26.587871618490503
198,129.768,1879,2322,552,6772.0,74.8474126089729,26.587871618490503
199,133.724,1819,2290,451,6772.0,74.84848183481249,26.5878716184905
200,100.744,1486,1694,828,6772.0,74.84955106065205,26.587871618490503
201,86.582,1099,1180,1127,6772.0,74.85062028649162,26.587871618490503
202,144.491,949,1185,1003,6772.0,74.85168951233119,26.587871618490503
203,102.897,793,1253,846,6772.0,74.85275873817078,26.587871618490503
204,82.954,729,1282,783,6772.0,74.85382796401036,26.5878716184905
205,100.861,646,1350,699,6772.0,74.85489718984992,26.587871618490507
206,102.125,456,1471,510,6772.0,74.85596641568948,26.587871618490503
207,118.702,346,1457,399,6772.0,74.85703564152907,26.587871618490507
208,133.071,279,1524,339,6772.0,74.85810486736864,26.587871618490503
209,78.596,338,1863,0,6772.0,74.86024331904781,26.587871618490507
210,55.445,338,1863,0,6772.0,74.86131254488737,26.587871618490503
211,92.902,2203,2147,875,6772.0,74.84386247237437,26.58702764450061
212,94.237,2203,2086,875,6772.0,74.84493169332157,26.58702764450061
213,125.93,2107,2170,779,6772.0,74.84600091426877,26.58702764450061
214,122.48,2023,2179,695,6772.0,74.84707013521597,26.58702764450061
215,83.617,2023,2179,695,6772.0,74.84813935616317,26.587027644500605
216,96.732,1150,1035,1227,6772.0,74.84920857711037,26.587027644500605
217,91.638,1048,1044,1101,6772.0,74.85027779805756,26.587027644500605
218,124.127,960,1100,1013,6772.0,74.85134701900476,26.587027644500605
219,106.338,859,1172,912,6772.0,74.85241623995194,26.5870276445006
220,125.391,776,1208,830,6772.0,74.85348546089917,26.58702764450061
221,85.389,604,1199,657,6772.0,74.85455468184634,26.58702764450061
222,100.58,535,1738,210,6772.0,74.85562390279355,26.5870276445006
223,107.859,318,1639,313,6772.0,74.85669312374074,26.587027644500605
224,114.974,202,1601,262,6772.0,74.85776234468793,26.587027644500605
225,120.626,111,1692,189,6772.0,74.85883156563514,26.5870276445006
226,109.677,93,1751,130,6772.0,74.85990078658234,26.587027644500605
227,71.879,223,1882,0,6772.0,74.86097000752955,26.5870276445006
228,67.272,1511,1156,1563,6772.0,74.83710473222852,26.58618367287095
229,78.811,1537,1181,1589,6772.0,74.83817394828358,26.586183672870945
230,29.68,2140,1784,1090,6772.0,74.84352002855876,26.58618367287094
231,71.382,2254,1899,999,6772.0,74.84458924461379,26.586183672870945
232,76.457,2196,2005,869,6772.0,74.84565846066883,26.58618367287095
233,50.105,2083,2118,756,6772.0,74.84672767672386,26.586183672870945
234,33.109,969,854,1409,6772.0,74.8477968927789,26.586183672870945
235,46.89,1024,909,1353,6772.0,74.84886610883393,26.58618367287094
236,98.754,985,870,1251,6772.0,74.84993532488897,26.586183672870945
237,127.732,1095,984,1148,6772.0,74.851004540944,26.58618367287094
238,132.811,1103,991,1157,6772.0,74.85207375699903,26.58618367287095
239,115.209,733,1070,787,6772.0,74.8531429730541,26.58618367287095
240,100.58,593,1841,24,6772.0,74.85421218910913,26.586183672870945
241,104.278,502,1820,150,6772.0,74.85528140516418,26.58618367287095
242,108.351,294,1663,289,6772.0,74.8563506212192,26.586183672870945
243,112.124,209,1711,203,6772.0,74.85741983727424,26.586183672870945
244,119.439,145,1746,139,6772.0,74.8584890533293,26.58618367287094
245,102.742,35,1804,139,6772.0,74.85955826938431,26.586183672870938
246,94.549,223,1882,0,6772.0,74.86062748543934,26.58618367287095
247,9.971,1459,1103,1510,6772.0,74.83462391070195,26.58533970360142
248,63.058,1387,1031,1438,6772.0,74.83569312186508,26.585339703601413
249,82.673,1395,1040,1447,6772.0,74.83676233302816,26.585339703601417
250,101.493,1564,1209,1616,6772.0,74.83783154419126,26.585339703601417
251,25.868,2211,1856,1018,6772.0,74.84424681116984,26.58533970360142
252,46.06,2256,1940,934,6772.0,74.84531602233292,26.58533970360142
253,31.016,821,706,1495,6772.0,74.84638523349604,26.585339703601413
254,21.709,1012,897,1452,6772.0,74.84745444465914,26.58533970360142
255,62.557,985,870,1275,6772.0,74.84852365582222,26.585339703601413
256,137.212,985,870,1275,6772.0,74.84959286698532,26.585339703601417
257,91.685,1114,1002,1168,6772.0,74.85066207814842,26.58533970360142
258,69.94,385,1561,368,6772.0,74.85173128931152,26.58533970360142
259,121.529,467,1704,225,6772.0,74.85280050047461,26.58533970360142
260,112.588,565,1827,148,6772.0,74.85386971163771,26.585339703601417
261,120.382,520,1913,56,6772.0,74.8549389228008,26.585339703601417
262,103.342,421,1879,156,6772.0,74.8560081339639,26.585339703601417
263,99.061,104,1886,49,6772.0,74.85814655629008,26.58533970360142
264,42.607,131,1913,69,6772.0,74.8592157674532,26.585339703601417
265,32.114,1459,1103,1510,6772.0,74.83428153654683,26.58449573669192
266,59.945,1282,927,1334,6772.0,74.83535074281818,26.58449573669192
267,45.55,1282,927,1334,6772.0,74.83641994908956,26.58449573669192
268,48.532,707,593,1381,6772.0,74.84497359926054,26.58449573669192
269,37.451,719,605,1393,6772.0,74.84604280553192,26.58449573669192
270,24.079,704,589,1378,6772.0,74.84711201180329,26.58449573669192
271,109.934,776,661,1354,6772.0,74.84925042434602,26.58449573669192
272,88.783,805,690,1383,6772.0,74.85031963061743,26.584495736691917
273,102.71,342,1605,324,6772.0,74.85138883688876,26.584495736691917
274,137.727,522,1784,250,6772.0,74.85245804316015,26.58449573669192
275,116.38,560,1822,211,6772.0,74.85352724943155,26.584495736691917
276,107.967,195,1903,99,6772.0,74.85780407451702,26.584495736691917
277,84.574,252,1995,173,6772.0,74.8588732807884,26.584495736691917
278,107.112,281,2062,219,6772.0,74.85994248705978,26.584495736691917
279,62.239,1311,956,1363,6772.0,74.83393917765247,26.583651772142353
280,114.999,1311,956,1363,6772.0,74.83500837903233,26.58365177214235
281,111.628,1197,842,1249,6772.0,74.8360775804122,26.58365177214235
282,65.118,1140,784,1191,6772.0,74.83714678179206,26.58365177214235
283,30.687,181,268,1083,6772.0,74.84249278869139,26.58365177214235
284,80.659,494,380,1168,6772.0,74.84356199007125,26.58365177214235
285,54.347,472,357,1146,6772.0,74.84463119145114,26.58365177214235
286,33.938,592,477,1266,6772.0,74.845700392831,26.58365177214235
287,18.279,622,507,1296,6772.0,74.84676959421087,26.58365177214235
288,40.948,622,507,1296,6772.0,74.84783879559073,26.58365177214235
289,90.468,420,938,868,6772.0,74.84890799697061,26.583651772142357
290,108.023,65,1377,545,6772.0,74.84997719835046,26.58365177214235
291,95.313,125,1563,542,6772.0,74.85104639973034,26.583651772142353
292,111.675,250,1688,533,6772.0,74.85211560111023,26.58365177214235
293,103.576,299,1738,514,6772.0,74.85318480249009,26.583651772142353
294,115.092,287,1995,191,6772.0,74.85853080938944,26.583651772142353
295,80.441,357,2138,219,6772.0,74.8596000107693,26.58365177214235
296,72.319,380,2161,218,6772.0,74.86066921214916,26.58365177214235
297,47.405,509,2238,112,6772.0,74.86173841352901,26.58365177214235
298,1.924,692,2421,138,6772.0,74.86280761490889,26.58365177214235
299,100.082,855,2584,300,6772.0,74.86387681628875,26.58365177214235
300,100.177,932,2662,378,6772.0,74.86494601766863,26.58365177214235
301,99.971,1311,956,1363,6772.0,74.83359683401835,26.582807809952623
302,88.97,1235,880,1287,6772.0,74.83466603050694,26.582807809952616
303,87.729,1165,810,1217,6772.0,74.83573522699551,26.58280780995262
304,84.71,1091,736,1143,6772.0,74.8368044234841,26.58280780995262
305,35.228,1049,694,1101,6772.0,74.83787361997268,26.58280780995262
306,63.246,908,601,959,6772.0,74.84001201294984,26.582807809952623
307,42.016,109,373,913,6772.0,74.84108120943841,26.58280780995262
308,64.533,60,308,961,6772.0,74.842150405927,26.58280780995262
309,100.353,121,207,1025,6772.0,74.84321960241559,26.582807809952616
310,49.644,147,147,979,6772.0,74.84428879890416,26.582807809952616
311,58.067,319,204,993,6772.0,74.84535799539275,26.582807809952623
312,22.357,482,368,1156,6772.0,74.84642719188133,26.58280780995262
313,62.258,418,752,730,6772.0,74.84749638836992,26.58280780995262
314,103.716,306,1163,331,6772.0,74.84856558485848,26.58280780995262
315,112.751,72,1388,556,6772.0,74.84963478134706,26.582807809952623
316,111.745,96,1510,591,6772.0,74.85070397783565,26.582807809952627
317,118.954,312,1748,604,6772.0,74.85177317432422,26.58280780995262
318,120.148,321,1760,546,6772.0,74.85284237081281,26.582807809952623
319,122.676,407,1845,543,6772.0,74.8539115673014,26.58280780995262
320,99.901,442,1880,508,6772.0,74.85498076378997,26.582807809952623
321,105.189,380,2161,218,6772.0,74.85925754974429,26.58280780995262
322,88.872,474,2256,124,6772.0,74.86032674623286,26.582807809952616
323,67.189,593,2334,16,6772.0,74.86139594272146,26.582807809952623
324,80.37,720,2449,166,6772.0,74.86246513921003,26.582807809952616
325,125.376,769,2498,215,6772.0,74.8635343356986,26.58280780995262
326,113.169,952,2681,398,6772.0,74.86460353218719,26.582807809952616
327,85.642,1091,2820,537,6772.0,74.86567272867578,26.582807809952616
328,55.194,1391,1035,1443,6772.0,74.83325450564396,26.581963850122634
329,88.08,1214,858,1266,6772.0,74.83432369724146,26.58196385012263
330,115.537,1179,824,1231,6772.0,74.83539288883898,26.58196385012263
331,119.235,1077,721,1128,6772.0,74.83646208043648,26.58196385012263
332,49.389,955,600,1007,6772.0,74.837531272034,26.581963850122627
333,64.439,864,509,916,6772.0,74.83860046363151,26.581963850122627
334,116.965,876,570,928,6772.0,74.83966965522902,26.58196385012263
335,61.794,150,436,821,6772.0,74.84073884682654,26.58196385012263
336,49.833,49,344,855,6772.0,74.84180803842405,26.58196385012263
337,84.289,117,178,912,6772.0,74.84287723002156,26.581963850122623
338,90.487,68,68,900,6772.0,74.84394642161907,26.581963850122623
339,60.61,265,150,939,6772.0,74.8450156132166,26.58196385012263
340,51.795,203,88,877,6772.0,74.8460848048141,26.58196385012263
341,137.563,398,656,635,6772.0,74.8471539964116,26.58196385012263
342,120.663,315,1244,412,6772.0,74.84822318800911,26.581963850122623
343,127.638,160,1325,493,6772.0,74.84929237960661,26.581963850122627
344,135.784,117,1470,638,6772.0,74.85036157120413,26.58196385012263
345,110.411,395,1719,686,6772.0,74.85143076280166,26.581963850122623
346,134.052,418,1856,665,6772.0,74.85249995439916,26.58196385012263
347,119.259,494,1919,566,6772.0,74.85356914599667,26.58196385012263
348,64.369,523,1962,590,6772.0,74.85463833759418,26.581963850122627
349,16.244,613,2047,679,6772.0,74.85570752919169,26.581963850122623
350,115.092,491,2272,240,6772.0,74.85891510398424,26.581963850122623
351,114.974,522,2304,180,6772.0,74.85998429558174,26.58196385012263
352,99.394,599,2351,0,6772.0,74.86105348717926,26.581963850122623
353,77.662,748,2477,193,6772.0,74.86212267877677,26.58196385012263
354,41.586,848,2578,294,6772.0,74.86319187037428,26.581963850122623
355,123.69,903,2632,348,6772.0,74.86426106197182,26.581963850122623
356,91.366,1055,2784,500,6772.0,74.86533025356931,26.58196385012263
357,16.435,1099,2829,545,6772.0,74.86639944516682,26.581963850122623
358,83.68,1424,1068,1476,6772.0,74.8329121925287,26.58111989265227
359,35.672,1295,939,1346,6772.0,74.83398137923538,26.58111989265227
360,59.828,1215,859,1266,6772.0,74.83505056594203,26.58111989265227
361,85.857,1126,771,1178,6772.0,74.83611975264868,26.581119892652268
362,97.701,908,538,959,6772.0,74.83718893935534,26.58111989265227
363,110.411,908,471,960,6772.0,74.83825812606203,26.58111989265227
364,122.325,799,474,850,6772.0,74.83932731276867,26.581119892652264
365,91.638,816,533,868,6772.0,74.84039649947533,26.58111989265227
366,83.563,191,347,742,6772.0,74.84146568618199,26.58111989265227
367,85.787,212,228,721,6772.0,74.84253487288863,26.58111989265227
368,98.895,73,73,807,6772.0,74.84360405959532,26.58111989265227
369,84.71,636,743,88,6772.0,74.84467324630198,26.58111989265227
370,72.749,606,832,62,6772.0,74.84574243300864,26.581119892652268
371,142.291,527,1028,196,6772.0,74.84681161971528,26.581119892652268
372,125.438,468,1164,332,6772.0,74.84788080642197,26.58111989265227
373,100.439,346,1304,472,6772.0,74.84894999312861,26.58111989265227
374,115.069,289,1519,687,6772.0,74.85001917983527,26.58111989265227
375,138.359,441,1609,741,6772.0,74.85108836654194,26.58111989265227
376,154.275,515,1715,767,6772.0,74.85215755324862,26.58111989265227
377,122.863,580,1795,713,6772.0,74.85322673995526,26.58111989265227
378,112.213,673,2024,739,6772.0,74.8542959266619,26.581119892652268
379,84.172,689,2123,756,6772.0,74.85536511336858,26.58111989265227
380,54.936,741,2139,769,6772.0,74.85643430007525,26.58111989265227
381,99.924,720,2224,684,6772.0,74.85750348678191,26.58111989265227
382,29.759,892,2621,337,6772.0,74.86284942031519,26.58111989265227
383,80.916,972,2702,418,6772.0,74.86391860702187,26.58111989265227
384,75.169,1034,2763,479,6772.0,74.86498779372853,26.581119892652268
385,22.301,1062,2791,507,6772.0,74.86605698043519,26.58111989265227
386,97.396,1447,1091,1498,6772.0,74.83256989467209,26.580275937541458
387,82.252,1424,1069,1476,6772.0,74.83363907648813,26.58027593754146
388,86.817,1312,956,1363,6772.0,74.83470825830415,26.58027593754146
389,89.227,1057,546,1109,6772.0,74.8357774401202,26.580275937541458
390,120.803,1047,457,1098,6772.0,74.83684662193622,26.580275937541455
391,121.716,942,431,994,6772.0,74.83791580375224,26.58027593754146
392,116.075,743,390,794,6772.0,74.83898498556827,26.580275937541455
393,106.806,677,427,729,6772.0,74.8400541673843,26.580275937541455
394,61.56,287,302,645,6772.0,74.84112334920032,26.58027593754146
395,126.608,194,194,639,6772.0,74.84219253101634,26.58027593754146
396,74.364,400,400,431,6772.0,74.84326171283239,26.58027593754146
397,90.749,402,402,429,6772.0,74.8443308946484,26.58027593754146
398,94.283,662,946,114,6772.0,74.84540007646441,26.58027593754146
399,138.499,647,972,140,6772.0,74.84646925828045,26.580275937541455
