,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,nightlife,ID_HDC_G0,lng,lat
0,92.148,5000,58,5000,5000,5000,5000,12784.0,117.51396766679767,0.5406644204441373
1,53.02,1368,1071,1680,814,897,1386,12784.0,117.52594132458704,0.5406644204441372
2,67.747,1368,1071,1680,814,897,1386,12784.0,117.52693912940285,0.5406644204441363
3,88.089,1478,0,1458,143,525,1543,12784.0,117.52793693421863,0.5406644204441354
4,84.684,1478,0,1458,143,525,1543,12784.0,117.52893473903441,0.5406644204441363
5,96.926,5000,0,5000,5000,5000,5000,12784.0,117.51296021329122,0.5398556387604877
6,85.608,5000,58,5000,5000,5000,5000,12784.0,117.51395801802504,0.5398556387604858
7,44.924,5000,177,5000,5000,5000,5000,12784.0,117.51495582275892,0.5398556387604877
8,31.686,1941,965,1955,820,1131,1638,12784.0,117.51695143222663,0.5398556387604868
9,30.964,1810,1048,1989,903,1153,1659,12784.0,117.51794923696048,0.5398556387604868
10,2.03,1688,995,1868,850,1031,1538,12784.0,117.51894704169433,0.5398556387604878
11,21.312,1336,1038,1648,782,865,1353,12784.0,117.52493387009747,0.5398556387604858
12,88.247,1368,1071,1680,814,897,1386,12784.0,117.52593167483134,0.5398556387604858
13,86.172,1368,460,1585,353,394,1386,12784.0,117.52692947956518,0.5398556387604868
14,69.303,1445,156,1500,184,407,1462,12784.0,117.52792728429907,0.5398556387604858
15,101.35,1449,28,1429,114,496,1514,12784.0,117.52892508903288,0.5398556387604858
16,99.365,1622,201,1538,287,669,1687,12784.0,117.52992289376677,0.5398556387604877
17,96.163,1757,278,1478,421,803,1821,12784.0,117.53092069850061,0.5398556387604877
18,28.481,5000,41,5000,5000,5000,5000,12784.0,117.51295057904707,0.5390468571180531
19,14.975,5000,67,5000,5000,5000,5000,12784.0,117.5139483836991,0.5390468571180549
20,6.946,5000,215,5000,5000,5000,5000,12784.0,117.51494618835117,0.5390468571180549
21,50.314,1923,887,1877,742,1054,1560,12784.0,117.51694179765526,0.539046857118052
22,92.081,1810,1048,1989,903,1153,1659,12784.0,117.51793960230731,0.539046857118054
23,58.207,1688,995,1868,850,1031,1538,12784.0,117.51893740695937,0.539046857118054
24,2.12,1639,946,1819,801,982,1489,12784.0,117.51993521161141,0.5390468571180549
25,1.195,1336,1038,1648,782,865,1353,12784.0,117.52492423487168,0.5390468571180549
26,91.788,1274,976,1586,720,802,1291,12784.0,117.52592203952372,0.5390468571180549
27,90.998,1267,328,1496,237,305,1284,12784.0,117.52691984417578,0.5390468571180531
28,76.565,1335,143,1315,0,384,1399,12784.0,117.52791764882784,0.5390468571180549
29,91.179,1354,123,1335,19,403,1419,12784.0,117.52891545347988,0.5390468571180549
30,87.706,1558,289,1367,223,607,1623,12784.0,117.52991325813194,0.539046857118053
31,97.538,1651,382,1274,315,700,1715,12784.0,117.53091106278399,0.5390468571180549
32,65.204,2419,1135,2125,990,1301,1807,12784.0,117.5129409592494,0.5382380755167772
33,51.87,2392,1107,2097,962,1273,1780,12784.0,117.51393876381975,0.5382380755167753
34,3.924,2116,831,1821,686,997,1504,12784.0,117.51493656839013,0.5382380755167772
35,1.962,2116,831,1821,686,997,1504,12784.0,117.51593437296049,0.5382380755167772
36,27.92,1884,887,1877,742,1054,1560,12784.0,117.51693217753089,0.5382380755167773
37,82.406,1840,796,1786,651,962,1468,12784.0,117.51792998210125,0.5382380755167763
38,82.767,1734,877,1866,732,1043,1549,12784.0,117.51892778667163,0.5382380755167763
39,43.345,1805,781,1771,636,947,1453,12784.0,117.519925591242,0.5382380755167763
40,23.026,1129,831,1441,575,657,1146,12784.0,117.5259124186642,0.5382380755167772
41,76.114,1165,412,1465,306,346,1182,12784.0,117.52691022323458,0.5382380755167773
42,78.707,1256,222,1236,79,304,1320,12784.0,117.52790802780495,0.5382380755167772
43,86.601,1293,222,1236,79,342,1357,12784.0,117.52890583237532,0.5382380755167752
44,86.262,1430,370,1106,227,526,1499,12784.0,117.52990363694569,0.5382380755167772
45,93.953,1525,488,1157,344,644,1594,12784.0,117.53090144151605,0.5382380755167772
46,94.11,2304,1020,2009,874,1186,1692,12784.0,117.51293135389827,0.5374292939565929
47,100.628,2241,957,1947,812,1123,1629,12784.0,117.51392915838706,0.5374292939565947
48,69.461,2163,879,1868,733,1045,1551,12784.0,117.51492696287586,0.5374292939565909
49,64.048,2116,831,1821,686,997,1504,12784.0,117.5159247673647,0.5374292939565929
50,24.898,1928,643,1633,498,809,1316,12784.0,117.51692257185353,0.5374292939565929
51,89.51,1902,734,1724,589,900,1406,12784.0,117.51792037634227,0.5374292939565928
52,90.029,1851,735,1725,590,901,1407,12784.0,117.51891818083112,0.5374292939565919
53,66.01,1805,781,1771,636,947,1453,12784.0,117.51991598531993,0.5374292939565938
