,POP_2015,community_space,education,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
0,38.734,1827,1871,1825,1760,668,1621,12326.0,108.98650605326469,0.9248414898920159
1,58.983,1827,1871,1825,1760,668,1621,12326.0,108.98649073988722,0.9240326816480781
2,108.591,1443,1131,1441,1376,1833,1828,12326.0,108.99243202242081,0.9216062573393524
3,78.908,1443,1131,1441,1376,1833,1828,12326.0,108.99342987946116,0.9216062573393523
4,104.035,1423,935,1421,1356,1781,1808,12326.0,108.99542559354198,0.9216062573393524
5,90.135,1423,935,1421,1356,1781,1808,12326.0,108.99642345058238,0.9216062573393524
6,24.745,1575,1633,1065,1507,222,1261,12326.0,108.98144033591336,0.9207974493772672
7,94.337,1577,1635,1078,1509,209,1262,12326.0,108.98243819281403,0.9207974493772672
8,86.579,1466,1524,1288,1397,0,1151,12326.0,108.98343604971473,0.9207974493772679
9,91.398,1595,1655,1593,1528,424,1302,12326.0,108.98543176351608,0.9207974493772679
10,53.752,1551,1611,1549,1484,468,1346,12326.0,108.98642962041674,0.9207974493772662
11,57.373,1475,1535,1473,1408,629,1507,12326.0,108.98742747731742,0.9207974493772672
12,59.659,1333,1378,1331,1267,1149,1719,12326.0,108.9884253342181,0.9207974493772683
13,88.342,1272,1205,1271,1206,1261,1658,12326.0,108.9894231911188,0.9207974493772662
14,88.312,1260,949,1258,1193,1651,1646,12326.0,108.99241676182082,0.9207974493772663
15,106.68,1416,949,1414,1349,1795,1802,12326.0,108.99441247562217,0.9207974493772672
16,93.073,1423,935,1421,1356,1781,1808,12326.0,108.99541033252284,0.9207974493772679
17,91.398,1517,925,1510,1450,1864,1902,12326.0,108.99640818942352,0.9207974493772662
18,25.039,1872,1125,1765,1805,2118,2257,12326.0,108.99740604632419,0.9207974493772679
19,77.292,1874,1126,1767,1807,2120,2259,12326.0,108.99840390322488,0.9207974493772683
20,127.047,1958,1075,1924,2021,2069,2420,12326.0,109.0013974739269,0.9207974493772672
21,24.01,2270,1721,2505,2667,2513,3066,12326.0,109.00439104462895,0.9207974493772672
22,19.661,2203,1654,2437,2599,2445,2998,12326.0,109.00538890152961,0.9207974493772672
23,44.876,1619,1652,1056,1550,386,1304,12326.0,108.98042723349243,0.91998864148549
24,54.412,1575,1633,1065,1507,222,1261,12326.0,108.98142509025354,0.9199886414854928
25,55.759,1435,1493,1085,1366,232,1120,12326.0,108.98242294701463,0.9199886414854909
26,50.666,1428,1486,1280,1360,37,1114,12326.0,108.98342080377567,0.9199886414854909
27,83.963,1367,1425,1387,1298,99,1052,12326.0,108.98441866053679,0.9199886414854919
28,99.392,1534,1592,1583,1465,340,1219,12326.0,108.98541651729785,0.9199886414854918
29,76.44,1529,1589,1527,1462,449,1327,12326.0,108.98641437405894,0.9199886414854909
30,83.552,1449,1508,1447,1382,602,1481,12326.0,108.98741223082003,0.9199886414854928
31,92.662,1297,1329,1295,1231,1113,1683,12326.0,108.98841008758114,0.9199886414854909
32,82.729,1243,1207,1241,1176,1238,1628,12326.0,108.9894079443422,0.9199886414854919
33,44.053,1310,1122,1309,1244,1307,1696,12326.0,108.9904058011033,0.9199886414854898
34,68.299,1237,934,1235,1170,1627,1622,12326.0,108.99140365786437,0.9199886414854919
35,36.118,1257,946,1256,1191,1648,1643,12326.0,108.99240151462546,0.9199886414854919
36,49.167,1223,822,1221,1157,1629,1609,12326.0,108.99339937138656,0.9199886414854919
37,74.412,1289,812,1288,1223,1658,1675,12326.0,108.99439722814765,0.919988641485492
38,96.13,1270,783,1269,1204,1629,1656,12326.0,108.99539508490872,0.9199886414854909
39,84.051,1456,864,1449,1389,1803,1841,12326.0,108.99639294166981,0.919988641485492
40,32.151,1872,1125,1765,1805,2118,2257,12326.0,108.99739079843087,0.9199886414854909
41,49.902,1826,1079,1719,1759,2073,2211,12326.0,108.99838865519197,0.9199886414854919
42,78.585,1913,1031,1875,1930,2024,2367,12326.0,108.99938651195305,0.9199886414854919
43,75.176,1858,976,1824,1922,1970,2321,12326.0,109.00038436871414,0.9199886414854909
44,60.775,1861,979,1827,1925,1973,2324,12326.0,109.00138222547524,0.9199886414854919
45,20.072,2140,1258,2106,2203,2252,2603,12326.0,109.00238008223629,0.9199886414854918
46,22.218,2179,1369,2217,2314,2363,2714,12326.0,109.00337793899739,0.9199886414854909
47,65.83,2188,1380,2229,2326,2374,2725,12326.0,109.00437579575846,0.9199886414854928
48,38.91,2096,1547,2330,2492,2338,2891,12326.0,109.00537365251958,0.91998864148549
49,116.143,1867,1880,1284,2083,1576,1571,12326.0,108.97242914840243,0.9191798336639637
50,119.699,1864,1877,1281,2080,1573,1568,12326.0,108.97342700502406,0.9191798336639628
51,20.888,1699,1711,1116,1915,1408,1402,12326.0,108.97442486164567,0.919179833663962
52,11.983,1699,1711,1116,1915,1408,1402,12326.0,108.97542271826727,0.9191798336639638
53,1.822,1639,1652,1056,1855,1163,1343,12326.0,108.97941414475372,0.9191798336639619
54,24.745,1681,1714,1118,1612,448,1366,12326.0,108.98041200137533,0.9191798336639638
55,50.049,1515,1548,952,1499,336,1200,12326.0,108.98140985799695,0.9191798336639619
56,114.909,1390,1448,1136,1322,187,1076,12326.0,108.98240771461856,0.9191798336639638
57,105.299,1320,1377,1200,1251,178,1005,12326.0,108.9834055712402,0.919179833663962
58,134.423,1329,1387,1379,1261,136,1015,12326.0,108.98440342786179,0.9191798336639638
59,101.479,1465,1523,1515,1397,272,1150,12326.0,108.98540128448339,0.9191798336639618
60,115.438,1314,1374,1312,1247,680,1559,12326.0,108.98639914110504,0.9191798336639639
61,63.479,1307,1367,1306,1241,672,1550,12326.0,108.98739699772665,0.919179833663963
62,70.65,1167,1227,1165,1100,983,1552,12326.0,108.98839485434824,0.9191798336639618
63,114.174,1174,1233,1172,1107,992,1559,12326.0,108.98939271096988,0.9191798336639629
64,96.159,1248,1058,1246,1182,1371,1634,12326.0,108.99039056759148,0.9191798336639639
65,78.497,1124,934,1122,1057,1373,1509,12326.0,108.99138842421311,0.9191798336639629
66,103.389,1109,805,1107,1042,1515,1494,12326.0,108.99238628083474,0.9191798336639627
67,69.034,1187,770,1185,1120,1593,1572,12326.0,108.99338413745633,0.9191798336639628
68,114.968,1184,697,1182,1117,1542,1569,12326.0,108.99438199407795,0.9191798336639619
69,73.06,1247,760,1245,1180,1605,1632,12326.0,108.99537985069956,0.9191798336639639
70,80.495,1412,765,1350,1346,1704,1798,12326.0,108.99637770732119,0.9191798336639629
71,100.45,1478,786,1371,1411,1725,1863,12326.0,108.99737556394281,0.9191798336639628
72,118.847,1598,879,1492,1532,1845,1984,12326.0,108.99837342056443,0.919179833663962
73,74.676,1729,936,1622,1662,1930,2114,12326.0,108.99937127718601,0.9191798336639628
74,48.373,1744,862,1710,1808,1856,2207,12326.0,109.00036913380764,0.9191798336639629
75,0.382,1829,947,1795,1892,1940,2291,12326.0,109.00136699042925,0.9191798336639637
76,2.498,2140,1258,2106,2203,2252,2603,12326.0,109.00236484705088,0.9191798336639618
77,24.304,2027,1438,2262,2383,2270,2783,12326.0,109.00336270367248,0.9191798336639639
78,41.026,2045,1502,2279,2448,2288,2846,12326.0,109.0043605602941,0.9191798336639618
79,0.647,2060,1518,2294,2463,2302,2862,12326.0,109.00535841691574,0.9191798336639639
80,93.191,1867,1880,1284,2083,1576,1571,12326.0,108.97241393080324,0.918371025912619
81,75.822,1802,1815,1219,2018,1511,1506,12326.0,108.97341178728551,0.918371025912619
82,72.443,1689,1702,1106,1905,1398,1393,12326.0,108.97440964376779,0.9183710259126191
83,28.095,1614,1627,1031,1830,1323,1318,12326.0,108.97540750025004,0.9183710259126201
84,10.786,1520,1533,937,1736,1044,1224,12326.0,108.97840106969686,0.918371025912618
85,2.527,1520,1533,937,1736,1044,1224,12326.0,108.97939892617912,0.9183710259126201
86,62.568,1415,1447,851,1591,436,1100,12326.0,108.98039678266139,0.91837102591262
87,35.09,1415,1447,851,1591,436,1100,12326.0,108.98139463914366,0.9183710259126191
88,64.86,1352,1410,1251,1283,229,1037,12326.0,108.98239249562594,0.918371025912618
89,108.355,1202,1260,1225,1133,264,887,12326.0,108.98339035210817,0.9183710259126208
90,117.437,1202,1260,1263,1133,264,887,12326.0,108.98438820859046,0.918371025912618
91,53.605,1545,1603,1595,1477,352,1230,12326.0,108.98538606507272,0.91837102591262
