,POP_2015,active_living,community_space,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,119.791,1891,520,1706,1511,1914,10171.0,95.22185981999479,18.83270118726962
1,55.678,1891,520,1706,1511,1914,10171.0,95.22289209682235,18.832701187269624
2,24.738,1978,608,1618,1423,1952,10171.0,95.22392437364994,18.83270118726962
3,56.033,1370,0,1240,1152,1447,10171.0,95.21847332796081,18.83187523233235
4,191.702,1370,0,1240,1152,1447,10171.0,95.21950560164814,18.83187523233235
5,132.905,1635,264,1504,1365,1659,10171.0,95.22053787533545,18.83187523233235
6,164.518,1635,264,1504,1365,1659,10171.0,95.22157014902275,18.83187523233235
7,175.363,1891,520,1706,1511,1914,10171.0,95.22260242271007,18.831875232332344
8,144.884,1964,593,1594,1400,1928,10171.0,95.22363469639738,18.83187523233235
9,154.453,2129,758,1705,1510,2039,10171.0,95.22466697008468,18.83187523233235
10,114.05,2129,758,1705,1510,2039,10171.0,95.225699243772,18.831875232332347
11,107.21,2353,1049,1707,1471,2237,10171.0,95.2267315174593,18.83187523233235
12,57.982,1271,99,1141,1053,1396,10171.0,95.21818368157933,18.83104927894328
13,175.93,1310,89,1179,1092,1357,10171.0,95.21921595212655,18.83104927894328
14,120.855,1501,130,1371,1257,1541,10171.0,95.22024822267376,18.831049278943276
15,39.233,1546,175,1416,1276,1570,10171.0,95.22128049322097,18.83104927894328
16,98.952,1763,392,1605,1410,1786,10171.0,95.22231276376822,18.831049278943283
17,142.155,1873,502,1494,1300,1829,10171.0,95.22334503431544,18.83104927894328
18,164.66,2127,773,1690,1495,2024,10171.0,95.22437730486266,18.831049278943276
19,131.948,2152,829,1702,1507,2036,10171.0,95.22540957540987,18.831049278943283
20,121.705,2275,970,1727,1500,2159,10171.0,95.22644184595708,18.831049278943276
21,93.99,1150,219,1020,932,1325,10171.0,95.21789405036719,18.830223327102328
22,159.557,1397,168,1266,1178,1430,10171.0,95.21892631777449,18.830223327102328
23,141.73,1441,211,1311,1188,1461,10171.0,95.2199585851818,18.830223327102328
24,25.73,1486,253,1355,1198,1492,10171.0,95.2209908525891,18.830223327102328
25,12.972,1881,566,1431,1236,1765,10171.0,95.22202311999641,18.83022332710233
26,140.95,1901,585,1451,1256,1785,10171.0,95.22305538740369,18.83022332710233
27,122.839,1953,683,1503,1308,1837,10171.0,95.224087654811,18.83022332710233
28,118.303,2064,795,1614,1419,1948,10171.0,95.22511992221828,18.830223327102328
29,136.343,2147,914,1697,1478,2031,10171.0,95.22615218962558,18.830223327102328
30,13.397,1051,319,920,833,1279,10171.0,95.21657217005651,18.829397376809418
31,119.933,1070,314,940,852,1259,10171.0,95.21760443432406,18.829397376809414
32,167.318,1239,200,1108,1021,1246,10171.0,95.2186366985916,18.829397376809418
33,154.914,1369,319,1235,1100,1353,10171.0,95.21966896285915,18.829397376809418
34,140.135,1411,359,1274,1092,1386,10171.0,95.2207012271267,18.829397376809418
35,82.011,1747,514,1297,1102,1631,10171.0,95.22276575566177,18.829397376809414
36,118.303,1863,630,1413,1218,1747,10171.0,95.22379801992929,18.829397376809414
37,158.99,2012,780,1562,1368,1896,10171.0,95.22483028419687,18.82939737680942
38,114.121,2121,889,1664,1428,2005,10171.0,95.22586254846439,18.829397376809418
39,145.735,1041,394,891,890,1155,10171.0,95.21731483344956,18.828571428064464
40,158.352,1149,332,1008,964,1114,10171.0,95.21834709457748,18.828571428064464
41,130.034,1307,397,1157,1028,1266,10171.0,95.21937935570544,18.828571428064464
42,93.884,1347,427,1189,1007,1301,10171.0,95.22041161683337,18.828571428064464
43,107.493,1617,680,1131,936,1465,10171.0,95.22247613908928,18.82857142806446
44,82.153,1824,591,1374,1179,1708,10171.0,95.22350840021723,18.828571428064464
45,49.334,2324,1092,1461,1225,2208,10171.0,95.22660518360105,18.82857142806446
46,103.17,2324,1092,1461,1225,2208,10171.0,95.22763744472901,18.828571428064464
47,53.126,2445,1212,1341,1104,2320,10171.0,95.22866970585694,18.828571428064464
48,54.261,2548,1361,1192,966,2171,10171.0,95.22970196698489,18.82857142806446
49,26.049,2641,1409,1319,908,2298,10171.0,95.23073422811285,18.828571428064464
50,2.056,3414,2299,1955,1328,2240,10171.0,95.23796005600848,18.828571428064464
51,76.978,4701,1107,3204,1848,1420,10171.0,95.24931492841588,18.828571428064464
52,140.914,4665,1121,3168,1813,1384,10171.0,95.25034718954382,18.828571428064464
53,139.355,4743,1027,3237,1882,1454,10171.0,95.25137945067176,18.82857142806446
54,8.045,5000,698,3760,2338,1584,10171.0,95.25447623405563,18.828571428064464
55,0.319,5000,636,3698,2275,1521,10171.0,95.25550849518355,18.828571428064464
56,0.0,5000,590,3652,2230,1475,10171.0,95.25654075631151,18.828571428064464
57,78.928,5000,512,3940,2517,1763,10171.0,95.25860527856737,18.82857142806446
58,42.069,5000,512,3940,2517,1763,10171.0,95.25963753969536,18.828571428064464
59,6.592,748,305,618,530,1127,10171.0,95.21496073176621,18.827745480867396
60,133.614,753,336,586,562,1095,10171.0,95.21599298975474,18.827745480867403
61,187.201,930,439,780,779,1043,10171.0,95.21702524774325,18.827745480867392
62,183.763,1011,351,859,859,965,10171.0,95.21805750573179,18.827745480867396
63,144.069,1219,369,1064,949,1173,10171.0,95.2190897637203,18.827745480867403
64,47.846,1252,332,1093,912,1205,10171.0,95.2201220217088,18.827745480867396
65,123.548,1593,661,1106,912,1441,10171.0,95.22218653768586,18.827745480867403
66,150.484,1700,774,1035,897,1426,10171.0,95.22321879567436,18.827745480867396
67,102.992,1860,933,939,1046,1575,10171.0,95.22425105366288,18.827745480867403
68,101.681,1860,933,939,1046,1575,10171.0,95.22528331165138,18.827745480867396
69,28.566,2480,1462,1091,875,2070,10171.0,95.22941234360545,18.827745480867403
70,102.0,2760,1527,1416,790,2396,10171.0,95.23044460159399,18.827745480867396
71,101.22,2518,1627,1129,711,2109,10171.0,95.2314768595825,18.827745480867403
72,56.564,3414,2299,1955,1328,2240,10171.0,95.23767040751359,18.8277454808674
73,10.101,3507,2415,2048,1421,2123,10171.0,95.23870266550209,18.827745480867403
74,0.0,3576,2490,2117,1490,2049,10171.0,95.23973492349063,18.827745480867396
75,0.0,3693,2423,2234,1608,1920,10171.0,95.24076718147914,18.827745480867403
76,43.451,4363,1960,2905,1885,1457,10171.0,95.2448962134332,18.827745480867396
77,12.617,4665,1121,3168,1813,1384,10171.0,95.24902524538729,18.827745480867403
78,107.741,4580,1050,3074,1719,1291,10171.0,95.25005750337579,18.827745480867396
79,164.412,4627,1004,3121,1766,1337,10171.0,95.25108976136431,18.827745480867403
80,125.462,4830,800,3324,1969,1541,10171.0,95.25212201935281,18.827745480867396
81,10.491,4876,754,3370,2015,1587,10171.0,95.25315427734134,18.827745480867403
82,0.673,4960,664,3455,2099,1550,10171.0,95.25418653532986,18.827745480867403
83,0.035,5000,501,3564,2141,1387,10171.0,95.25521879331838,18.827745480867403
84,31.011,5000,486,3548,2125,1371,10171.0,95.25625105130688,18.827745480867392
85,0.0,594,150,553,375,1062,10171.0,95.21363891265707,18.82691953521814
86,70.918,668,225,586,450,1095,10171.0,95.21467116750632,18.826919535218142
87,128.581,753,336,586,562,1026,10171.0,95.21570342235556,18.82691953521814
88,165.511,854,363,704,710,967,10171.0,95.21673567720485,18.82691953521814
89,184.153,946,286,795,795,900,10171.0,95.21776793205409,18.826919535218142
90,179.156,1089,250,937,830,1042,10171.0,95.21880018690334,18.82691953521814
91,105.012,1212,285,1047,865,1166,10171.0,95.21983244175257,18.826919535218142
92,115.999,1497,570,1009,815,1343,10171.0,95.22189695145109,18.826919535218146
93,153.425,1602,675,965,793,1322,10171.0,95.22292920630034,18.826919535218142
94,169.338,1754,827,933,940,1468,10171.0,95.22396146114959,18.82691953521814
95,115.675,1919,992,880,1021,1578,10171.0,95.22499371599885,18.82691953521814
96,10.526,2418,1523,1030,813,2009,10171.0,95.22912273539585,18.826919535218142
97,143.466,2438,1573,1050,733,2029,10171.0,95.2301549902451,18.826919535218142
98,101.397,2457,1617,1068,650,2047,10171.0,95.23118724509435,18.826919535218142
