,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,ID_HDC_G0,lng,lat
0,45.66,2581,961,408,1731,1840,3497.0,25.387446334565123,-33.79523562658195
1,0.019,2581,961,408,1731,1840,3497.0,25.388565439118018,-33.79523562658194
2,0.704,2225,662,462,1197,2584,3497.0,25.38201111954578,-33.79610332871334
3,96.036,2551,931,378,1701,1869,3497.0,25.38760667765067,-33.79610332871334
4,6.324,2581,961,408,1731,1840,3497.0,25.388725789271643,-33.79610332871334
5,80.263,2208,616,404,1180,2526,3497.0,25.382171434252967,-33.79697103416006
6,86.368,2500,880,327,1650,1794,3497.0,25.387767027699816,-33.79697103416006
7,11.869,2442,933,279,1704,1669,3497.0,25.388886146389186,-33.79697103416006
8,32.341,2377,1050,108,1874,1580,3497.0,25.390005265078553,-33.79697103416005
9,64.949,2377,1050,108,1874,1580,3497.0,25.391124383767924,-33.79697103416006
10,76.856,2494,1169,342,2071,1697,3497.0,25.392243502457298,-33.79697103416006
11,75.071,2573,1249,421,2150,1777,3497.0,25.39336262114666,-33.79697103416006
12,159.669,2573,1249,421,2150,1777,3497.0,25.394481739836035,-33.79697103416006
13,139.23,2607,1284,111,2293,1811,3497.0,25.39560085852541,-33.796971034160066
14,73.701,2659,1337,164,2346,1863,3497.0,25.396719977214776,-33.79697103416006
15,41.867,2711,1559,510,2760,1833,3497.0,25.400077333282884,-33.79697103416006
16,0.103,2711,1559,510,2760,1833,3497.0,25.40119645197225,-33.79697103416006
17,0.0,3065,2289,1491,2239,4792,3497.0,25.36442574379341,-33.79783874292221
18,0.0,3065,2289,1491,2239,4792,3497.0,25.36554486955149,-33.79783874292221
19,68.135,2076,513,611,1047,2733,3497.0,25.380093504406403,-33.79783874292221
20,97.426,2114,535,514,1086,2636,3497.0,25.381212630164477,-33.79783874292221
21,83.17,2120,500,280,1204,2402,3497.0,25.382331755922547,-33.79783874292221
22,33.254,2209,589,36,1359,2085,3497.0,25.38457000743869,-33.79783874292221
23,74.64,2209,589,36,1359,2085,3497.0,25.38568913319676,-33.79783874292221
24,79.859,2493,872,340,1643,1726,3497.0,25.387927384712896,-33.79783874292221
25,90.717,2298,924,151,1723,1524,3497.0,25.38904651047097,-33.7978387429222
26,9.913,2377,1050,108,1874,1580,3497.0,25.39016563622904,-33.79783874292221
27,76.115,2377,1050,108,1874,1580,3497.0,25.391284761987112,-33.79783874292221
28,78.356,2470,1146,318,2047,1674,3497.0,25.392403887745182,-33.79783874292221
29,122.465,2417,1093,265,1994,1620,3497.0,25.393523013503255,-33.79783874292221
30,155.528,2518,1194,367,2096,1721,3497.0,25.394642139261325,-33.79783874292222
31,140.232,2580,1258,84,2320,1783,3497.0,25.395761265019402,-33.79783874292221
32,54.668,2553,1231,57,2347,1756,3497.0,25.396880390777465,-33.79783874292221
33,11.706,2546,1290,0,2491,1680,3497.0,25.39911864229361,-33.79783874292221
34,49.718,2711,1559,510,2760,1833,3497.0,25.400237768051678,-33.79783874292221
35,38.756,2734,1582,533,2783,1856,3497.0,25.401356893809744,-33.79783874292221
36,6.299,2771,1619,570,2820,1893,3497.0,25.402476019567818,-33.79783874292221
37,35.408,1956,681,597,802,2953,3497.0,25.376896420419452,-33.79870645499993
38,69.079,1983,585,693,898,2857,3497.0,25.378015553246527,-33.79870645499993
39,31.878,1934,536,655,906,2808,3497.0,25.379134686073606,-33.79870645499993
40,53.808,1995,413,562,967,2639,3497.0,25.380253818900684,-33.79870645499993
41,86.102,2008,388,432,1055,2520,3497.0,25.381372951727762,-33.79870645499993
42,49.86,2012,392,381,1096,2503,3497.0,25.382492084554844,-33.79870645499993
43,24.303,2058,437,114,1208,2236,3497.0,25.383611217381922,-33.79870645499993
44,45.986,2172,552,0,1323,2122,3497.0,25.384730350209,-33.79870645499993
45,77.875,2209,589,36,1359,2085,3497.0,25.38584948303608,-33.79870645499993
46,102.852,2189,569,533,1339,1756,3497.0,25.386968615863154,-33.79870645499993
47,112.546,2271,651,451,1422,1674,3497.0,25.388087748690243,-33.79870645499993
48,152.295,2307,789,310,1560,1533,3497.0,25.389206881517318,-33.79870645499993
49,16.864,2221,847,210,1660,1447,3497.0,25.390326014344392,-33.79870645499993
50,42.483,2227,903,74,1804,1431,3497.0,25.39144514717147,-33.79870645499994
51,285.246,2308,984,156,1885,1512,3497.0,25.39256427999855,-33.798706454999945
52,145.031,2362,1039,302,2102,1566,3497.0,25.393683412825627,-33.79870645499993
53,118.871,2335,1012,276,2130,1539,3497.0,25.394802545652706,-33.79870645499993
54,125.293,2495,1174,0,2375,1699,3497.0,25.395921678479784,-33.79870645499994
55,64.222,2469,1148,26,2349,1672,3497.0,25.397040811306866,-33.79870645499994
56,91.597,2429,1173,117,2374,1633,3497.0,25.398159944133944,-33.79870645499993
57,61.506,2526,1269,25,2471,1654,3497.0,25.399279076961022,-33.79870645499994
58,61.225,2543,1391,342,2592,1665,3497.0,25.400398209788108,-33.79870645499993
59,58.662,2771,1619,570,2820,1893,3497.0,25.401517342615175,-33.79870645499993
60,32.44,2833,1681,632,2882,1955,3497.0,25.402636475442254,-33.79870645499993
61,0.0,2788,2011,1213,1962,4514,3497.0,25.36362704191149,-33.79957417039337
62,0.0,2788,2011,1213,1962,4514,3497.0,25.36474618180788,-33.79957417039336
63,47.55,1913,639,555,760,2912,3497.0,25.377056720668207,-33.79957417039336
64,107.509,1838,541,559,775,2813,3497.0,25.378175860564603,-33.79957417039336
65,56.857,1855,408,576,827,2680,3497.0,25.379295000460992,-33.79957417039336
66,28.488,1887,266,500,972,2539,3497.0,25.38041414035739,-33.79957417039336
67,74.376,1882,262,290,1032,2412,3497.0,25.381533280253777,-33.79957417039336
68,63.11,1866,245,306,1016,2401,3497.0,25.38265242015018,-33.79957417039336
69,61.213,2058,437,114,1208,2236,3497.0,25.383771560046572,-33.79957417039336
70,73.381,2015,395,551,1165,1901,3497.0,25.38489069994296,-33.79957417039337
71,114.371,2070,449,606,1220,1847,3497.0,25.386009839839357,-33.799574170393356
72,131.758,2162,542,560,1312,1783,3497.0,25.387128979735746,-33.79957417039336
73,155.183,2245,624,478,1395,1701,3497.0,25.388248119632145,-33.79957417039336
74,119.833,2254,760,313,1614,1480,3497.0,25.389367259528537,-33.79957417039336
75,79.529,2207,834,210,1660,1433,3497.0,25.39048639942493,-33.79957417039336
76,81.409,2140,813,182,1821,1343,3497.0,25.391605539321322,-33.79957417039337
77,315.251,2278,955,219,2156,1482,3497.0,25.39384381911411,-33.79957417039336
78,141.807,2252,928,245,2129,1455,3497.0,25.3949629590105,-33.79957417039336
79,133.609,2330,1074,164,2275,1534,3497.0,25.397201238803287,-33.79957417039336
80,115.382,2379,1225,178,2426,1501,3497.0,25.398320378699683,-33.79957417039336
81,162.575,2481,1329,280,2530,1603,3497.0,25.399439518596072,-33.79957417039337
82,83.629,2455,1391,400,2650,1575,3497.0,25.40055865849247,-33.79957417039336
83,53.983,2693,1540,492,2742,1815,3497.0,25.40167779838886,-33.79957417039337
84,0.0,2788,2011,1213,1962,4514,3497.0,25.363787264286604,-33.800441889102636
85,0.0,2788,2011,1213,1962,4514,3497.0,25.36490641125262,-33.80044188910263
86,48.326,1843,669,441,646,2941,3497.0,25.377217027878785,-33.80044188910263
87,62.5,1772,500,492,744,2773,3497.0,25.378336174844804,-33.800441889102636
88,8.237,1726,503,446,698,2775,3497.0,25.379455321810816,-33.800441889102636
89,12.412,1779,159,404,929,2431,3497.0,25.380574468776835,-33.800441889102636
90,80.314,1807,186,393,957,2404,3497.0,25.381693615742844,-33.800441889102636
91,76.087,1849,228,323,999,2390,3497.0,25.382812762708863,-33.80044188910263
92,88.551,1841,221,466,991,2075,3497.0,25.383931909674878,-33.800441889102636
93,140.694,1925,304,550,1075,1992,3497.0,25.385051056640894,-33.800441889102636
94,109.266,2015,448,551,1219,1848,3497.0,25.386170203606905,-33.800441889102636
95,144.821,1989,478,498,1330,1737,3497.0,25.38728935057292,-33.80044188910263
96,88.939,2146,652,421,1640,1372,3497.0,25.389527644504952,-33.800441889102636
97,174.161,2118,624,449,1612,1344,3497.0,25.390646791470967,-33.80044188910263
98,99.692,1969,596,448,1585,1195,3497.0,25.391765938436983,-33.800441889102636
99,105.981,2007,682,404,1883,1210,3497.0,25.392885085403,-33.800441889102636
100,272.871,2061,737,436,1938,1265,3497.0,25.394004232369014,-33.80044188910263
101,115.212,2115,845,382,2046,1318,3497.0,25.395123379335026,-33.80044188910263
102,112.081,2166,1008,380,2209,1369,3497.0,25.396242526301045,-33.800441889102636
103,161.219,2249,1143,308,2344,1453,3497.0,25.39736167326706,-33.800441889102636
104,154.647,2253,1207,306,2508,1373,3497.0,25.398480820233072,-33.80044188910263
105,156.1,2226,1180,334,2535,1346,3497.0,25.39959996719909,-33.80044188910263
106,115.879,2393,1347,458,2707,1513,3497.0,25.400719114165106,-33.800441889102636
107,67.013,2346,1300,378,2795,1466,3497.0,25.401838261131118,-33.80044188910263
108,5.234,2360,1254,289,2883,1420,3497.0,25.40295740809714,-33.80044188910263
109,0.0,2560,1784,986,1734,4287,3497.0,25.361709185548285,-33.80130961112786
110,0.0,2560,1784,986,1734,4287,3497.0,25.362828339584233,-33.80130961112786
111,16.018,1936,1159,664,869,3369,3497.0,25.371781571871782,-33.80130961112786
112,57.684,1922,1146,655,883,3382,3497.0,25.37290072590773,-33.80130961112786
113,43.419,1934,1008,473,678,3178,3497.0,25.374019879943674,-33.80130961112787
114,25.447,1836,910,375,580,3079,3497.0,25.375139033979618,-33.80130961112786
115,59.799,1749,823,287,492,2992,3497.0,25.376258188015562,-33.80130961112786
116,76.406,1750,676,345,550,2949,3497.0,25.377377342051506,-33.80130961112786
117,90.554,1686,612,371,614,2884,3497.0,25.378496496087447,-33.80130961112787
118,45.247,1608,620,329,580,2813,3497.0,25.379615650123398,-33.80130961112786
119,60.641,1674,53,299,824,2271,3497.0,25.381853958195283,-33.80130961112787
120,120.372,1692,112,358,883,2161,3497.0,25.38297311223123,-33.80130961112786
121,146.439,1785,165,411,935,2131,3497.0,25.384092266267174,-33.80130961112787
122,113.045,1892,452,415,1270,1765,3497.0,25.386330574339063,-33.80130961112786
123,115.919,1907,395,416,1371,1654,3497.0,25.387449728375003,-33.80130961112787
124,202.695,1962,450,472,1440,1315,3497.0,25.38968803644689,-33.80130961112786
125,124.045,2000,566,478,1555,1226,3497.0,25.390807190482835,-33.80130961112786
126,96.601,1880,552,426,1753,1089,3497.0,25.391926344518783,-33.80130961112787
127,137.946,1903,627,401,1828,1106,3497.0,25.39304549855472,-33.80130961112787
128,126.39,2004,735,458,1936,1208,3497.0,25.39416465259067,-33.80130961112786
129,168.104,2058,845,438,2046,1262,3497.0,25.395283806626612,-33.80130961112787
130,156.333,2115,1008,380,2209,1318,3497.0,25.39640296066256,-33.80130961112786
131,171.388,2173,1127,386,2587,1293,3497.0,25.398641268734444,-33.80130961112786
132,152.8,2119,1072,340,2642,1239,3497.0,25.399760422770388,-33.80130961112786
133,113.158,2331,1285,348,2824,1451,3497.0,25.401998730842283,-33.80130961112787
134,52.97,2370,1237,260,2913,1403,3497.0,25.403117884878224,-33.80130961112786
135,5.273,2427,1268,180,2992,1435,3497.0,25.40423703891416,-33.80130961112786
136,0.0,2560,1784,986,1734,4287,3497.0,25.361869407700162,-33.80217733646919
137,0.0,2560,1784,986,1734,4287,3497.0,25.36298856880634,-33.80217733646919
