,POP_2015,community_space,education,food_choices,health_wellbeing,nightlife,ID_HDC_G0,lng,lat
0,134.874,392,706,416,798,1657,5539.0,42.38724781271672,9.363315908615784
1,81.154,100,414,340,506,1365,5539.0,42.38919873623759,9.362502976486907
2,138.506,100,414,340,506,1365,5539.0,42.390204805012715,9.362502976486907
3,134.282,0,514,240,406,1264,5539.0,42.39014359218686,9.361690045085792
4,101.639,0,514,240,406,1264,5539.0,42.391149659509175,9.361690045085794
5,100.771,124,639,115,281,1389,5539.0,42.390082384923204,9.36087711441237
6,105.508,124,639,115,281,1389,5539.0,42.39108845079286,9.360877114412371
7,79.575,0,0,334,396,1029,5539.0,42.39310058253217,9.36087711441237
8,119.52,240,755,0,397,1504,5539.0,42.38901511880457,9.36006418446657
9,76.101,240,755,0,397,1504,5539.0,42.3900211832217,9.360064184466571
10,100.06,124,639,115,281,1389,5539.0,42.39102724763881,9.36006418446657
11,63.549,0,0,334,396,1029,5539.0,42.393039376473055,9.360064184466573
12,136.532,62,62,239,301,934,5539.0,42.39404544089018,9.360064184466571
13,59.286,209,209,176,274,820,5539.0,42.39505150530731,9.360064184466571
14,138.387,80,257,219,138,998,5539.0,42.39197211301169,9.359251255248337
15,157.176,0,176,214,218,918,5539.0,42.39297817597642,9.359251255248338
16,181.254,0,0,177,239,872,5539.0,42.39398423894112,9.359251255248338
17,111.428,232,232,153,252,797,5539.0,42.394990301905864,9.359251255248337
18,123.546,354,327,194,329,735,5539.0,42.39599636487058,9.359251255248337
19,134.874,510,171,38,484,683,5539.0,42.3970024278353,9.359251255248337
20,158.676,548,133,0,523,721,5539.0,42.39800849080002,9.359251255248338
21,67.062,682,0,133,492,666,5539.0,42.39901455376474,9.359251255248338
22,82.061,218,395,81,0,1136,5539.0,42.39090485801724,9.358438326757597
23,125.954,80,257,219,138,998,5539.0,42.39191091952969,9.3584383267576
24,163.491,77,77,100,162,803,5539.0,42.392916981042156,9.3584383267576
25,158.873,177,177,0,61,703,5539.0,42.3939230425546,9.358438326757597
26,135.819,261,261,33,132,677,5539.0,42.39492910406705,9.3584383267576
27,143.084,354,327,194,329,735,5539.0,42.39593516557951,9.358438326757597
28,132.388,473,324,171,343,605,5539.0,42.396941227091965,9.3584383267576
29,140.519,548,133,0,523,721,5539.0,42.39794728860443,9.3584383267576
30,87.706,682,0,133,492,666,5539.0,42.39895335011688,9.358438326757597
31,96.192,336,513,37,118,1255,5539.0,42.389837611489256,9.357625398994294
32,105.586,218,395,81,0,1136,5539.0,42.39084367154957,9.357625398994292
33,164.991,276,276,210,221,830,5539.0,42.3928557916702,9.357625398994294
34,131.282,177,177,0,61,703,5539.0,42.39386185173052,9.357625398994292
35,105.402,239,239,0,11,641,5539.0,42.39486791179084,9.357625398994294
36,139.374,366,366,64,236,506,5539.0,42.39587397185116,9.357625398994292
37,120.507,446,350,145,316,578,5539.0,42.39688003191148,9.357625398994294
38,110.323,555,218,180,326,500,5539.0,42.39788609197179,9.357625398994292
39,30.551,373,550,74,155,1292,5539.0,42.38977643203555,9.356812471958353
40,98.205,420,597,120,202,1338,5539.0,42.39078249064388,9.356812471958351
41,115.139,276,276,210,221,830,5539.0,42.39279460786051,9.356812471958353
42,151.018,281,345,153,153,762,5539.0,42.39380066646882,9.356812471958353
43,155.005,430,430,0,200,445,5539.0,42.39581278368546,9.356812471958351
44,106.336,454,303,56,191,370,5539.0,42.39681884229377,9.356812471958351
45,128.441,507,248,111,245,423,5539.0,42.39782490090208,9.356812471958353
46,122.559,424,325,297,166,340,5539.0,42.3988309595104,9.356812471958353
47,80.719,420,597,120,202,1338,5539.0,42.38971525814365,9.355999545649711
48,113.639,420,597,120,202,1338,5539.0,42.390721315300105,9.35599954564971
49,71.286,516,546,116,307,513,5539.0,42.394745543925865,9.35599954564971
50,127.256,485,485,50,250,491,5539.0,42.39575160108232,9.355999545649711
51,115.454,408,363,4,138,317,5539.0,42.396757658238755,9.35599954564971
52,96.074,320,432,190,59,236,5539.0,42.39776371539521,9.355999545649711
53,107.244,371,379,243,112,287,5539.0,42.398769772551645,9.35599954564971
54,50.326,290,459,168,277,207,5539.0,42.39977582970809,9.355999545649711
55,118.612,0,612,193,420,977,5539.0,42.39166620122287,9.355186620068304
56,47.05,0,612,193,420,977,5539.0,42.39267225692757,9.355186620068304
57,65.168,543,510,150,283,411,5539.0,42.39569042404168,9.355186620068304
58,147.979,502,465,106,238,371,5539.0,42.39669647974638,9.355186620068304
59,99.626,270,492,134,0,178,5539.0,42.397702535451096,9.355186620068304
60,120.309,184,565,61,170,100,5539.0,42.398708591155795,9.355186620068304
61,105.823,239,510,116,225,155,5539.0,42.39971464686049,9.355186620068304
62,90.666,165,595,296,367,297,5539.0,42.400720702565195,9.355186620068304
63,105.389,193,805,0,614,1170,5539.0,42.390598981298005,9.354373695214068
64,43.813,0,612,193,420,977,5539.0,42.391605035551095,9.354373695214067
65,25.38,169,782,363,590,807,5539.0,42.3926110898042,9.354373695214068
66,2.013,169,782,363,590,807,5539.0,42.39361714405728,9.354373695214067
67,97.495,380,788,359,474,597,5539.0,42.39462319831038,9.354373695214067
68,91.692,584,579,219,330,453,5539.0,42.39562925256348,9.354373695214067
69,126.033,413,639,280,154,282,5539.0,42.39663530681658,9.354373695214068
70,109.77,370,598,238,106,238,5539.0,42.39764136106967,9.354373695214067
71,72.983,130,646,18,89,20,5539.0,42.39864741532276,9.354373695214068
