,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,nightlife,ID_HDC_G0,lng,lat
0,0.019,1804,1309,450,1279,1342,5000,577.0,-84.27690610099357,34.11825071517527
1,0.0,1345,1166,230,685,1199,5000,577.0,-84.27466259062545,34.11825071517527
2,0.0,1345,1166,230,685,1199,5000,577.0,-84.2735408354414,34.118250715175265
3,0.0,764,585,856,162,618,5000,577.0,-84.27241908025734,34.11825071517527
4,0.0,750,572,842,89,605,5000,577.0,-84.27129732507325,34.11825071517527
5,5.893,419,443,1253,227,476,5000,577.0,-84.27017556988918,34.118250715175265
6,0.363,331,497,1321,295,530,5000,577.0,-84.26905381470513,34.11825071517527
7,2.788,399,606,1459,433,639,5000,577.0,-84.26793205952107,34.118250715175265
8,2.713,421,627,1480,454,660,5000,577.0,-84.26681030433704,34.11825071517528
9,3.097,1613,1142,155,975,1175,5000,577.0,-84.27636644995724,34.117381774025695
10,6.959,1532,1056,65,884,1089,5000,577.0,-84.27524470195611,34.11738177402569
11,2.696,1511,1050,65,851,1083,5000,577.0,-84.27412295395499,34.11738177402569
12,5.758,673,494,915,71,527,5000,577.0,-84.27187945795278,34.1173817740257
13,3.603,632,453,964,64,486,5000,577.0,-84.27075770995164,34.117381774025695
14,3.758,386,378,1195,169,411,5000,577.0,-84.26963596195053,34.117381774025695
15,1.1,309,474,1312,286,507,5000,577.0,-84.26851421394942,34.117381774025695
16,1.307,0,576,1493,446,609,5000,577.0,-84.2673924659483,34.117381774025695
17,8.692,1517,1022,133,992,1055,5000,577.0,-84.27582682237934,34.116512836240254
18,4.85,1423,928,70,898,961,5000,577.0,-84.27470508156087,34.11651283624026
19,5.432,584,405,986,17,438,5000,577.0,-84.27133985910541,34.11651283624027
20,13.09,518,346,1088,35,379,5000,577.0,-84.27021811828692,34.116512836240254
21,5.605,456,313,1143,117,346,5000,577.0,-84.26909637746843,34.11651283624027
22,3.934,193,382,1299,252,415,5000,577.0,-84.26797463664992,34.116512836240254
23,7.387,52,523,1440,393,556,5000,577.0,-84.26685289583146,34.11651283624026
24,13.963,208,698,1615,568,731,5000,577.0,-84.26573115501297,34.116512836240254
25,3.871,1528,1033,183,1003,1066,5000,577.0,-84.27528721825878,34.11564390181885
26,5.485,1279,784,216,754,817,5000,577.0,-84.27416548462266,34.115643901818856
27,16.23,837,342,1237,269,375,5000,577.0,-84.2719220173503,34.115643901818856
28,6.539,498,244,1125,64,277,5000,577.0,-84.27080028371414,34.115643901818856
29,6.602,443,228,1124,46,261,5000,577.0,-84.26967855007797,34.11564390181885
30,2.724,299,276,1193,146,309,5000,577.0,-84.26855681644182,34.115643901818856
31,35.452,181,579,1496,449,612,5000,577.0,-84.26743508280565,34.11564390181885
32,25.286,89,486,1403,356,519,5000,577.0,-84.26631334916948,34.11564390181885
33,17.969,208,698,1615,568,731,5000,577.0,-84.26519161553331,34.11564390181884
34,1.066,1228,733,294,703,766,5000,577.0,-84.27474763759453,34.11477497076131
35,2.79,1232,737,261,707,770,5000,577.0,-84.27362591114036,34.11477497076131
36,4.304,777,282,1177,209,315,5000,577.0,-84.27250418468623,34.11477497076132
37,7.03,720,225,1120,152,258,5000,577.0,-84.27138245823204,34.11477497076131
38,13.168,604,109,1004,36,142,5000,577.0,-84.27026073177791,34.11477497076131
39,6.572,565,30,987,20,53,5000,577.0,-84.26913900532374,34.11477497076131
40,15.336,618,50,1040,50,90,5000,577.0,-84.26801727886956,34.11477497076131
41,18.798,185,582,1499,452,615,5000,577.0,-84.26689555241543,34.11477497076131
42,1.643,1132,637,402,607,670,5000,577.0,-84.27420808038539,34.11390604306754
43,3.973,1005,510,488,480,543,5000,577.0,-84.27308636111295,34.11390604306754
44,2.41,945,450,561,420,483,5000,577.0,-84.27196464184048,34.11390604306753
45,7.321,900,405,606,375,438,5000,577.0,-84.27084292256802,34.11390604306754
46,9.164,640,145,869,136,178,4990,577.0,-84.26972120329559,34.11390604306754
47,9.619,674,179,903,171,212,5000,577.0,-84.26859948402311,34.11390604306753
48,9.451,501,899,1816,769,932,5000,577.0,-84.26411260693327,34.11390604306753
49,0.0,1111,616,381,586,649,5000,577.0,-84.27366854663039,34.113037118737374
50,5.77,985,110,965,460,523,5000,577.0,-84.27254683453931,34.11303711873738
