,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,ID_HDC_G0,lng,lat
0,25.206,1120,192,1499,1050,1067,5203.0,40.28048479234099,20.159580084543098
1,19.69,1120,192,1499,1050,1067,5203.0,40.2803524202197,20.158751544534628
2,32.128,1120,192,1499,1050,1067,5203.0,40.2813899452347,20.158751544534628
3,18.863,927,0,1306,857,874,5203.0,40.28125757636205,20.15792300620189
4,42.166,927,0,1306,857,874,5203.0,40.28229509796765,20.15792300620189
5,7.032,927,0,1306,857,874,5203.0,40.28112521414747,20.157094469544795
6,23.013,927,0,1306,857,874,5203.0,40.282162732343814,20.157094469544795
7,1.875,722,205,1100,652,669,5203.0,40.28099285859076,20.156265934563272
8,1.338,722,205,1100,652,669,5203.0,40.28203037337802,20.15626593456327
9,0.0,943,757,896,922,940,5203.0,40.276710464178244,20.155437401257235
10,0.0,639,292,1018,569,586,5203.0,40.28086050969174,20.155437401257235
11,0.0,639,292,1018,569,586,5203.0,40.28189802107012,20.155437401257235
12,0.014,844,525,1222,773,791,5203.0,40.282935532448484,20.155437401257235
13,2.675,844,525,1222,773,791,5203.0,40.28397304382687,20.155437401257238
14,0.579,933,768,886,908,926,5203.0,40.27657813557167,20.154608869626607
15,0.0,614,318,992,543,561,5203.0,40.28072816745025,20.154608869626607
16,0.0,626,305,1005,556,574,5203.0,40.2817656754199,20.15460886962661
17,0.717,522,237,900,451,469,5203.0,40.28163333642718,20.153780339671304
18,41.504,307,282,685,236,254,5203.0,40.28046350293911,20.15295181139124
19,21.083,437,147,815,366,384,5203.0,40.281501004091794,20.152951811391237
20,36.154,452,127,830,381,399,5203.0,40.282538505244496,20.152951811391237
21,42.552,579,0,887,509,527,5203.0,40.28357600639719,20.152951811391237
22,23.193,443,280,396,341,557,5203.0,40.27306869645771,20.152123284786338
23,21.345,332,169,285,471,426,5203.0,40.2741061942022,20.152123284786338
24,24.323,617,496,612,547,565,5203.0,40.277218687435635,20.15212328478634
25,42.552,103,302,482,85,0,5203.0,40.278256185180126,20.152123284786338
26,33.769,183,294,561,191,130,5203.0,40.2792936829246,20.152123284786338
27,43.076,295,293,674,225,243,5203.0,40.28033118066908,20.15212328478634
28,61.249,468,296,637,243,376,5203.0,40.28136867841357,20.152123284786338
29,45.13,589,159,728,380,512,5203.0,40.282406176158055,20.15212328478634
30,34.375,589,159,728,380,512,5203.0,40.28344367390254,20.15212328478634
31,5.226,880,284,0,399,756,5203.0,40.265673944345735,20.15129475985653
32,5.198,890,218,66,333,772,5203.0,40.26671143868217,20.15129475985653
33,25.73,868,167,167,231,888,5203.0,40.26774893301861,20.151294759856526
34,29.577,641,11,263,11,702,5203.0,40.26982392169148,20.151294759856526
35,31.99,641,121,153,108,734,5203.0,40.27086141602793,20.15129475985653
36,21.414,557,217,58,203,730,5203.0,40.271898910364364,20.15129475985653
37,50.742,443,280,396,341,557,5203.0,40.27293640470081,20.15129475985653
38,35.175,320,158,273,460,424,5203.0,40.273973899037244,20.15129475985653
39,0.234,189,340,493,171,85,5203.0,40.27708638204655,20.15129475985653
40,24.172,8,225,405,8,61,5203.0,40.278123876382985,20.15129475985653
41,73.37,56,225,441,74,3,5203.0,40.279161370719436,20.15129475985653
42,66.861,362,218,598,138,270,5203.0,40.28019886505588,20.15129475985653
43,41.077,508,274,569,272,386,5203.0,40.28123635939231,20.151294759856526
44,28.281,578,186,701,367,498,5203.0,40.28227385372874,20.151294759856526
45,10.824,589,159,728,380,512,5203.0,40.28331134806518,20.15129475985653
46,43.062,866,270,14,385,741,5203.0,40.265541683099364,20.150466236601716
47,57.637,803,333,77,448,678,5203.0,40.26657917402792,20.150466236601716
48,58.354,803,55,230,304,772,5203.0,40.26761666495649,20.150466236601716
