,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,24.503,3581,3700,2721,3219,4110,5000,10823.0,99.28401655269366,1.4133768410292702
1,88.895,3581,3700,2721,3219,4110,5000,10823.0,99.28501451740799,1.413376841029272
2,64.91,3581,3700,2721,3219,4110,5000,10823.0,99.28399522629829,1.4125679788791696
3,74.805,3581,3700,2721,3219,4110,5000,10823.0,99.28499319079828,1.4125679788791696
4,41.495,2487,2606,1627,2124,3016,5000,10823.0,99.2797907850527,1.4044793633015864
5,98.065,2487,2606,1627,2124,3016,5000,10823.0,99.27976959394094,1.4036705023348115
6,246.224,3917,2390,0,2185,1445,5000,10823.0,99.2388319756254,1.402861641475239
7,157.277,1601,2139,1505,2112,2829,5000,10823.0,99.27076675761502,1.4028616414752402
8,152.407,2214,2334,1355,1852,2743,5000,10823.0,99.27775249117526,1.4028616414752393
9,204.263,2305,2424,1445,1942,2834,5000,10823.0,99.27875045311244,1.4028616414752402
10,195.819,3945,2418,0,2213,1473,5000,10823.0,99.23881081767797,1.4020527807228107
11,136.141,3753,2226,163,2021,1282,5000,10823.0,99.23980877940235,1.4020527807228103
12,156.344,3652,2125,264,1920,1181,5000,10823.0,99.24080674112679,1.4020527807228103
13,29.839,3594,2068,322,1863,1123,5000,10823.0,99.2418047028512,1.4020527807228105
14,29.765,2664,1901,1497,1641,956,5000,10823.0,99.25078635837086,1.4020527807228114
15,19.975,2644,1881,1477,1621,937,5000,10823.0,99.25178432009525,1.4020527807228091
16,58.849,2559,1946,1401,1545,1001,5000,10823.0,99.25278228181965,1.4020527807228103
17,73.976,1302,2202,1206,1813,2586,5000,10823.0,99.26076597561492,1.4020527807228103
18,9.791,1247,2146,1150,1758,2530,5000,10823.0,99.26176393733932,1.4020527807228103
19,34.45,1352,1890,1256,1863,2581,5000,10823.0,99.26874966941018,1.4020527807228096
20,58.59,5000,5000,5000,5000,5000,5000,10823.0,99.27074559285899,1.4020527807228094
21,141.269,5000,5000,5000,5000,5000,5000,10823.0,99.2717435545834,1.4020527807228103
22,116.662,5000,5000,5000,5000,5000,5000,10823.0,99.2727415163078,1.4020527807228103
23,77.447,2102,2222,1243,1740,2632,5000,10823.0,99.27573540148103,1.4020527807228103
24,209.495,2102,2222,1243,1740,2632,5000,10823.0,99.27673336320545,1.4020527807228091
25,193.643,2231,2350,1372,1869,2760,5000,10823.0,99.27773132492986,1.4020527807228114
26,136.348,2294,2413,1435,1932,2823,5000,10823.0,99.27872928665425,1.4020527807228091
27,142.927,2312,2431,1453,1950,2841,5000,10823.0,99.27972724837868,1.4020527807228107
28,215.401,3973,2446,0,2241,1501,5000,10823.0,99.23878967194584,1.401243920077461
29,35.382,3753,2226,163,2021,1282,5000,10823.0,99.23978763345762,1.4012439200774631
30,60.196,3652,2125,264,1920,1181,5000,10823.0,99.24078559496938,1.4012439200774605
31,109.099,3620,2093,347,1888,1148,5000,10823.0,99.24178355648112,1.401243920077461
32,48.554,3208,1681,1063,1476,737,5000,10823.0,99.24677336403994,1.401243920077461
33,0.0,2555,1792,1388,1532,848,5000,10823.0,99.25076521008701,1.4012439200774602
34,91.768,2498,1885,1340,1484,940,5000,10823.0,99.25176317159875,1.401243920077462
35,97.404,2545,1932,1387,1531,987,5000,10823.0,99.25276113311052,1.401243920077461
36,61.211,1604,1797,667,1302,1478,5000,10823.0,99.25675297915757,1.4012439200774622
37,44.45,1434,2041,759,1404,1723,5000,10823.0,99.25874890218108,1.401243920077462
38,28.381,1434,2041,759,1404,1723,5000,10823.0,99.25974686369285,1.4012439200774611
39,55.031,1268,2168,1172,1779,2552,5000,10823.0,99.26074482520463,1.4012439200774611
40,90.63,1247,2146,1150,1758,2530,5000,10823.0,99.26174278671638,1.401243920077461
41,25.661,1184,1995,1088,1695,2467,5000,10823.0,99.2667325942752,1.401243920077462
42,112.089,1192,1986,1096,1703,2475,5000,10823.0,99.26773055578695,1.4012439200774591
43,67.936,1319,1765,1247,1989,2455,5000,10823.0,99.26872851729871,1.401243920077462
44,3.313,1319,1765,1247,1989,2455,5000,10823.0,99.26972647881048,1.401243920077461
45,41.187,1462,1895,1377,2293,2585,5000,10823.0,99.27072444032224,1.401243920077461
46,166.653,1534,1967,1449,2323,2658,5000,10823.0,99.27172240183403,1.4012439200774622
47,110.964,5000,5000,5000,5000,5000,5000,10823.0,99.27272036334577,1.401243920077462
48,52.788,2077,2197,1218,1715,2607,5000,10823.0,99.27571424788106,1.401243920077461
49,152.044,2096,2215,1236,1733,2625,5000,10823.0,99.27671220939281,1.401243920077462
50,74.442,2064,2184,1205,1702,2593,5000,10823.0,99.27771017090461,1.4012439200774602
51,80.348,2237,2356,1377,1875,2766,5000,10823.0,99.27870813241636,1.401243920077462
52,117.802,2321,2440,1461,1959,2850,5000,10823.0,99.2797060939281,1.401243920077461
53,8.307,3751,2224,479,2019,1279,5000,10823.0,99.24076446102751,1.4004350595391322
54,49.79,3730,2204,458,1999,1259,5000,10823.0,99.24176242232677,1.40043505953913
55,60.766,3258,1732,658,1527,787,5000,10823.0,99.24375834492525,1.400435059539131
56,156.094,3239,1713,677,1508,768,5000,10823.0,99.24475630622447,1.4004350595391322
57,142.2,3239,1712,1094,1507,767,5000,10823.0,99.24575426752375,1.4004350595391293
58,166.823,3185,1658,1040,1453,713,5000,10823.0,99.24675222882297,1.4004350595391308
59,147.936,3162,1635,1140,1430,690,5000,10823.0,99.2477501901222,1.400435059539131
60,0.0,2532,1769,1365,1508,824,5000,10823.0,99.2507440740199,1.4004350595391322
61,130.68,2445,1682,1278,1422,737,5000,10823.0,99.25174203531917,1.4004350595391302
62,203.164,2292,1704,1133,1277,759,5000,10823.0,99.2527399966184,1.4004350595391313
63,114.66,2050,1744,917,1249,827,5000,10823.0,99.25373795791764,1.4004350595391302
64,176.366,2015,1710,882,1214,870,5000,10823.0,99.2547359192169,1.400435059539131
65,31.595,1679,1772,675,1277,1453,5000,10823.0,99.25573388051613,1.4004350595391308
66,192.781,1632,1744,647,1248,1425,5000,10823.0,99.25673184181538,1.400435059539129
67,74.907,1562,1866,625,1270,1547,5000,10823.0,99.25772980311461,1.400435059539131
68,164.796,1354,1960,679,1324,1643,5000,10823.0,99.25872776441383,1.4004350595391308
69,57.256,1383,1989,708,1353,1672,5000,10823.0,99.2597257257131,1.4004350595391313
70,42.423,1000,1899,711,1318,1808,5000,10823.0,99.26072368701234,1.400435059539131
71,158.319,1052,1951,775,1382,1873,5000,10823.0,99.26172164831158,1.4004350595391302
72,127.318,1044,1943,948,1555,2327,5000,10823.0,99.2627196096108,1.400435059539131
73,98.838,943,1843,847,1454,2227,5000,10823.0,99.26371757091005,1.400435059539131
74,109.963,869,1768,773,1380,2152,5000,10823.0,99.2647155322093,1.4004350595391295
75,122.571,1105,1952,1009,1616,2388,5000,10823.0,99.26671145480778,1.400435059539131
76,178.344,1295,1833,1199,1806,2523,5000,10823.0,99.26770941610702,1.400435059539131
77,158.912,1366,1812,1293,1973,2502,5000,10823.0,99.26870737740624,1.4004350595391302
78,110.012,1287,1733,1215,2014,2423,5000,10823.0,99.2697053387055,1.4004350595391302
79,145.958,1403,1836,1318,2234,2526,5000,10823.0,99.27070330000474,1.4004350595391322
80,94.19,1476,1909,1391,2307,2599,5000,10823.0,99.27170126130397,1.40043505953913
81,63.782,5000,5000,5000,5000,5000,5000,10823.0,99.27269922260321,1.40043505953913
82,9.246,5000,5000,5000,5000,5000,5000,10823.0,99.27369718390244,1.4004350595391302
83,175.615,1959,2078,1100,1597,2488,5000,10823.0,99.27669106780019,1.4004350595391302
84,93.195,2146,2265,1286,1784,2675,5000,10823.0,99.27768902909942,1.4004350595391322
85,44.396,2146,2265,1286,1784,2675,5000,10823.0,99.27868699039867,1.4004350595391313
86,36.47,2321,2440,1461,1959,2850,5000,10823.0,99.2796849516979,1.400435059539129
87,0.0,2762,2881,1902,2399,3291,5000,10823.0,99.28367679689487,1.4004350595391302
88,0.0,2873,2993,2014,2511,3402,5000,10823.0,99.2846747581941,1.4004350595391322
89,0.0,2873,2993,2014,2511,3402,5000,10823.0,99.28567271949335,1.4004350595391302
90,0.0,3751,2224,479,2019,1279,5000,10823.0,99.24074333930122,1.399626199107756
91,15.476,3751,2224,479,2019,1279,5000,10823.0,99.24174130038806,1.399626199107758
92,66.799,3220,1694,696,1489,749,5000,10823.0,99.24473518364856,1.399626199107757
93,141.755,3046,1520,870,1314,575,5000,10823.0,99.24573314473542,1.399626199107758
94,198.27,3092,1565,974,1360,620,5000,10823.0,99.24673110582226,1.399626199107757
95,109.963,3092,1565,1070,1360,620,5000,10823.0,99.24772906690909,1.399626199107756
96,33.424,2773,1477,1319,1272,533,5000,10823.0,99.24872702799593,1.399626199107757
97,15.822,2773,1477,1319,1272,533,5000,10823.0,99.24972498908278,1.3996261991077579
98,62.398,2394,1632,1227,1371,687,5000,10823.0,99.25172091125648,1.399626199107757
99,231.99,2221,1603,1055,1199,658,5000,10823.0,99.25271887234331,1.399626199107757
100,215.179,2069,1661,936,1187,789,5000,10823.0,99.25371683343015,1.399626199107757
101,77.923,1927,1622,794,1126,927,5000,10823.0,99.254714794517,1.399626199107757
102,29.567,1846,1541,713,1045,1008,5000,10823.0,99.25571275560384,1.3996261991077572
103,87.367,1540,1633,536,1138,1314,5000,10823.0,99.25671071669066,1.399626199107756
104,200.742,1413,1795,514,1159,1478,5000,10823.0,99.25770867777752,1.3996261991077579
105,190.853,1266,1857,575,1220,1539,5000,10823.0,99.25870663886435,1.399626199107756
106,145.81,1189,1884,639,1247,1630,5000,10823.0,99.25970459995119,1.399626199107757
107,180.124,955,1855,673,1280,1770,5000,10823.0,99.26070256103803,1.399626199107757
108,210.828,936,1836,701,1308,1851,5000,10823.0,99.26170052212488,1.399626199107757
109,93.35,943,1843,847,1454,2227,5000,10823.0,99.26269848321172,1.3996261991077572
110,193.078,892,1791,796,1403,2175,5000,10823.0,99.26369644429856,1.399626199107756
111,200.692,822,1722,726,1333,2106,5000,10823.0,99.26469440538543,1.399626199107758
112,183.436,883,1782,868,1475,2247,5000,10823.0,99.26569236647224,1.3996261991077572
113,69.815,1259,1797,1163,1770,2488,5000,10823.0,99.26768828864591,1.399626199107757
114,180.766,1275,1722,1203,1882,2412,5000,10823.0,99.26868624973275,1.3996261991077577
115,119.555,1177,1623,1105,1944,2314,5000,10823.0,99.26968421081963,1.399626199107757
116,144.672,1266,1699,1181,2097,2390,5000,10823.0,99.27068217190646,1.3996261991077572
117,17.009,5000,5000,5000,5000,5000,5000,10823.0,99.27267809408012,1.399626199107757
118,9.938,5000,5000,5000,5000,5000,5000,10823.0,99.27367605516697,1.3996261991077577
119,0.148,1860,1979,1000,1497,2389,5000,10823.0,99.27467401625381,1.399626199107756
120,163.857,1870,1989,1010,1508,2399,5000,10823.0,99.27567197734064,1.3996261991077577
121,153.622,1860,1980,1001,1498,2390,5000,10823.0,99.27666993842749,1.399626199107757
122,191.882,2018,2137,1158,1655,2547,5000,10823.0,99.27766789951433,1.399626199107756
123,85.839,2045,2164,1185,1683,2574,5000,10823.0,99.27866586060117,1.399626199107757
124,79.623,2381,2500,1521,2019,2910,5000,10823.0,99.27966382168802,1.3996261991077577
125,0.0,2762,2881,1902,2399,3291,5000,10823.0,99.28365566603539,1.3996261991077577
126,0.0,2762,2881,1902,2399,3291,5000,10823.0,99.28465362712224,1.399626199107756
127,220.272,2962,1444,1048,1239,499,5000,10823.0,99.24770795591236,1.3988173387832792
128,125.933,2824,1417,1244,1212,472,5000,10823.0,99.24870591678693,1.398817338783279
129,35.6,2748,1453,1295,1248,508,5000,10823.0,99.2497038776615,1.398817338783277
130,9.889,2458,1341,1291,1136,396,5000,10823.0,99.25070183853606,1.398817338783279
131,57.157,2356,1443,1189,1238,498,5000,10823.0,99.25169979941062,1.398817338783279
132,158.467,2189,1609,1021,1165,668,5000,10823.0,99.25269776028522,1.3988173387832767
133,145.365,2076,1582,939,1086,778,5000,10823.0,99.25369572115976,1.398817338783279
134,63.239,2107,1690,974,1194,860,5000,10823.0,99.25469368203434,1.3988173387832783
135,47.664,1846,1541,713,1045,1008,5000,10823.0,99.25569164290889,1.3988173387832776
136,181.31,1635,1538,522,1042,1219,5000,10823.0,99.25668960378346,1.3988173387832799
137,165.291,1407,1680,399,1044,1390,5000,10823.0,99.25768756465801,1.398817338783277
138,199.11,1255,1771,490,1133,1481,5000,10823.0,99.25868552553257,1.398817338783279
139,250.532,1105,1799,555,1162,1605,5000,10823.0,99.25968348640716,1.3988173387832776
140,206.477,1025,1808,571,1178,1694,5000,10823.0,99.2606814472817,1.3988173387832776
141,200.495,885,1784,611,1218,1807,5000,10823.0,99.26167940815627,1.398817338783279
142,184.326,729,1628,578,1186,1958,5000,10823.0,99.26267736903083,1.3988173387832776
143,187.787,773,1672,676,1284,2056,5000,10823.0,99.26367532990542,1.3988173387832783
144,96.613,786,1685,843,1450,2223,5000,10823.0,99.26467329077998,1.398817338783279
145,268.084,831,1731,925,1532,2304,5000,10823.0,99.26567125165452,1.3988173387832776
146,173.745,800,1700,1140,1747,2415,5000,10823.0,99.26666921252912,1.3988173387832783
147,203.659,927,1779,1240,1874,2475,5000,10823.0,99.26766717340365,1.398817338783279
148,56.959,980,1732,1214,1927,2422,5000,10823.0,99.26866513427822,1.3988173387832776
149,156.143,1117,1557,1039,1955,2247,5000,10823.0,99.26966309515281,1.3988173387832783
150,35.155,1244,1677,1159,2075,2367,5000,10823.0,99.27066105602736,1.3988173387832776
151,0.198,1860,1979,1000,1497,2389,5000,10823.0,99.2746528995256,1.3988173387832776
152,55.674,1737,1856,877,1375,2266,5000,10823.0,99.27565086040018,1.3988173387832779
153,184.673,1800,1920,941,1438,2329,5000,10823.0,99.27664882127476,1.3988173387832792
154,156.737,1947,2067,1088,1585,2477,5000,10823.0,99.2776467821493,1.398817338783279
155,164.892,2107,2227,1248,1745,2637,5000,10823.0,99.27864474302389,1.3988173387832779
156,161.732,2271,2390,1411,1909,2800,5000,10823.0,99.27964270389843,1.3988173387832779
157,0.207,2301,2421,1442,1939,2831,5000,10823.0,99.280640664773,1.398817338783279
158,149.221,2824,1298,1092,1093,353,5000,10823.0,99.24768685713198,1.3980084785656315
159,91.422,2874,1357,1169,1152,412,5000,10823.0,99.24868481779438,1.3980084785656324
160,83.906,2547,1252,1380,1047,307,5000,10823.0,99.2496827784568,1.3980084785656326
161,59.184,2508,1291,1341,1086,346,5000,10823.0,99.25068073911922,1.3980084785656315
162,117.429,2458,1341,1291,1136,396,5000,10823.0,99.2516786997816,1.3980084785656326
163,123.164,2223,1617,1056,1200,673,5000,10823.0,99.25267666044404,1.3980084785656326
164,77.874,2070,1527,887,1031,799,5000,10823.0,99.25367462110646,1.3980084785656315
165,39.852,1934,1390,751,895,936,5000,10823.0,99.25467258176886,1.3980084785656337
166,137.157,1771,1402,638,906,1109,5000,10823.0,99.25567054243125,1.3980084785656315
167,88.257,1610,1551,427,1056,1261,5000,10823.0,99.25666850309369,1.3980084785656315
168,156.638,1573,1551,390,1019,1261,5000,10823.0,99.25766646375611,1.3980084785656326
169,237.281,1242,1716,417,1043,1426,5000,10823.0,99.25866442441851,1.3980084785656324
170,228.727,1176,1727,412,1019,1510,5000,10823.0,99.25966238508092,1.3980084785656324
171,220.272,1011,1704,460,1067,1655,5000,10823.0,99.26066034574332,1.3980084785656324
172,263.486,1109,1712,468,1075,1792,5000,10823.0,99.26165830640574,1.3980084785656315
173,166.774,670,1569,475,1082,1854,5000,10823.0,99.26265626706814,1.3980084785656315
174,153.622,548,1448,594,1201,1974,5000,10823.0,99.26365422773056,1.3980084785656326
175,30.111,745,1644,884,1491,2263,5000,10823.0,99.26465218839299,1.3980084785656324
176,209.147,700,1599,977,1584,2310,5000,10823.0,99.26565014905538,1.3980084785656315
177,236.143,718,1617,1058,1665,2333,5000,10823.0,99.26664810971779,1.3980084785656326
178,147.59,901,1790,1241,1848,2493,5000,10823.0,99.2676460703802,1.3980084785656324
179,86.378,980,1732,1214,1927,2422,5000,10823.0,99.26864403104258,1.3980084785656326
180,33.028,1656,1776,797,1294,2186,5000,10823.0,99.2756297556795,1.3980084785656315
181,97.454,1781,1900,921,1418,2310,5000,10823.0,99.2766277163419,1.3980084785656326
182,45.241,2044,2163,1184,1681,2573,5000,10823.0,99.27762567700431,1.3980084785656324
183,59.036,2099,2219,1240,1737,2629,5000,10823.0,99.27862363766671,1.3980084785656306
184,20.371,2191,2311,1332,1829,2721,5000,10823.0,99.27962159832914,1.3980084785656337
185,0.0,2301,2421,1442,1939,2831,5000,10823.0,99.28061955899155,1.3980084785656315
186,64.969,2721,1194,1195,989,250,5000,10823.0,99.2476657705679,1.3971996184547582
187,197.627,2721,1194,1195,989,250,5000,10823.0,99.2486637310183,1.3971996184547582
188,157.281,2547,1252,1380,1047,307,5000,10823.0,99.24966169146866,1.3971996184547582
189,113.127,2547,1252,1380,1047,307,5000,10823.0,99.25065965191905,1.3971996184547582
190,4.203,1934,1390,751,895,936,5000,10823.0,99.2536535332702,1.3971996184547582
191,38.714,1934,1390,751,895,936,5000,10823.0,99.25465149372056,1.3971996184547582
192,112.831,1787,1244,604,748,954,5000,10823.0,99.25564945417095,1.3971996184547582
193,89.592,1632,1324,449,828,1033,5000,10823.0,99.25664741462134,1.3971996184547582
194,182.349,1521,1436,338,940,1145,5000,10823.0,99.25764537507172,1.397199618454759
195,172.559,1368,1562,233,878,1272,5000,10823.0,99.2586433355221,1.3971996184547573
196,95.426,1153,1684,404,1011,1545,5000,10823.0,99.25964129597247,1.397199618454757
197,184.821,997,1600,356,963,1706,5000,10823.0,99.26063925642286,1.397199618454759
198,184.92,818,1564,320,927,1699,5000,10823.0,99.26163721687323,1.3971996184547582
199,177.602,627,1527,510,1117,1890,5000,10823.0,99.2626351773236,1.3971996184547582
200,173.251,482,1382,709,1316,2067,5000,10823.0,99.263633137774,1.397199618454759
201,220.321,433,1333,760,1367,2048,5000,10823.0,99.26463109822437,1.3971996184547573
202,162.472,599,1498,965,1572,2214,5000,10823.0,99.26562905867473,1.3971996184547582
203,199.852,561,1461,937,1544,2176,5000,10823.0,99.26662701912514,1.397199618454759
204,0.544,1491,1610,631,1128,2020,5000,10823.0,99.27461070272818,1.3971996184547582
205,1.286,1491,1610,631,1128,2020,5000,10823.0,99.27560866317856,1.397199618454759
206,57.899,2019,2139,1160,1657,2549,5000,10823.0,99.27760458407933,1.3971996184547573
207,81.088,2025,2145,1166,1663,2554,5000,10823.0,99.2786025445297,1.39719961845476
208,36.143,2121,2241,1262,1759,2650,5000,10823.0,99.27960050498008,1.3971996184547573
209,2.571,2185,2304,1325,1823,2714,5000,10823.0,99.28059846543047,1.3971996184547582
210,0.0,2351,2471,1492,1989,2881,5000,10823.0,99.28159642588083,1.397199618454759
211,11.125,2694,1167,1387,962,222,5000,10823.0,99.24764469622015,1.396390758450594
212,110.606,2636,1109,1329,904,164,5000,10823.0,99.24864265645861,1.3963907584505915
213,92.806,2504,984,1196,772,19,5000,10823.0,99.2496406166971,1.396390758450594
214,25.958,2459,993,1152,728,44,5000,10823.0,99.25063857693557,1.3963907584505926
215,95.377,2146,1082,838,662,716,5000,10823.0,99.25263449741249,1.3963907584505937
216,158.22,2184,1120,877,700,754,5000,10823.0,99.253632457651,1.3963907584505926
217,80.099,1914,1121,668,647,755,5000,10823.0,99.25463041788944,1.3963907584505926
218,196.292,1789,1142,606,646,851,5000,10823.0,99.25562837812792,1.3963907584505937
219,213.795,1650,1281,467,785,990,5000,10823.0,99.2566263383664,1.3963907584505928
220,143.239,1521,1410,338,914,1119,5000,10823.0,99.25762429860488,1.3963907584505926
221,168.999,1368,1562,185,830,1272,5000,10823.0,99.25862225884335,1.3963907584505937
222,148.991,1095,1553,238,846,1609,5000,10823.0,99.25962021908181,1.3963907584505937
223,205.043,956,1412,168,775,1547,5000,10823.0,99.26061817932028,1.3963907584505917
224,188.43,890,1492,248,855,1628,5000,10823.0,99.26161613955877,1.3963907584505937
225,168.455,589,1488,640,1247,2020,5000,10823.0,99.26261409979722,1.3963907584505937
226,161.236,532,1432,651,1258,2031,5000,10823.0,99.2636120600357,1.3963907584505917
227,219.58,362,1261,771,1378,1977,5000,10823.0,99.26461002027418,1.3963907584505937
228,125.538,508,1407,884,1491,2123,5000,10823.0,99.26560798051266,1.3963907584505937
229,158.319,332,1232,1017,1624,1947,5000,10823.0,99.26660594075112,1.3963907584505917
230,148.035,444,1343,1029,1725,2059,5000,10823.0,99.2676039009896,1.3963907584505937
231,8.257,577,1415,897,1813,2105,5000,10823.0,99.26860186122806,1.396390758450594
232,126.477,779,1212,694,1610,1903,5000,10823.0,99.26959982146656,1.3963907584505917
233,38.863,779,1212,694,1610,1903,5000,10823.0,99.270597781705,1.3963907584505937
234,17.602,1460,1579,600,1098,1989,5000,10823.0,99.2745896226589,1.3963907584505937
235,59.926,1491,1610,631,1128,2020,5000,10823.0,99.27558758289739,1.3963907584505926
236,5.637,2063,2183,1204,1701,2592,5000,10823.0,99.2785814636128,1.3963907584505926
237,20.717,2190,2309,1331,1828,2719,5000,10823.0,99.27957942385126,1.3963907584505926
238,2.324,2279,2398,1419,1916,2808,5000,10823.0,99.28057738408975,1.396390758450594
