,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,49.407,1293,1636,1380,984,1135,2772,11975.0,112.03743956043435,22.958466101372228
1,1.265,1023,1365,1110,714,865,3042,11975.0,112.04058958474215,22.958466101372224
2,143.888,2065,1852,1937,1755,1907,2817,11975.0,112.05003965766566,22.958466101372228
3,129.234,2070,1857,1942,1760,1912,2822,11975.0,112.05108966576823,22.958466101372224
4,50.672,441,784,528,132,284,2480,11975.0,112.03386112342974,22.957631450530013
5,37.196,441,784,528,132,284,2480,11975.0,112.03491112751719,22.957631450530013
6,22.911,1090,1432,1177,781,932,2763,11975.0,112.03701113569207,22.957631450530013
7,19.309,801,1143,887,491,643,2840,11975.0,112.0380611397795,22.957631450530013
8,41.272,1023,1365,1110,714,865,3042,11975.0,112.03911114386693,22.957631450530013
9,29.887,1023,1365,1110,714,865,3042,11975.0,112.04016114795436,22.95763145053001
10,64.745,1640,1427,1512,1331,1482,3195,11975.0,112.046461172479,22.957631450530013
11,103.89,2041,1829,1913,1732,1883,2793,11975.0,112.0496111847413,22.957631450530013
12,46.254,2051,1839,1923,1742,1894,2804,11975.0,112.05066118882874,22.957631450530013
13,32.909,441,784,528,132,284,2480,11975.0,112.03343273089662,22.95679680164665
14,34.876,428,770,515,119,270,2472,11975.0,112.03448273096907,22.956796801646647
15,69.981,309,651,396,0,151,2569,11975.0,112.03553273104153,22.956796801646647
16,39.462,670,1013,757,361,513,2251,11975.0,112.03195436246885,22.955962154722055
17,28.235,670,1013,757,361,513,2251,11975.0,112.0330043585265,22.955962154722055
18,62.655,268,675,355,0,111,2610,11975.0,112.03405435458419,22.95596215472206
19,53.097,289,663,376,0,131,2590,11975.0,112.03510435064183,22.955962154722055
20,16.182,800,1142,886,490,642,2100,11975.0,112.03152601427574,22.95512750975613
21,33.225,883,1225,970,573,725,2183,11975.0,112.03257600631879,22.95512750975613
22,66.52,134,673,221,134,109,2744,11975.0,112.03362599836186,22.95512750975613
23,60.546,189,618,276,122,54,2733,11975.0,112.03467599040493,22.95512750975613
24,41.957,313,495,400,156,68,2726,11975.0,112.03572598244799,22.95512750975613
25,1.212,782,1125,869,473,624,2096,11975.0,112.03109768624422,22.954292866748794
26,59.07,782,1125,869,473,624,2096,11975.0,112.03214767427288,22.954292866748794
27,67.697,148,734,48,307,282,2917,11975.0,112.03319766230153,22.954292866748794
28,79.206,58,644,145,210,186,2820,11975.0,112.03424765033016,22.954292866748787
29,50.76,240,421,340,229,142,2669,11975.0,112.0352976383588,22.95429286674879
30,41.114,221,402,321,249,161,2650,11975.0,112.03634762638747,22.95429286674879
31,25.582,99,685,0,355,331,2933,11975.0,112.03276934640255,22.953458225699954
