,POP_2015,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,78.911,414,1007,7542.0,76.38609143702476,18.73772649862565
1,13.714,414,1007,7542.0,76.38712335380033,18.73772649862565
2,138.161,414,1007,7542.0,76.38586038254743,18.73690072121902
3,111.756,414,1007,7542.0,76.38689229620167,18.736900721219016
4,147.859,176,769,7542.0,76.38792420985587,18.736900721219016
5,120.317,0,628,7542.0,76.38895612351007,18.73690072121902
6,144.07,0,628,7542.0,76.38998803716429,18.736900721219016
7,130.887,251,845,7542.0,76.38666125074161,18.736074945351604
8,128.993,181,774,7542.0,76.38769316127461,18.736074945351604
9,195.099,0,628,7542.0,76.38872507180761,18.736074945351604
10,189.114,19,612,7542.0,76.38975698234061,18.736074945351604
11,186.045,122,505,7542.0,76.39078889287362,18.736074945351607
12,23.298,392,1427,7542.0,76.37714305071214,18.735249171023334
13,1.781,392,1427,7542.0,76.37817495812409,18.73524917102333
14,149.26,388,892,7542.0,76.38539831000789,18.73524917102333
15,211.238,388,892,7542.0,76.38643021741987,18.73524917102333
16,162.747,251,845,7542.0,76.38746212483183,18.735249171023327
17,122.022,134,494,7542.0,76.39055784706774,18.735249171023327
18,174.188,392,1427,7542.0,76.37691205761628,18.734423398234117
19,109.559,392,1427,7542.0,76.37794396190739,18.734423398234117
20,134.145,461,1079,7542.0,76.38103967478068,18.734423398234117
21,109.521,108,286,7542.0,76.39032681340053,18.73442339823412
22,113.385,108,286,7542.0,76.39135871769165,18.734423398234117
23,147.442,461,1079,7542.0,76.38080868133822,18.733597626983887
24,170.816,347,965,7542.0,76.3818405825086,18.733597626983887
25,187.371,519,676,7542.0,76.38596818719016,18.733597626983887
26,192.978,63,241,7542.0,76.3900957918717,18.733597626983887
27,166.876,0,177,7542.0,76.3911276930421,18.733597626983887
28,146.76,229,1016,7542.0,76.38057770003235,18.732771857272564
29,135.66,351,927,7542.0,76.38160959808222,18.732771857272567
30,136.039,384,862,7542.0,76.38264149613205,18.732771857272564
31,145.472,519,676,7542.0,76.38573719028156,18.732771857272567
32,182.295,63,241,7542.0,76.38986478248091,18.732771857272567
33,160.777,0,177,7542.0,76.39089668053077,18.732771857272564
34,78.873,666,488,7542.0,76.39399237468027,18.732771857272567
35,100.164,666,488,7542.0,76.39502427273011,18.73277185727256
36,128.5,206,1039,7542.0,76.3803467308628,18.73194608910007
37,153.92,355,890,7542.0,76.38137862579225,18.731946089100067
38,121.454,384,862,7542.0,76.3824105207217,18.731946089100074
39,94.936,429,523,7542.0,76.38447431058061,18.731946089100067
40,84.253,429,523,7542.0,76.38550620551008,18.73194608910007
41,105.278,387,339,7542.0,76.38653810043954,18.73194608910007
42,118.992,387,339,7542.0,76.38756999536898,18.73194608910007
43,132.743,250,80,7542.0,76.38963378522789,18.73194608910007
44,118.537,177,0,7542.0,76.39066568015735,18.73194608910007
45,78.078,445,267,7542.0,76.39272947001628,18.73194608910007
46,34.663,0,1469,7542.0,76.37598820659225,18.731120322466325
47,75.009,0,1469,7542.0,76.37702009840147,18.73112032246632
48,162.936,0,1164,7542.0,76.3801157738292,18.731120322466328
49,150.7,0,1164,7542.0,76.38114766563842,18.731120322466325
50,164.603,387,339,7542.0,76.38630712468463,18.731120322466325
51,70.387,387,339,7542.0,76.38733901649387,18.731120322466325
52,143.54,250,80,7542.0,76.38940280011234,18.731120322466325
53,128.159,177,0,7542.0,76.39043469192157,18.731120322466325
54,59.894,0,1164,7542.0,76.37988482893128,18.730294557371256
55,23.222,0,1164,7542.0,76.38091671762048,18.730294557371256
56,94.761,332,831,7542.0,76.38298049499882,18.730294557371252
57,184.643,332,831,7542.0,76.38401238368802,18.730294557371256
58,137.517,224,656,7542.0,76.38504427237719,18.730294557371256
59,207.866,224,501,7542.0,76.38607616106638,18.730294557371256
60,157.254,224,501,7542.0,76.38710804975557,18.730294557371256
61,194.114,0,331,7542.0,76.38813993844474,18.730294557371256
62,105.657,167,654,7542.0,76.38481332401518,18.729468793814767
63,187.712,163,509,7542.0,76.38584520958449,18.72946879381477
64,208.624,163,509,7542.0,76.38687709515379,18.72946879381477
65,168.543,0,331,7542.0,76.38790898072307,18.72946879381477
66,210.518,0,331,7542.0,76.38894086629236,18.72946879381477
67,107.21,0,753,7542.0,76.38458238778907,18.72864303179681
68,165.209,0,753,7542.0,76.38561427023865,18.72864303179681
69,182.939,0,605,7542.0,76.38664615268821,18.72864303179681
70,157.178,0,512,7542.0,76.38767803513777,18.728643031796807
71,179.037,93,606,7542.0,76.38870991758735,18.728643031796807
72,205.858,235,747,7542.0,76.38974180003692,18.728643031796807
73,1.288,0,753,7542.0,76.38435146369855,18.72781727131728
74,110.127,0,753,7542.0,76.38538334302855,18.72781727131728
75,155.663,0,605,7542.0,76.38641522235854,18.727817271317278
76,184.643,0,512,7542.0,76.38744710168855,18.727817271317278
77,201.047,93,606,7542.0,76.38847898101855,18.72781727131728
78,163.429,235,747,7542.0,76.38951086034855,18.727817271317278
79,32.163,229,996,7542.0,76.38412055174327,18.72699151237611
80,178.431,225,738,7542.0,76.38721618037506,18.726991512376106
81,167.066,0,798,7542.0,76.38824805658568,18.72699151237611
82,175.248,0,798,7542.0,76.38927993279628,18.726991512376113
83,56.029,0,1012,7542.0,76.39134368521748,18.726991512376106
84,126.455,0,1012,7542.0,76.3923755614281,18.726991512376113
85,90.162,203,1022,7542.0,76.38388965192297,18.726165754973223
86,136.986,0,977,7542.0,76.38492152501433,18.726165754973227
87,132.933,170,806,7542.0,76.38595339810571,18.726165754973223
88,170.93,225,738,7542.0,76.38698527119708,18.726165754973223
89,132.137,114,851,7542.0,76.38801714428845,18.726165754973223
90,128.879,0,798,7542.0,76.38904901737983,18.726165754973223
91,109.445,0,1012,7542.0,76.39111276356256,18.726165754973223
92,176.347,0,1012,7542.0,76.39214463665392,18.726165754973227
93,54.022,565,1362,7542.0,76.38056315432047,18.72533999910854
94,139.411,143,1096,7542.0,76.38365876423735,18.725339999108538
95,202.449,131,1109,7542.0,76.38469063420965,18.72533999910854
96,144.525,0,977,7542.0,76.38572250418194,18.72533999910854
97,65.576,104,872,7542.0,76.38675437415425,18.725339999108545
