,POP_2015,education,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,9.713,5000,2706,2549,864,11714.0,106.01652398386769,10.373560397980867
1,1.03,4841,919,1662,300,11714.0,106.03869948269246,10.373560397980865
2,9.146,5000,2706,2549,864,11714.0,106.01635378174615,10.372746511213506
3,25.225,5000,2621,2464,778,11714.0,106.01736175734725,10.372746511213508
4,20.987,4892,970,1713,351,11714.0,106.03852924496977,10.372746511213506
5,9.575,4747,825,1568,206,11714.0,106.03953722057084,10.37274651121351
6,0.816,5000,599,2890,2115,11714.0,106.04961697658156,10.372746511213508
7,4.266,5000,567,2858,2083,11714.0,106.05062495218263,10.372746511213508
8,26.409,5000,3375,3218,1304,11714.0,106.00912777586163,10.37193262525577
9,6.486,5000,2927,2770,1085,11714.0,106.0131596717935,10.37193262525577
10,14.638,5000,2927,2770,1085,11714.0,106.01416764577647,10.371932625255766
11,8.906,5000,2621,2464,778,11714.0,106.01618359374241,10.37193262525577
12,50.708,5000,2548,2391,705,11714.0,106.01719156772538,10.37193262525577
13,10.056,5000,2730,2573,887,11714.0,106.0192075156913,10.371932625255768
14,6.589,5000,2852,2695,1010,11714.0,106.02122346365724,10.371932625255768
15,5.131,5000,2852,2695,1010,11714.0,106.02223143764022,10.37193262525577
16,12.407,5000,1376,1219,553,11714.0,106.02928725552096,10.37193262525577
17,38.13,5000,1444,1288,621,11714.0,106.03029522950396,10.37193262525577
18,0.017,5000,1002,1325,634,11714.0,106.03231117746992,10.37193262525577
19,7.43,5000,1029,1352,661,11714.0,106.0333191514529,10.37193262525577
20,4.324,4912,991,1734,694,11714.0,106.0363430734018,10.371932625255772
21,3.775,4892,970,1713,351,11714.0,106.03835902136774,10.37193262525577
22,69.083,4541,619,1362,0,11714.0,106.04138294331662,10.371932625255768
23,48.893,4580,684,1415,583,11714.0,106.0423909172996,10.37193262525577
24,8.021,4866,814,1701,869,11714.0,106.04440686526553,10.371932625255768
25,29.826,4933,782,1903,1100,11714.0,106.0454148392485,10.37193262525577
26,0.0,5000,567,2858,2083,11714.0,106.04944673518038,10.37193262525577
27,1.326,5000,484,2775,1999,11714.0,106.05045470916335,10.37193262525577
28,61.244,5000,3298,3142,1227,11714.0,106.00895761330116,10.371118740107578
29,13.831,5000,3372,3215,1301,11714.0,106.00996558566614,10.371118740107583
30,0.017,5000,3089,2933,1247,11714.0,106.01298950276116,10.371118740107578
31,24.179,5000,2548,2391,705,11714.0,106.01601341985615,10.371118740107582
32,34.801,5000,2514,2357,672,11714.0,106.01702139222112,10.371118740107578
33,31.403,5000,2606,2449,764,11714.0,106.01802936458617,10.371118740107582
34,15.581,5000,2730,2573,887,11714.0,106.01903733695114,10.371118740107578
35,3.501,5000,2684,2527,841,11714.0,106.02004530931613,10.371118740107582
36,12.939,5000,2852,2695,1010,11714.0,106.02105328168116,10.37111874010758
37,9.318,5000,2852,2695,1010,11714.0,106.02206125404615,10.371118740107582
38,47.568,5000,1376,1219,553,11714.0,106.02911706060118,10.37111874010758
