,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,nightlife,ID_HDC_G0,lng,lat
0,179.543,2544,1135,1207,1009,1564,1837,10550.0,98.60301655857002,12.468113524608617
1,75.669,2462,1463,0,1035,2487,2214,10550.0,98.61010465505957,12.468113524608617
2,75.545,2462,1463,0,1035,2487,2214,10550.0,98.61111724027236,12.468113524608617
3,168.919,2283,1086,559,856,2307,2034,10550.0,98.61314241069795,12.468113524608617
4,205.511,2405,1208,686,978,2429,2157,10550.0,98.61415499591071,12.468113524608617
5,170.41,2343,1146,705,916,2367,2095,10550.0,98.6151675811235,12.468113524608619
6,177.865,2525,1128,1201,989,1545,1817,10550.0,98.60282473026577,12.46729733565945
7,110.459,2544,1135,1207,1009,1564,1837,10550.0,98.60383731350859,12.467297335659454
8,163.514,2480,844,916,1093,1855,2006,10550.0,98.60586247999431,12.46729733565945
9,12.301,2180,1181,281,753,2205,1932,10550.0,98.61193797945137,12.467297335659454
10,127.854,2208,1208,258,781,2232,1959,10550.0,98.61295056269422,12.467297335659454
11,82.254,2240,1043,553,813,2264,1991,10550.0,98.61396314593706,12.46729733565945
12,200.355,2276,1079,695,849,2300,2028,10550.0,98.6149757291799,12.467297335659454
13,138.229,2542,1178,1251,574,1562,1835,10550.0,98.59959517174335,12.466481147693104
14,121.331,2542,1178,1251,574,1562,1835,10550.0,98.60060775301638,12.466481147693104
15,128.662,2414,1030,1103,721,1434,1707,10550.0,98.60162033428944,12.466481147693104
16,133.57,2480,844,916,1093,1855,2006,10550.0,98.60567065938156,12.466481147693102
17,304.291,2383,762,834,956,1777,1923,10550.0,98.60668324065462,12.4664811476931
18,42.121,2375,769,842,948,1785,1931,10550.0,98.60769582192768,12.466481147693106
19,0.497,2215,1216,249,788,2239,1967,10550.0,98.60870840320071,12.466481147693104
20,141.398,2215,1216,249,788,2239,1967,10550.0,98.60972098447375,12.466481147693102
21,75.296,2158,1159,303,731,2183,1910,10550.0,98.61174614701983,12.466481147693102
22,78.092,2158,1159,303,731,2183,1910,10550.0,98.61275872829287,12.466481147693102
23,50.073,2241,1102,415,814,2265,1992,10550.0,98.61377130956593,12.466481147693106
24,167.677,2122,926,591,695,2147,1874,10550.0,98.61478389083896,12.466481147693104
25,46.159,2542,1178,1251,574,1562,1835,10550.0,98.59940337654977,12.465664960709507
26,26.031,2542,1178,1251,574,1562,1835,10550.0,98.60041595585315,12.465664960709503
27,16.401,2414,1030,1103,721,1434,1707,10550.0,98.60142853515654,12.465664960709507
28,129.159,2316,932,1005,781,1336,1609,10550.0,98.60244111445992,12.465664960709507
29,217.563,2296,659,732,1017,1675,1821,10550.0,98.6064914316734,12.465664960709507
30,134.253,2199,625,698,772,1803,1790,10550.0,98.6075040109768,12.465664960709507
31,179.667,2212,651,723,785,1829,1816,10550.0,98.60851659028016,12.465664960709507
32,55.975,1956,957,506,529,1980,1708,10550.0,98.61155432819027,12.465664960709507
33,63.989,1895,935,574,468,1919,1646,10550.0,98.61357948679704,12.465664960709505
34,139.223,2022,825,692,594,2046,1773,10550.0,98.6145920661004,12.465664960709503
35,65.108,2414,1157,1230,446,1434,1707,10550.0,98.59921159495633,12.464848774708585
36,93.685,2414,1157,1230,446,1434,1707,10550.0,98.6002241722902,12.464848774708582
37,105.116,2202,566,639,927,1582,1728,10550.0,98.60629963629329,12.464848774708582
38,248.813,2083,509,582,656,1687,1674,10550.0,98.60731221362711,12.464848774708582
39,225.205,2083,509,582,656,1687,1674,10550.0,98.60832479096098,12.464848774708582
40,114.249,1930,870,593,503,1913,1640,10550.0,98.61034994562867,12.464848774708582
41,23.67,1905,899,547,478,1912,1639,10550.0,98.61136252296254,12.464848774708582
42,43.861,1781,882,461,354,1806,1533,10550.0,98.61237510029638,12.464848774708587
43,100.519,1895,935,574,468,1919,1646,10550.0,98.6133876776302,12.464848774708583
44,152.27,1895,935,574,468,1919,1646,10550.0,98.61440025496407,12.464848774708585
45,27.708,2362,1284,1357,0,1462,1734,10550.0,98.59699467623385,12.464032589690275
46,80.587,2362,1284,1357,0,1462,1734,10550.0,98.59800725159828,12.464032589690275
47,66.474,2297,1044,1116,240,1317,1590,10550.0,98.59901982696275,12.464032589690275
48,200.23,2208,950,1023,333,1228,1501,10550.0,98.60003240232722,12.464032589690278
49,54.67,2215,851,924,433,1235,1508,10550.0,98.6010449776917,12.464032589690278
50,137.856,2204,839,912,444,1224,1497,10550.0,98.60205755305613,12.464032589690275
51,111.018,2096,712,785,571,1116,1389,10550.0,98.60307012842061,12.46403258969028
52,56.658,2134,498,571,859,1514,1660,10550.0,98.60610785451402,12.464032589690278
53,290.499,2044,404,477,760,1551,1569,10550.0,98.60712042987845,12.464032589690278
54,219.862,2088,449,521,679,1631,1614,10550.0,98.60813300524293,12.464032589690278
55,61.504,1789,729,468,362,1772,1499,10550.0,98.61015815597186,12.464032589690278
56,124.375,1864,886,543,437,1888,1616,10550.0,98.61117073133632,12.464032589690275
57,35.287,1710,811,389,283,1735,1462,10550.0,98.61218330670079,12.464032589690275
58,160.719,1781,882,461,354,1806,1533,10550.0,98.61319588206526,12.464032589690275
59,147.61,1782,775,461,355,2068,1795,10550.0,98.61420845742971,12.464032589690277
60,1.677,2362,1284,1357,0,1462,1734,10550.0,98.59680292577839,12.463216405654515
61,165.417,2362,1284,1357,0,1462,1734,10550.0,98.59781549917358,12.463216405654517
62,26.9,2297,1044,1116,240,1317,1590,10550.0,98.59882807256879,12.463216405654515
63,175.132,2254,997,1070,286,1274,1547,10550.0,98.59984064596402,12.463216405654514
64,91.076,2220,898,971,385,1240,1513,10550.0,98.60085321935924,12.463216405654515
65,38.642,2204,839,912,444,1224,1497,10550.0,98.60186579275448,12.463216405654514
66,57.715,2091,707,780,576,1111,1384,10550.0,98.60287836614968,12.463216405654515
67,97.475,1965,326,398,854,1424,1491,10550.0,98.60591608633533,12.463216405654514
68,249.869,1962,322,395,809,1469,1487,10550.0,98.60692865973056,12.463216405654515
69,235.518,2024,385,457,706,1572,1550,10550.0,98.60794123312574,12.463216405654514
70,23.918,1789,729,468,362,1772,1499,10550.0,98.6099663799162,12.463216405654515
71,183.332,1789,729,468,362,1772,1499,10550.0,98.61097895331142,12.463216405654517
72,64.797,1597,697,276,170,1621,1348,10550.0,98.61199152670663,12.463216405654515
73,188.116,1709,809,388,282,1733,1461,10550.0,98.61300410010185,12.463216405654515
74,201.1,1656,749,335,229,1942,1669,10550.0,98.61401667349706,12.463216405654517
75,45.973,2168,1128,1201,370,1188,1461,10550.0,98.5996489032004,12.462400222601225
76,255.398,2099,1059,1132,439,1119,1392,10550.0,98.6006614746265,12.462400222601223
77,94.617,1881,497,569,787,901,1173,10550.0,98.60268661747872,12.462400222601223
78,131.582,1881,497,569,787,901,1173,10550.0,98.60369918890481,12.462400222601223
79,62.25,1769,249,322,1035,1148,1295,10550.0,98.60471176033094,12.462400222601225
80,142.827,1769,249,322,1035,1148,1295,10550.0,98.60572433175705,12.462400222601223
81,244.464,1830,191,263,900,1378,1356,10550.0,98.60673690318318,12.462400222601223
82,37.648,1511,534,361,255,1458,1185,10550.0,98.6107871888876,12.462400222601225
83,196.814,1564,690,243,137,1613,1341,10550.0,98.61179976031372,12.462400222601225
84,187.122,1489,836,168,62,1772,1499,10550.0,98.61281233173982,12.462400222601225
85,174.635,1579,732,258,219,1931,1659,10550.0,98.61382490316596,12.462400222601225
86,9.443,2081,1260,1187,456,1101,1374,10550.0,98.59945717403608,12.461584040530335
87,228.125,1999,1170,1141,549,1019,1292,10550.0,98.6004697434932,12.461584040530337
88,321.686,2034,1088,1160,642,1055,1327,10550.0,98.60148231295035,12.46158404053034
89,90.765,1881,497,569,787,901,1173,10550.0,98.60249488240751,12.461584040530335
90,110.149,1881,497,569,787,901,1173,10550.0,98.60350745186464,12.461584040530337
91,129.159,1769,249,322,1035,1148,1295,10550.0,98.60452002132178,12.461584040530337
92,194.018,1798,220,293,1007,1178,1324,10550.0,98.60553259077894,12.46158404053034
93,192.9,1767,127,200,916,1270,1292,10550.0,98.6065451602361,12.461584040530337
94,115.74,1639,0,72,788,1398,1164,10550.0,98.60755772969324,12.461584040530338
95,43.736,1549,105,105,683,1347,1074,10550.0,98.60857029915039,12.461584040530337
96,73.122,1469,492,402,296,1416,1143,10550.0,98.61059543806462,12.461584040530338
97,154.506,1412,632,262,156,1556,1283,10550.0,98.61160800752178,12.461584040530333
98,155.686,1425,764,130,24,1688,1415,10550.0,98.61262057697893,12.46158404053034
99,87.783,1415,706,94,200,1913,1640,10550.0,98.61363314643607,12.461584040530335
100,244.029,1923,1235,1030,614,944,1216,10550.0,98.60027802595918,12.46076785944179
101,42.991,1679,339,346,1124,1238,1205,10550.0,98.60432829591244,12.460767859441791
102,55.789,1679,339,346,1124,1238,1205,10550.0,98.60534086340076,12.460767859441788
103,126.177,1566,72,0,788,1365,1092,10550.0,98.6073659983774,12.46076785944179
104,79.769,1549,105,105,683,1347,1074,10550.0,98.60837856586569,12.460767859441791
105,88.715,1452,326,326,461,1250,977,10550.0,98.60939113335401,12.460767859441791
106,57.466,1375,502,392,286,1426,1153,10550.0,98.61040370084233,12.460767859441788
107,52.745,1328,597,298,192,1520,1248,10550.0,98.61141626833066,12.46076785944179
108,187.122,1366,681,213,107,1604,1332,10550.0,98.61242883581897,12.460767859441788
109,78.03,1319,774,52,158,1842,1569,10550.0,98.61344140330726,12.460767859441791
110,199.174,1815,1284,921,519,835,1108,10550.0,98.60008632202411,12.459951679335513
111,296.898,1812,964,999,793,832,1105,10550.0,98.60109888754376,12.45995167933551
112,319.511,1765,843,915,868,785,1058,10550.0,98.6021114530634,12.459951679335513
113,196.192,1658,719,792,776,678,951,10550.0,98.60312401858302,12.459951679335513
114,155.873,1450,189,116,905,1248,975,10550.0,98.60616171514191,12.45995167933551
115,207.872,1450,189,116,905,1248,975,10550.0,98.60717428066154,12.459951679335513
116,147.548,1389,279,279,524,1188,915,10550.0,98.60919941170079,12.459951679335514
