,POP_2015,community_space,education,food_choices,health_wellbeing,ID_HDC_G0,lng,lat
48,63.342,1944,657,326,4299,12737.0,116.23869188499626,-3.2288519741810098
49,2.975,2043,558,424,4397,12737.0,116.23969064076394,-3.2288519741810107
50,11.424,2279,125,1070,4634,12737.0,116.2426869080669,-3.2288519741810098
51,25.372,2192,39,983,4547,12737.0,116.24368566383457,-3.2288519741810084
52,73.091,2014,641,396,4369,12737.0,116.23775027333126,-3.2296612346418154
53,46.144,2028,600,410,4383,12737.0,116.23874902958988,-3.229661234641815
54,62.217,2043,558,424,4397,12737.0,116.23974778584855,-3.2296612346418136
55,29.996,2106,299,684,4460,12737.0,116.2407465421072,-3.2296612346418128
56,45.294,2100,304,689,4455,12737.0,116.24174529836586,-3.229661234641813
57,58.293,2153,0,983,4508,12737.0,116.24274405462454,-3.229661234641815
58,54.818,2163,9,974,4518,12737.0,116.24374281088316,-3.2296612346418154
59,9.849,989,533,905,3414,12737.0,116.23181489133408,-3.2304704953497088
60,49.782,989,533,905,3414,12737.0,116.23281364808386,-3.2304704953497074
61,60.392,2014,641,396,4369,12737.0,116.23780743183285,-3.230470495349707
62,44.819,2014,641,396,4369,12737.0,116.23880618858261,-3.2304704953497074
63,41.145,2103,302,686,4458,12737.0,116.24080370208218,-3.23047049534971
64,88.039,2008,239,781,4363,12737.0,116.24180245883196,-3.230470495349707
65,32.821,1961,192,828,4316,12737.0,116.24280121558174,-3.2304704953497074
66,0.45,1167,417,450,3522,12737.0,116.23386957576926,-3.2312797563047537
67,81.615,1167,417,450,3522,12737.0,116.23486833301031,-3.2312797563047546
68,22.597,1645,764,1225,4000,12737.0,116.23886336197448,-3.2312797563047537
69,55.768,1961,192,828,4316,12737.0,116.24185963369754,-3.2312797563047537
70,0.475,1961,192,828,4316,12737.0,116.24285839093858,-3.2312797563047533
71,16.323,2385,231,1215,4740,12737.0,116.2438571481796,-3.2312797563047537
72,38.695,2367,214,1198,4722,12737.0,116.24485590542064,-3.231279756304754
73,5.274,1029,279,589,3383,12737.0,116.23392676110348,-3.232089017507012
74,26.922,1167,417,450,3522,12737.0,116.23492551883591,-3.232089017507012
75,19.111,1652,764,1232,4007,12737.0,116.23892054976552,-3.232089017507013
76,1.728,1697,727,1277,4051,12737.0,116.23991930749793,-3.2320890175070125
77,1.65,1739,554,1191,4094,12737.0,116.24091806523035,-3.232089017507012
78,17.798,1739,554,1191,4094,12737.0,116.24191682296274,-3.232089017507013
79,25.372,2483,329,1313,4838,12737.0,116.24391433842754,-3.232089017507011
80,20.847,2402,248,1232,4757,12737.0,116.24491309615998,-3.2320890175070094
81,112.736,652,196,1065,3077,12737.0,116.23098768616464,-3.2328982789565477
82,73.316,1023,274,594,3378,12737.0,116.23398396083637,-3.232898278956548
83,24.547,1275,525,855,3629,12737.0,116.23598147728416,-3.2328982789565477
84,57.193,1300,550,880,3655,12737.0,116.23698023550807,-3.2328982789565486
85,27.347,1434,684,1014,3788,12737.0,116.23797899373196,-3.232898278956548
86,21.051,1777,794,1370,4132,12737.0,116.23897775195587,-3.2328982789565477
87,23.444,1679,662,1298,4033,12737.0,116.23997651017977,-3.232898278956547
88,42.892,1669,534,1171,4024,12737.0,116.24097526840367,-3.23289827895655
89,44.769,1798,613,1250,4153,12737.0,116.24197402662757,-3.232898278956547
90,17.823,2483,329,1313,4838,12737.0,116.24397154307539,-3.232898278956548
91,13.573,438,410,1278,2863,12737.0,116.22904738139029,-3.233707540653423
92,75.491,438,410,1278,2863,12737.0,116.23004614010583,-3.233707540653423
93,18.748,748,100,968,3155,12737.0,116.23104489882135,-3.233707540653423
94,69.441,748,100,968,3155,12737.0,116.23204365753686,-3.233707540653425
95,82.266,842,93,775,3197,12737.0,116.23304241625243,-3.233707540653422
96,65.992,979,229,912,3334,12737.0,116.23404117496794,-3.2337075406534237
97,26.072,1287,537,867,3642,12737.0,116.23603869239899,-3.2337075406534237
98,46.119,1373,623,953,3728,12737.0,116.23703745111453,-3.233707540653423
99,30.371,1454,704,1034,3808,12737.0,116.23803620983004,-3.233707540653423
100,4.824,1777,761,1397,4132,12737.0,116.23903496854558,-3.2337075406534237
101,11.762,1585,568,1205,3940,12737.0,116.24003372726109,-3.2337075406534237
102,3.775,1740,555,1191,4094,12737.0,116.2410324859766,-3.233707540653423
103,39.595,1740,555,1191,4094,12737.0,116.24203124469216,-3.2337075406534237
104,46.319,438,410,1278,2863,12737.0,116.22910460746193,-3.2345168025976974
105,30.321,438,410,1278,2863,12737.0,116.23010336666921,-3.234516802597698
106,18.123,635,114,982,2990,12737.0,116.23110212587649,-3.234516802597699
107,121.735,725,23,892,3080,12737.0,116.23210088508378,-3.234516802597696
108,75.965,910,249,932,3265,12737.0,116.23309964429106,-3.234516802597698
109,105.862,979,248,930,3334,12737.0,116.23409840349831,-3.2345168025976996
110,40.12,998,248,930,3353,12737.0,116.23509716270556,-3.234516802597699
111,77.115,1507,757,1087,3862,12737.0,116.23709468112013,-3.2345168025976996
112,9.224,1454,704,1034,3808,12737.0,116.2380934403274,-3.2345168025976974
113,7.724,1397,755,1392,3752,12737.0,116.23909219953467,-3.234516802597697
114,53.318,1397,755,1392,3752,12737.0,116.24009095874194,-3.234516802597699
115,37.87,1528,886,1523,3883,12737.0,116.24108971794922,-3.2345168025976965
116,0.025,127,832,1729,2552,12737.0,116.22616556883445,-3.235326064789434
117,0.0,127,832,1729,2552,12737.0,116.22716432853356,-3.235326064789434
118,23.447,186,703,1571,2612,12737.0,116.22816308823272,-3.2353260647894375
119,113.586,471,382,1250,2793,12737.0,116.22916184793185,-3.2353260647894366
120,44.744,550,303,1171,2872,12737.0,116.23016060763096,-3.2353260647894357
121,96.088,599,352,1221,2921,12737.0,116.23115936733014,-3.2353260647894353
122,55.46,625,123,992,2980,12737.0,116.23215812702925,-3.2353260647894353
123,85.239,893,267,949,3248,12737.0,116.2331568867284,-3.2353260647894357
124,17.273,893,267,949,3248,12737.0,116.23415564642757,-3.2353260647894353
125,4.549,1397,755,1392,3752,12737.0,116.23914944492324,-3.235326064789436
126,68.216,1397,755,1392,3752,12737.0,116.24014820462239,-3.2353260647894357
127,27.922,1528,886,1523,3883,12737.0,116.24114696432153,-3.2353260647894366
128,1.1,109,814,1747,2535,12737.0,116.22622282222663,-3.236135327228701
129,35.621,158,775,1644,2584,12737.0,116.22722158241777,-3.236135327228701
130,80.3,176,693,1561,2601,12737.0,116.22822034260892,-3.2361353272286983
131,84.239,436,417,1286,2757,12737.0,116.22921910280003,-3.236135327228699
132,70.916,495,382,1250,2793,12737.0,116.23021786299117,-3.2361353272286983
133,51.694,599,413,1282,2818,12737.0,116.23121662318229,-3.236135327228698
134,51.364,536,270,1138,2890,12737.0,116.23221538337343,-3.236135327228701
135,55.118,646,324,1192,3001,12737.0,116.23321414356455,-3.2361353272286992
136,0.575,931,931,1688,3286,12737.0,116.23621042413797,-3.236135327228698
137,44.298,931,931,1688,3286,12737.0,116.23720918432907,-3.2361353272286992
138,56.693,1226,927,1461,3581,12737.0,116.23920670471134,-3.236135327228698
139,56.968,20,725,1737,2446,12737.0,116.22628009001681,-3.23694458991555
140,72.92,85,619,1632,2510,12737.0,116.22727885070007,-3.2369445899155473
141,67.205,182,522,1539,2504,12737.0,116.2282776113833,-3.2369445899155505
142,95.976,336,516,1385,2658,12737.0,116.2292763720666,-3.2369445899155496
143,74.616,517,519,1387,2713,12737.0,116.23027513274982,-3.236944589915549
144,89.689,544,358,1226,2775,12737.0,116.23127389343304,-3.2369445899155505
145,39.92,519,333,1202,2799,12737.0,116.23227265411631,-3.236944589915549
146,39.07,537,537,1305,2892,12737.0,116.23327141479956,-3.23694458991555
147,0.05,475,475,1367,2829,12737.0,116.2342701754828,-3.2369445899155487
148,0.6,700,700,1854,3055,12737.0,116.23526893616605,-3.23694458991555
149,26.397,878,878,1676,3233,12737.0,116.2362676968493,-3.236944589915552
150,95.823,886,886,1669,3240,12737.0,116.23726645753254,-3.2369445899155487
151,39.72,1000,1000,1554,3355,12737.0,116.23826521821582,-3.236944589915549
152,47.594,1160,993,1395,3514,12737.0,116.23926397889905,-3.2369445899155513
153,62.192,437,785,2055,2369,12737.0,116.22334108867862,-3.2377538528500502
154,32.75,306,788,1924,2372,12737.0,116.22433984985409,-3.237753852850052
155,79.682,303,790,1922,2375,12737.0,116.22533861102956,-3.2377538528500485
156,81.966,137,703,1756,2287,12737.0,116.22633737220507,-3.237753852850048
157,81.341,182,522,1539,2504,12737.0,116.22733613338055,-3.237753852850052
158,94.398,238,466,1541,2527,12737.0,116.22833489455606,-3.2377538528500485
159,61.488,445,489,1453,2640,12737.0,116.22933365573155,-3.2377538528500516
160,27.097,444,466,1430,2617,12737.0,116.23033241690703,-3.2377538528500494
161,76.215,642,642,1329,2996,12737.0,116.23232993925801,-3.2377538528500502
162,76.715,557,557,1285,2912,12737.0,116.23332870043346,-3.23775385285005
163,9.449,475,475,1367,2829,12737.0,116.23432746160896,-3.237753852850049
164,17.148,645,645,1851,3000,12737.0,116.23532622278447,-3.2377538528500525
165,3.55,937,937,1704,3292,12737.0,116.23632498395995,-3.237753852850048
166,40.62,937,937,1704,3292,12737.0,116.23732374513543,-3.2377538528500516
167,27.322,1039,1039,1602,3394,12737.0,116.23832250631092,-3.2377538528500502
168,6.774,1105,1048,1450,3459,12737.0,116.23932126748645,-3.23775385285005
169,100.912,676,459,2348,2044,12737.0,116.22239962212004,-3.2385631160322608
170,111.449,633,555,2252,2140,12737.0,116.22339838378788,-3.2385631160322634
171,38.647,405,699,2023,2283,12737.0,116.22439714545574,-3.23856311603226
172,68.734,181,747,1800,2331,12737.0,116.2253959071236,-3.2385631160322625
173,73.41,175,676,1794,2260,12737.0,116.22639466879146,-3.2385631160322643
174,103.318,287,287,1563,2438,12737.0,116.22939095379499,-3.23856311603226
175,82.54,209,67,1409,2563,12737.0,116.23138847713071,-3.2385631160322603
176,92.013,209,67,1409,2563,12737.0,116.23238723879855,-3.2385631160322634
177,54.168,347,276,1515,2702,12737.0,116.23338600046644,-3.2385631160322608
178,18.198,452,452,1532,2807,12737.0,116.23438476213427,-3.238563116032264
179,0.0,1895,1895,3393,4250,12737.0,116.24537114048063,-3.2385631160322625
180,97.513,803,318,2495,1902,12737.0,116.2214581689743,-3.2393723794622447
181,115.361,732,403,2404,1987,12737.0,116.22245693113463,-3.239372379462248
182,71.814,676,459,2348,2044,12737.0,116.22345569329495,-3.239372379462246
183,34.939,481,557,2099,2141,12737.0,116.22445445545532,-3.239372379462249
184,45.801,312,533,1931,2117,12737.0,116.22545321761562,-3.2393723794622464
185,74.193,262,583,1880,2167,12737.0,116.22645197977599,-3.2393723794622447
186,50.461,424,679,1814,2280,12737.0,116.22745074193634,-3.2393723794622495
187,94.913,279,279,1571,2430,12737.0,116.22944826625697,-3.2393723794622478
188,113.449,142,0,1476,2496,12737.0,116.23144579057767,-3.2393723794622478
189,75.525,142,0,1476,2496,12737.0,116.23244455273802,-3.239372379462246
190,27.247,266,266,1650,2620,12737.0,116.23344331489837,-3.2393723794622473
191,41.52,413,413,1619,2768,12737.0,116.23444207705872,-3.2393723794622473
192,7.649,1717,1717,3215,4072,12737.0,116.24442969866209,-3.2393723794622464
193,3.975,1895,1895,3393,4250,12737.0,116.24542846082245,-3.2393723794622478
194,78.714,860,261,2553,1845,12737.0,116.221515491894,-3.240181643140069
195,89.514,711,226,2432,1810,12737.0,116.22251425454695,-3.24018164314007
196,96.938,547,371,2269,1955,12737.0,116.22351301719992,-3.240181643140068
197,86.814,442,407,2112,1992,12737.0,116.22451177985286,-3.2401816431400676
198,86.938,359,431,2030,2015,12737.0,116.2255105425058,-3.240181643140069
199,111.561,325,597,1912,2181,12737.0,116.22650930515876,-3.2401816431400694
200,88.105,137,423,1884,2117,12737.0,116.22750806781171,-3.2401816431400667
201,102.861,137,423,1884,2117,12737.0,116.22850683046467,-3.24018164314007
202,78.407,10,10,1607,2365,12737.0,116.2315031184235,-3.2401816431400676
203,47.49,184,184,1658,2539,12737.0,116.23250188107647,-3.240181643140069
204,43.645,219,219,1693,2573,12737.0,116.23350064372941,-3.24018164314007
205,0.15,323,323,1666,2678,12737.0,116.2344994063824,-3.2401816431400676
206,15.423,1628,1628,3126,3983,12737.0,116.24348827025891,-3.240181643140069
207,34.671,1685,1685,3182,4040,12737.0,116.24448703291185,-3.2401816431400694
208,54.073,825,184,2630,1768,12737.0,116.22157282921145,-3.240990907065789
209,99.313,713,107,2531,1691,12737.0,116.22257159235713,-3.2409909070657883
210,76.612,591,226,2409,1810,12737.0,116.22357035550282,-3.24099090706579
211,83.552,415,290,2187,1874,12737.0,116.2245691186485,-3.240990907065788
212,69.565,293,364,2094,1949,12737.0,116.22556788179419,-3.240990907065788
213,69.1,327,560,2125,2059,12737.0,116.2265666449399,-3.2409909070657865
214,102.943,128,414,1874,2127,12737.0,116.22756540808557,-3.240990907065789
215,89.939,7,293,1911,2078,12737.0,116.22856417123124,-3.240990907065788
216,94.613,52,233,1851,2121,12737.0,116.22956293437693,-3.2409909070657887
217,85.164,0,0,1618,2354,12737.0,116.23156046066829,-3.240990907065789
218,13.598,1628,1628,3126,3983,12737.0,116.24354561841652,-3.240990907065788
219,1.7,1628,1628,3126,3983,12737.0,116.24454438156219,-3.240990907065788
220,65.566,729,88,2548,1672,12737.0,116.22163018092661,-3.2418001712394675
221,84.253,641,0,2459,1584,12737.0,116.22262894456517,-3.2418001712394684
222,47.292,500,141,2318,1725,12737.0,116.22362770820372,-3.241800171239467
223,86.702,455,289,2274,1852,12737.0,116.22462647184227,-3.241800171239469
224,68.75,207,433,2185,1932,12737.0,116.22562523548082,-3.2418001712394666
225,76.956,238,513,2030,1971,12737.0,116.22662399911935,-3.2418001712394684
226,67.675,238,513,2030,1971,12737.0,116.2276227627579,-3.241800171239469
227,57.49,14,288,1906,2066,12737.0,116.22862152639644,-3.2418001712394666
228,92.614,20,265,1883,2089,12737.0,116.22962029003499,-3.2418001712394697
229,75.19,154,154,1773,2509,12737.0,116.23161781731207,-3.2418001712394666
230,48.594,446,446,1943,2801,12737.0,116.23361534458918,-3.2418001712394666
231,24.472,446,446,1943,2801,12737.0,116.23461410822769,-3.2418001712394666
232,90.228,817,176,2636,1407,12737.0,116.22068878290811,-3.2426094356611683
233,106.062,678,37,2497,1546,12737.0,116.22168754703962,-3.242609435661171
234,89.814,641,0,2459,1584,12737.0,116.22268631117113,-3.242609435661172
235,109.011,382,283,2461,1747,12737.0,116.22368507530267,-3.242609435661169
236,88.364,491,357,2310,1899,12737.0,116.22468383943422,-3.242609435661169
237,72.69,120,388,2155,1846,12737.0,116.22568260356574,-3.2426094356611705
238,99.434,117,392,2152,1849,12737.0,116.22668136769722,-3.242609435661172
239,39.678,328,328,1946,2682,12737.0,116.23067642422335,-3.2426094356611728
240,94.058,264,264,1882,2618,12737.0,116.23167518835487,-3.242609435661172
241,96.256,307,307,1925,2661,12737.0,116.23267395248641,-3.242609435661169
242,31.271,446,446,1943,2801,12737.0,116.23367271661795,-3.2426094356611705
243,67.342,602,602,2100,2957,12737.0,116.23467148074948,-3.242609435661169
244,27.447,602,602,2100,2957,12737.0,116.23567024488098,-3.242609435661169
245,82.199,1076,89,2902,1208,12737.0,116.21874863367663,-3.243418700330957
246,57.643,1043,122,2869,1174,12737.0,116.21974739830125,-3.2434187003309582
247,58.743,874,232,2692,1351,12737.0,116.22074616292586,-3.2434187003309596
248,82.09,336,244,2435,1701,12737.0,116.22374245679976,-3.2434187003309565
249,87.125,296,204,2475,1661,12737.0,116.22474122142441,-3.2434187003309582
250,66.602,0,206,2309,1663,12737.0,116.22573998604904,-3.2434187003309596
251,57.468,10,276,2238,1734,12737.0,116.22673875067368,-3.2434187003309565
252,87.339,242,517,2135,2202,12737.0,116.22873627992293,-3.2434187003309596
253,37.17,328,328,1946,2682,12737.0,116.23073380917216,-3.2434187003309582
254,94.663,307,307,1925,2661,12737.0,116.23173257379682,-3.2434187003309565
255,31.971,307,307,1925,2661,12737.0,116.23273133842146,-3.243418700330957
256,28.696,602,602,2100,2957,12737.0,116.23472886767073,-3.2434187003309605
257,77.515,716,716,2214,3071,12737.0,116.23572763229537,-3.2434187003309565
258,48.799,716,716,2214,3071,12737.0,116.23672639691998,-3.243418700330957
259,57.518,1037,0,2992,1168,12737.0,116.21780726198787,-3.2442279652488897
260,83.59,1040,61,2930,1171,12737.0,116.21880602710576,-3.2442279652488946
261,102.262,1043,122,2869,1174,12737.0,116.21980479222363,-3.2442279652488897
262,88.364,296,204,2475,1661,12737.0,116.22379985269504,-3.2442279652488932
263,76.215,189,97,2498,1554,12737.0,116.2247986178129,-3.2442279652488923
264,84.664,68,148,2378,1605,12737.0,116.22579738293078,-3.244227965248891
265,83.107,0,206,2309,1663,12737.0,116.22679614804862,-3.2442279652488915
266,78.265,354,630,2250,2088,12737.0,116.22779491316649,-3.2442279652488937
267,87.739,354,630,2250,2088,12737.0,116.22879367828436,-3.2442279652488897
268,60.942,565,609,2227,2299,12737.0,116.2297924434022,-3.244227965248894
269,47.044,411,411,2030,2496,12737.0,116.23079120852005,-3.244227965248892
270,37.895,411,411,2030,2496,12737.0,116.23178997363794,-3.2442279652488915
271,82.415,916,687,3856,1048,12737.0,116.21586713809889,-3.2450372304150332
272,86.639,837,608,3776,969,12737.0,116.21686590371009,-3.2450372304150363
273,65.092,899,137,3129,1031,12737.0,116.21886343493252,-3.2450372304150332
274,81.765,283,77,2592,1379,12737.0,116.22385726298859,-3.245037230415036
275,53.115,206,0,2515,1457,12737.0,116.22485602859982,-3.2450372304150363
276,107.212,149,57,2458,1514,12737.0,116.22585479421103,-3.245037230415036
277,59.193,279,556,2324,2013,12737.0,116.22785232543346,-3.2450372304150332
278,98.188,279,556,2324,2013,12737.0,116.22885109104467,-3.2450372304150354
279,30.821,527,647,2265,2261,12737.0,116.22984985665586,-3.245037230415036
280,30.596,585,588,2207,2319,12737.0,116.23084862226708,-3.245037230415036
281,16.573,472,472,2091,2435,12737.0,116.23184738787828,-3.2450372304150337
282,26.697,786,557,3725,917,12737.0,116.21492579273821,-3.2458464958294493
283,91.414,783,554,3722,914,12737.0,116.21592455884291,-3.245846495829452
284,99.449,755,527,3695,887,12737.0,116.21692332494757,-3.2458464958294484
285,69.866,755,527,3695,887,12737.0,116.2179220910523,-3.24584649582945
286,98.113,801,235,3110,933,12737.0,116.21892085715696,-3.24584649582945
287,15.923,766,271,3146,897,12737.0,116.2199196232617,-3.2458464958294506
288,85.239,423,217,2733,1239,12737.0,116.22291592157572,-3.2458464958294524
289,83.615,300,94,2610,1362,12737.0,116.22391468768045,-3.2458464958294493
290,52.728,1471,1265,3667,2279,12737.0,116.22491345378515,-3.24584649582945
291,69.316,267,358,2576,1815,12737.0,116.22591221988984,-3.2458464958294484
292,86.214,267,358,2576,1815,12737.0,116.2269109859945,-3.24584649582945
293,82.065,346,544,2391,2002,12737.0,116.2279097520992,-3.2458464958294506
294,103.237,506,722,2518,2179,12737.0,116.2289085182039,-3.2458464958294515
295,56.993,690,716,2334,2363,12737.0,116.22990728430858,-3.2458464958294484
296,24.472,690,716,2334,2363,12737.0,116.23090605041325,-3.24584649582945
297,95.563,895,666,3834,1026,12737.0,116.21398446078776,-3.2466557614921974
298,93.663,895,666,3834,1026,12737.0,116.21498322738606,-3.2466557614922005
299,38.87,683,454,3622,814,12737.0,116.21598199398434,-3.246655761492196
300,103.224,631,402,3571,763,12737.0,116.21698076058264,-3.2466557614922005
301,86.626,860,455,3269,991,12737.0,116.21797952718093,-3.2466557614921983
302,97.538,766,271,3146,897,12737.0,116.21897829377923,-3.2466557614921974
303,82.315,750,355,3091,882,12737.0,116.21997706037752,-3.246655761492199
304,73.916,717,511,3026,1032,12737.0,116.2209758269758,-3.2466557614921987
305,93.78,502,295,2811,1247,12737.0,116.22297336017236,-3.246655761492195
306,102.587,610,404,2920,1463,12737.0,116.22397212677068,-3.246655761492201
307,72.996,1371,1165,3568,2179,12737.0,116.22497089336898,-3.2466557614921974
308,63.842,506,722,2518,2179,12737.0,116.22896595976214,-3.2466557614921996
309,84.014,569,784,2518,2241,12737.0,116.2299647263604,-3.2466557614921983
310,48.319,635,771,2389,2308,12737.0,116.23096349295872,-3.2466557614921987
311,52.568,292,411,4023,660,12737.0,116.21304314224719,-3.2474650274033414
312,112.086,341,347,3960,708,12737.0,116.21404190933917,-3.2474650274033445
313,29.146,274,281,3893,641,12737.0,116.21504067643123,-3.2474650274033405
314,5.474,631,402,3571,763,12737.0,116.21603944352323,-3.2474650274033428
315,45.844,578,349,3517,709,12737.0,116.21703821061526,-3.247465027403341
316,88.789,526,297,3314,657,12737.0,116.2180369777073,-3.2474650274033405
317,92.613,646,401,3213,777,12737.0,116.21903574479929,-3.2474650274033423
318,107.887,782,467,3135,923,12737.0,116.22003451189128,-3.247465027403342
319,77.897,742,501,3052,1006,12737.0,116.22103327898333,-3.2474650274033428
320,119.238,655,449,2965,1357,12737.0,116.22203204607534,-3.247465027403341
321,119.835,564,358,2874,1397,12737.0,116.22303081316737,-3.2474650274033436
322,91.814,610,404,2920,1463,12737.0,116.22402958025936,-3.24746502740334
323,60.092,1245,1039,3442,2054,12737.0,116.22502834735138,-3.247465027403342
324,41.27,550,731,2595,2188,12737.0,116.22802464862744,-3.247465027403341
325,46.144,550,731,2595,2188,12737.0,116.22902341571944,-3.2474650274033423
326,98.313,683,887,2505,2356,12737.0,116.23002218281147,-3.2474650274033428
327,36.57,683,887,2505,2356,12737.0,116.23102094990348,-3.247465027403341
328,5.849,536,623,4378,551,12737.0,116.21110306953034,-3.2482742935629436
329,55.218,438,666,4279,623,12737.0,116.2121018371162,-3.2482742935629414
330,106.262,224,453,4066,593,12737.0,116.21310060470205,-3.248274293562944
331,70.866,274,332,3945,641,12737.0,116.21409937228792,-3.2482742935629414
332,79.015,274,281,3893,641,12737.0,116.2150981398738,-3.248274293562943
333,74.591,115,121,3734,481,12737.0,116.21609690745966,-3.248274293562942
334,21.447,451,222,3390,582,12737.0,116.21709567504553,-3.2482742935629436
335,40.695,588,359,3389,719,12737.0,116.21809444263138,-3.248274293562942
336,97.038,641,412,3426,772,12737.0,116.21909321021725,-3.248274293562943
337,77.854,885,635,3287,1017,12737.0,116.22009197780311,-3.248274293562944
338,76.557,872,630,3182,1123,12737.0,116.22109074538898,-3.248274293562941
339,92.409,686,479,2995,1327,12737.0,116.22208951297485,-3.2482742935629436
340,90.889,692,486,3002,1364,12737.0,116.22308828056072,-3.248274293562944
341,94.138,645,439,2955,1498,12737.0,116.22408704814656,-3.248274293562942
342,45.569,1245,1039,3442,2054,12737.0,116.22508581573243,-3.248274293562944
343,50.494,593,774,2639,2231,12737.0,116.22808211849004,-3.248274293562944
344,51.644,593,774,2639,2231,12737.0,116.2290808860759,-3.248274293562942
345,118.085,953,1064,2682,2389,12737.0,116.23007965366173,-3.2482742935629414
346,16.273,819,900,2518,2455,12737.0,116.2310784212476,-3.2482742935629436
347,17.298,926,977,2596,2563,12737.0,116.2320771888335,-3.2482742935629414
348,70.791,550,597,4410,525,12737.0,116.21116054539449,-3.249083559971063
349,72.841,347,567,4189,495,12737.0,116.2121593134743,-3.249083559971063
350,91.114,313,542,4155,529,12737.0,116.2131580815541,-3.249083559971065
351,83.748,120,349,3961,488,12737.0,116.21415684963398,-3.249083559971063
352,91.839,90,146,3759,457,12737.0,116.21515561771379,-3.2490835599710657
353,85.589,115,121,3734,481,12737.0,116.21615438579364,-3.249083559971064
354,15.598,697,468,3482,829,12737.0,116.21815192195334,-3.249083559971064
355,134.908,731,502,3516,863,12737.0,116.21915069003315,-3.2490835599710657
356,105.087,885,635,3287,1017,12737.0,116.22014945811299,-3.249083559971064
357,98.013,883,677,3193,1253,12737.0,116.22114822619285,-3.249083559971065
358,114.311,856,649,3165,1497,12737.0,116.22214699427263,-3.249083559971063
