,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
0,30.411,569,1584,2213,1754,2691,4806,3539,156.0,-98.92335911539061,18.877305055122616
1,22.961,569,1584,2213,1754,2691,4806,3539,156.0,-98.92232666874513,18.877305055122616
2,15.108,569,1584,2213,1754,2691,4806,3539,156.0,-98.9230573822293,18.87647901646657
3,59.026,563,1579,2217,1749,2686,4801,3544,156.0,-98.92202493873293,18.87647901646657
4,12.196,584,1516,2134,1678,2612,4727,2583,156.0,-98.92998274727863,18.875652979362933
5,60.418,688,1458,2087,1628,2565,4680,3413,156.0,-98.92378810519429,18.875652979362926
6,50.469,681,1453,2091,1623,2560,4675,3417,156.0,-98.92275566484689,18.87565297936293
7,20.335,735,1639,2258,1801,2133,4851,1908,156.0,-98.93587564682451,18.87482694381164
8,5.884,735,1639,2258,1801,2133,4851,1908,156.0,-98.93484320962594,18.87482694381164
9,39.39,470,1401,2019,1563,2497,4613,2452,156.0,-98.93071346083161,18.874826943811637
10,65.402,584,1516,2134,1678,2612,4727,2583,156.0,-98.92968102363304,18.87482694381164
11,119.857,461,1392,2010,1554,2488,4604,2703,156.0,-98.92864858643445,18.874826943811644
12,28.459,91,1964,2612,2135,3071,5000,4000,156.0,-98.91832421444866,18.874826943811637
13,32.826,1262,1667,2235,1829,1977,4827,1751,156.0,-98.94073609031602,18.874000909812622
14,19.463,1262,1667,2235,1829,1977,4827,1751,156.0,-98.93970365626606,18.874000909812622
15,33.866,1080,1537,2134,1699,1996,4727,1770,156.0,-98.93763878816621,18.874000909812622
16,29.126,851,1559,2156,1721,2018,4749,1792,156.0,-98.93660635411625,18.874000909812622
17,43.727,851,1559,2156,1721,2018,4749,1792,156.0,-98.93557392006632,18.874000909812622
18,11.88,735,1639,2258,1801,2133,4851,1908,156.0,-98.9345414860164,18.874000909812626
19,30.533,509,1413,2031,1575,2360,4625,2134,156.0,-98.93350905196648,18.874000909812622
20,29.53,404,1335,1954,1497,2432,4547,2384,156.0,-98.9314441838666,18.87400090981262
21,79.212,437,1368,1987,1530,2465,4580,2418,156.0,-98.93041174981667,18.874000909812622
22,104.096,324,1256,1874,1417,2352,4467,2566,156.0,-98.92937931576671,18.874000909812622
23,72.193,592,1240,1859,1402,2337,4452,2856,156.0,-98.92731444766686,18.874000909812622
24,51.28,451,1100,1719,1262,2197,4312,2938,156.0,-98.92628201361696,18.874000909812622
25,46.791,634,1163,1793,1334,2270,4386,3118,156.0,-98.92524957956701,18.874000909812626
26,67.334,5000,5000,5000,5000,5000,5000,5000,156.0,-98.92421714551708,18.874000909812622
27,81.388,5000,5000,5000,5000,5000,5000,5000,156.0,-98.92318471146713,18.87400090981262
28,95.793,0,1884,2532,2054,2991,4959,3920,156.0,-98.91905497526739,18.874000909812622
29,33.953,36,1892,2540,2062,2999,4965,3928,156.0,-98.91802254121744,18.874000909812622
30,0.181,2336,4083,1996,2368,2477,4856,2252,156.0,-98.96418027432867,18.873174877365784
31,0.459,2336,4083,1996,2368,2477,4856,2252,156.0,-98.96314784342724,18.873174877365784
32,10.812,2494,4228,2154,2422,2530,5000,2305,156.0,-98.96005055072287,18.873174877365784
33,9.935,2552,4286,2212,2479,2588,5000,2363,156.0,-98.95901811982142,18.87317487736578
34,1.392,3375,3822,3035,2059,2175,4696,1950,156.0,-98.95798568891996,18.873174877365784
35,0.0,3215,3730,2875,1575,1715,4716,1612,156.0,-98.95695325801852,18.87317487736578
36,1.462,2055,2388,2218,1426,1472,4811,1246,156.0,-98.94662894900397,18.873174877365788
37,0.22,2886,3219,2662,1276,1322,4785,515,156.0,-98.94559651810252,18.873174877365784
38,20.0,1262,1667,2235,1829,1977,4827,1751,156.0,-98.94043436359524,18.873174877365784
39,10.993,1262,1667,2235,1829,1977,4827,1751,156.0,-98.93940193269377,18.873174877365784
40,43.192,1080,1537,2134,1699,1996,4727,1770,156.0,-98.93733707089089,18.873174877365784
41,23.377,976,1433,2031,1595,1892,4623,1667,156.0,-98.93630463998943,18.873174877365788
42,0.015,851,1559,2156,1721,2018,4749,1792,156.0,-98.93527220908798,18.873174877365784
43,5.122,655,1366,1984,1528,2227,4577,2001,156.0,-98.9342397781865,18.873174877365784
44,12.293,509,1413,2031,1575,2360,4625,2134,156.0,-98.93320734728508,18.873174877365784
45,52.124,351,1281,1899,1443,2377,4492,2313,156.0,-98.93114248548214,18.873174877365788
46,101.258,404,1335,1954,1497,2432,4547,2384,156.0,-98.9301100545807,18.873174877365784
47,100.27,255,1186,1805,1348,2283,4398,2497,156.0,-98.92907762367928,18.873174877365784
48,105.642,212,1130,1749,1292,2227,4342,2698,156.0,-98.9280451927778,18.873174877365784
49,56.33,338,986,1605,1148,2083,4198,2824,156.0,-98.92701276187636,18.873174877365784
50,68.164,451,1100,1719,1262,2197,4312,2938,156.0,-98.9259803309749,18.873174877365784
51,29.432,607,1124,1765,1294,2231,4346,3092,156.0,-98.92494790007346,18.873174877365784
52,62.56,5000,5000,5000,5000,5000,5000,5000,156.0,-98.92391546917197,18.873174877365784
53,66.763,5000,5000,5000,5000,5000,5000,5000,156.0,-98.92288303827054,18.873174877365784
54,66.032,733,1460,2107,1630,2567,4682,3434,156.0,-98.9218506073691,18.873174877365784
55,67.83,124,1693,2341,1863,2800,4788,3729,156.0,-98.91978574556617,18.873174877365784
56,72.459,62,1754,2402,1924,2861,4849,3790,156.0,-98.9187533146647,18.873174877365784
57,48.199,14,1828,2476,1999,2935,4898,3864,156.0,-98.91772088376327,18.873174877365784
58,4.685,2242,3988,1902,2274,2382,4761,2157,156.0,-98.96387849097698,18.872348846471052
59,6.14,2336,4083,1996,2368,2477,4856,2252,156.0,-98.96284606322384,18.872348846471052
60,7.999,2393,4127,2053,2320,2429,4913,2204,156.0,-98.96078120771757,18.87234884647106
61,3.008,2467,4201,2127,2394,2502,4979,2277,156.0,-98.95974877996441,18.872348846471052
62,0.014,2494,4228,2154,2422,2530,5000,2305,156.0,-98.9587163522113,18.872348846471056
63,0.0,3375,3822,3035,2059,2175,4696,1950,156.0,-98.95768392445814,18.872348846471052
64,0.0,3375,3822,3035,2059,2175,4696,1950,156.0,-98.956651496705,18.872348846471052
65,6.857,2765,3098,2542,1155,1201,4665,394,156.0,-98.94735964692673,18.872348846471052
66,19.048,2824,3157,2600,1214,1259,4723,456,156.0,-98.9463272191736,18.872348846471052
67,6.781,2933,3266,2709,1323,1369,4832,562,156.0,-98.94529479142047,18.872348846471052
68,24.723,890,1295,1893,1457,1754,4485,1529,156.0,-98.93806779714848,18.872348846471052
69,62.334,937,1343,1940,1505,1802,4533,1576,156.0,-98.93703536939535,18.872348846471052
70,59.169,976,1433,2031,1595,1892,4623,1667,156.0,-98.93600294164222,18.872348846471052
71,6.467,765,1275,1893,1437,2130,4487,1905,156.0,-98.93497051388907,18.872348846471052
72,1.024,655,1366,1984,1528,2227,4577,2001,156.0,-98.93393808613595,18.872348846471052
73,10.504,297,1201,1819,1363,2297,4413,2227,156.0,-98.93187323062968,18.872348846471052
74,76.273,278,1182,1800,1344,2278,4394,2208,156.0,-98.93084080287655,18.872348846471052
75,107.922,198,1129,1748,1291,2226,4341,2424,156.0,-98.9298083751234,18.872348846471052
76,119.959,55,986,1605,1148,2083,4198,2541,156.0,-98.92877594737024,18.872348846471052
77,129.917,135,1062,1680,1224,2158,4274,2621,156.0,-98.9277435196171,18.872348846471052
78,106.072,304,952,1571,1114,2049,4164,2790,156.0,-98.92671109186398,18.872348846471052
79,37.072,488,1007,1646,1178,2115,4230,2972,156.0,-98.92567866411085,18.872348846471052
80,42.648,558,1069,1716,1240,2177,4292,3043,156.0,-98.92464623635769,18.872348846471052
81,95.375,800,1309,1957,1480,2417,4532,3285,156.0,-98.92361380860457,18.872348846471052
82,84.757,731,1352,1999,1522,2459,4575,3327,156.0,-98.92258138085141,18.872348846471052
