,POP_2015,active_living,education,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,9.555,4542,3464,2356,313,12396.0,119.93650881266635,30.084557972551796
1,8.256,4542,3464,2356,313,12396.0,119.93586449618721,30.083703407400264
2,10.419,4522,3494,2385,386,12396.0,119.93958543700938,30.082848845041603
3,9.694,4756,3727,2619,620,12396.0,119.94176805165095,30.0828488450416
4,3.645,4758,3729,2621,622,12396.0,119.94285935897172,30.082848845041603
5,240.131,5000,5000,5000,2284,12396.0,119.97559857859524,30.0828488450416
6,4.793,5000,5000,5000,2284,12396.0,119.97668988591599,30.0828488450416
7,12.203,4269,3149,2041,0,12396.0,119.93675855019947,30.081994285475684
8,21.177,4440,3412,2303,304,12396.0,119.93894115311659,30.081994285475684
9,21.191,4440,3412,2303,304,12396.0,119.94003245457519,30.081994285475684
10,11.696,4754,3725,2617,618,12396.0,119.94112375603375,30.081994285475687
11,8.66,4754,3725,2617,618,12396.0,119.94221505749228,30.08199428547568
12,264.333,5000,5000,5000,2624,12396.0,119.97277149833218,30.08199428547568
13,25.583,4229,3151,2043,0,12396.0,119.93611430604757,30.081139728702396
14,26.695,4229,3151,2043,0,12396.0,119.93720560164417,30.081139728702404
15,123.759,5000,5000,5000,2624,12396.0,119.97212706073555,30.081139728702396
16,19.185,4218,3189,2081,523,12396.0,119.93983524885053,30.08028517472164
17,21.25,4218,3189,2081,523,12396.0,119.94092653858543,30.08028517472164
18,16.567,4005,2927,1819,223,12396.0,119.93700846953534,30.07943062353329
19,26.347,4218,3189,2081,523,12396.0,119.94028232115568,30.079430623533284
20,32.345,3888,2859,1751,448,12396.0,119.94117651464069,30.07772152953337
21,12.892,3888,2859,1751,448,12396.0,119.94226778679197,30.077721529533374
22,4.443,4181,3152,2044,741,12396.0,119.94335905894329,30.07772152953337
23,14.804,3501,2616,2215,597,12396.0,119.94445033109459,30.077721529533367
24,31.264,3451,2567,2269,651,12396.0,119.94554160324591,30.077721529533374
25,182.691,5000,4873,5000,1688,12396.0,119.97718849563398,30.077721529533374
26,50.761,5000,4871,5000,1681,12396.0,119.97827976778528,30.077721529533374
27,3.286,5000,1984,876,498,12396.0,119.9274371740416,30.07686698672158
28,7.519,5000,1994,885,498,12396.0,119.92852844033224,30.076866986721576
29,211.215,3631,2553,1444,192,12396.0,119.93834983694785,30.07686698672158
30,361.296,3631,2553,1444,192,12396.0,119.9394411032385,30.076866986721576
31,380.076,3888,2859,1751,448,12396.0,119.94053236952912,30.076866986721576
32,178.448,3888,2859,1751,448,12396.0,119.94162363581974,30.07686698672157
33,273.447,3520,2635,2196,578,12396.0,119.94380616840098,30.07686698672158
34,11.322,3520,2635,2196,578,12396.0,119.9448974346916,30.076866986721573
35,23.262,3304,2419,2415,797,12396.0,119.94598870098224,30.07686698672158
36,258.112,5000,4577,5000,1981,12396.0,119.97545289082915,30.07686698672158
37,77.87,5000,4577,5000,1981,12396.0,119.97654415711975,30.076866986721573
38,3.769,4955,1866,758,380,12396.0,119.92788438769686,30.076012446701746
39,25.051,4945,1875,767,378,12396.0,119.92897564812704,30.076012446701743
40,32.473,3824,2354,1245,397,12396.0,119.93661447113838,30.076012446701746
41,22.731,3638,2539,1431,205,12396.0,119.93770573156857,30.076012446701743
42,196.599,3631,2553,1444,192,12396.0,119.93879699199879,30.076012446701743
43,227.794,3730,2845,1909,291,12396.0,119.94207077328936,30.076012446701746
44,107.257,3304,2419,2412,794,12396.0,119.94534455457995,30.07601244670175
45,0.0,5000,4364,5000,2195,12396.0,119.97262606533481,30.076012446701746
46,263.547,5000,4364,5000,2195,12396.0,119.97371732576498,30.076012446701743
47,94.371,5000,4577,5000,1981,12396.0,119.97480858619518,30.076012446701743
48,143.571,5000,4573,5000,1970,12396.0,119.97589984662535,30.076012446701746
49,7.79,4955,1866,758,380,12396.0,119.92833161763896,30.075157909473766
50,82.168,3978,2200,1092,551,12396.0,119.93487914505904,30.075157909473763
51,12.139,3839,2283,1174,462,12396.0,119.93597039962908,30.075157909473766
52,62.336,3780,2334,1226,528,12396.0,119.93706165419908,30.075157909473766
53,218.679,3439,2554,1637,0,12396.0,119.93924416333911,30.07515790947376
54,350.846,3439,2554,1637,0,12396.0,119.94033541790913,30.075157909473766
55,37.088,5000,4350,5000,2193,12396.0,119.97307305500966,30.075157909473766
56,15.386,4795,1707,598,220,12396.0,119.92768761515747,30.074303375037523
57,18.459,4770,1699,591,203,12396.0,119.92877886386758,30.074303375037523
58,20.122,3991,2102,994,595,12396.0,119.93423510741805,30.07430337503752
59,23.849,3969,2158,1049,587,12396.0,119.93532635612814,30.074303375037523
60,68.831,3772,2343,1234,537,12396.0,119.93641760483824,30.07430337503752
61,250.975,3439,2554,1637,0,12396.0,119.93860010225843,30.074303375037523
62,187.406,3338,2464,1627,505,12396.0,119.93969135096853,30.074303375037516
63,370.49,3338,2464,1627,505,12396.0,119.94078259967863,30.074303375037523
64,320.279,3326,2441,2861,728,12396.0,119.9429650970988,30.074303375037523
65,356.503,3326,2441,2861,728,12396.0,119.9440563458089,30.07430337503752
66,52.515,4743,1692,584,185,12396.0,119.92813488353195,30.073448843392903
67,8.254,3999,2094,985,586,12396.0,119.93359109778409,30.073448843392903
