,POP_2015,community_space,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
60,123.078,4920,2457,487,1697,8195.0,77.48367225969172,10.02447643647706
61,105.148,4970,2514,544,1753,8195.0,77.4846795549858,10.024476436477062
62,108.375,4845,2719,749,1958,8195.0,77.48568685027989,10.02447643647706
63,150.621,4914,2851,888,2090,8195.0,77.48669414557399,10.024476436477062
64,123.943,5000,2987,1025,2226,8195.0,77.48770144086808,10.024476436477062
65,82.895,5000,3006,1043,2245,8195.0,77.48870873616218,10.024476436477062
66,38.553,4808,2332,187,1570,8195.0,77.47650114103267,10.023662890953378
67,93.672,4664,2188,93,1426,8195.0,77.47750843476594,10.023662890953375
68,144.5,4561,2087,109,1324,8195.0,77.4785157284992,10.023662890953378
69,124.009,4450,1981,0,1218,8195.0,77.47952302223247,10.023662890953377
70,171.178,4725,2262,356,1502,8195.0,77.481537609699,10.023662890953378
71,113.431,4725,2262,356,1502,8195.0,77.48254490343227,10.023662890953377
72,149.523,4740,2598,692,1837,8195.0,77.4845594908988,10.023662890953375
73,127.469,4740,2632,726,1871,8195.0,77.48556678463207,10.023662890953378
74,106.712,4815,2752,815,1991,8195.0,77.48657407836534,10.023662890953377
75,79.136,4870,2807,870,2047,8195.0,77.4875813720986,10.023662890953375
76,15.169,5000,3006,1043,2245,8195.0,77.48858866583187,10.023662890953378
77,0.0,5000,5000,4023,5000,8195.0,77.46530088579703,10.022849346210911
78,0.0,5000,5000,4027,5000,8195.0,77.4663081779696,10.022849346210911
79,136.616,4561,2087,109,1324,8195.0,77.4783956840405,10.022849346210911
80,127.236,4452,1977,0,1215,8195.0,77.47940297621307,10.022849346210917
81,159.003,4656,2192,286,1432,8195.0,77.48141756055821,10.022849346210913
82,113.498,4592,2128,223,1368,8195.0,77.48242485273079,10.022849346210911
83,97.863,4536,2496,600,1736,8195.0,77.48544672924852,10.022849346210913
84,113.664,4558,2521,644,1760,8195.0,77.48645402142108,10.022849346210911
85,33.397,4558,2521,644,1760,8195.0,77.48746131359367,10.022849346210911
86,0.0,5000,5000,3973,5000,8195.0,77.46518087188875,10.0220358022496
87,0.0,5000,5000,3973,5000,8195.0,77.46618816250074,10.022035802249599
88,14.104,4397,1921,187,1159,8195.0,77.47726835923295,10.0220358022496
89,137.082,4404,1929,141,1167,8195.0,77.47827564984496,10.0220358022496
90,100.691,4277,1803,156,1040,8195.0,77.47928294045697,10.0220358022496
91,87.685,4274,1809,164,1047,8195.0,77.480290231069,10.0220358022496
92,123.144,4630,2167,261,1406,8195.0,77.48129752168101,10.022035802249599
93,162.463,4518,2055,149,1295,8195.0,77.48230481229302,10.0220358022496
94,155.444,4609,2145,240,1385,8195.0,77.48331210290506,10.022035802249599
95,115.926,4475,2362,456,1602,8195.0,77.48431939351707,10.022035802249599
96,113.232,4475,2433,527,1672,8195.0,77.48532668412908,10.022035802249599
97,129.365,4471,2434,558,1674,8195.0,77.48633397474109,10.0220358022496
98,3.659,4397,1921,187,1159,8195.0,77.47714833686086,10.021222259069372
99,117.223,4364,1890,89,1127,8195.0,77.47815562591244,10.021222259069372
100,150.321,4183,1709,62,946,8195.0,77.47916291496405,10.021222259069372
101,114.196,4181,1711,66,949,8195.0,77.48017020401566,10.021222259069372
102,151.652,4369,1905,0,1145,8195.0,77.48218478211882,10.021222259069372
103,187.344,4695,2231,326,1471,8195.0,77.48319207117044,10.021222259069372
104,150.155,4315,2115,209,1354,8195.0,77.48419936022202,10.021222259069376
105,134.654,4437,2362,472,1602,8195.0,77.4852066492736,10.021222259069374
106,28.707,4354,2317,441,1557,8195.0,77.48621393832519,10.02122225906937
107,0.0,5000,5000,5000,5000,8195.0,77.46897002482116,10.020408716670168
108,71.917,4246,1771,32,1008,8195.0,77.47803561224289,10.020408716670168
109,125.939,4121,1646,0,883,8195.0,77.47904289973417,10.020408716670168
110,98.762,4091,1621,2,859,8195.0,77.48005018722549,10.020408716670165
111,127.369,4345,1881,23,1121,8195.0,77.4820647622081,10.020408716670168
112,154.845,4275,2007,77,1246,8195.0,77.48307204969939,10.020408716670165
113,173.373,4315,2115,209,1354,8195.0,77.48407933719069,10.020408716670168
114,54.553,4185,2148,271,1387,8195.0,77.48508662468198,10.020408716670168
115,0.0,5000,5000,5000,5000,8195.0,77.4698573213869,10.019595175051915
116,102.088,4172,1697,110,934,8195.0,77.47791560883607,10.019595175051917
117,120.583,4066,1591,5,829,8195.0,77.47892289476721,10.019595175051915
118,104.916,4007,1537,0,775,8195.0,77.47993018069835,10.019595175051917
119,123.577,4236,1772,0,1012,8195.0,77.4809374666295,10.019595175051915
120,144.367,4236,1772,0,1012,8195.0,77.48194475256064,10.019595175051917
