,POP_2015,community_space,education,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
58,113.064,323,642,209,209,916,8600.0,79.65763720783418,13.092791176455991
59,96.934,331,651,201,201,907,8600.0,79.65865134115744,13.092791176455991
60,101.051,184,525,32,32,1001,8600.0,79.6596654744807,13.092791176455995
61,134.909,363,657,193,193,1163,8600.0,79.66067960780394,13.092791176455997
62,91.742,380,627,163,163,1132,8600.0,79.66169374112718,13.092791176455993
63,87.379,518,495,321,321,1265,8600.0,79.66270787445043,13.092791176455993
64,106.182,689,320,476,476,1153,8600.0,79.66372200777367,13.092791176455995
65,91.811,713,295,496,496,1080,8600.0,79.66473614109694,13.092791176455995
66,100.406,917,22,768,768,1319,8600.0,79.66575027442018,13.092791176455998
67,88.823,917,22,768,768,1319,8600.0,79.66676440774341,13.092791176455993
68,5.807,2086,2317,1834,2086,1444,8600.0,79.67994814094564,13.092791176455991
69,115.522,603,796,557,563,1146,8600.0,79.65443163173074,13.091974215509207
70,115.399,603,796,557,563,1146,8600.0,79.65544576297648,13.091974215509204
71,134.11,476,796,345,345,1052,8600.0,79.65645989422225,13.091974215509207
72,152.882,372,692,160,160,866,8600.0,79.65747402546798,13.091974215509204
73,114.477,391,711,178,178,847,8600.0,79.65848815671373,13.091974215509207
74,85.781,196,618,60,60,908,8600.0,79.65950228795948,13.09197421550921
75,80.251,220,697,140,0,932,8600.0,79.66051641920524,13.091974215509206
76,117.857,380,627,163,163,1132,8600.0,79.66153055045099,13.091974215509207
77,143.204,588,495,370,370,1280,8600.0,79.66254468169673,13.091974215509204
78,126.89,621,387,403,403,1173,8600.0,79.66355881294247,13.091974215509207
79,127.904,765,331,570,519,1035,8600.0,79.66457294418824,13.091974215509207
80,115.921,931,158,714,668,1183,8600.0,79.66558707543396,13.091974215509206
81,58.806,966,123,749,702,1218,8600.0,79.66660120667972,13.09197421550921
82,6.237,2133,2363,1881,2133,1491,8600.0,79.67877078162871,13.091974215509206
83,48.021,2007,2238,1755,2007,1365,8600.0,79.67978491287445,13.091974215509207
84,73.891,668,861,621,627,1081,8600.0,79.65426846671356,13.091157255597926
85,146.399,668,861,621,627,1081,8600.0,79.65528259588194,13.091157255597926
86,147.659,775,1067,797,797,875,8600.0,79.65629672505034,13.091157255597922
87,132.758,512,831,299,299,727,8600.0,79.65832498338713,13.091157255597922
88,90.113,131,684,126,89,843,8600.0,79.65933911255551,13.091157255597926
89,85.443,131,684,126,89,843,8600.0,79.66035324172391,13.091157255597928
90,139.917,113,929,371,334,825,8600.0,79.6613673708923,13.091157255597922
91,93.339,706,393,538,432,948,8600.0,79.66339562922907,13.091157255597922
92,88.731,683,417,514,409,925,8600.0,79.66440975839748,13.091157255597926
93,99.668,834,479,665,559,1075,8600.0,79.66542388756584,13.091157255597922
94,19.356,2113,2343,1860,2113,1471,8600.0,79.67860756675493,13.091157255597926
95,141.545,1983,2214,1731,1983,1342,8600.0,79.67962169592333,13.091157255597924
96,112.818,767,960,720,726,982,8600.0,79.65410531281269,13.090340296722072
97,133.71,767,960,720,726,982,8600.0,79.65511943990388,13.090340296722072
98,124.985,796,1088,817,817,895,8600.0,79.65613356699505,13.090340296722072
99,156.538,667,1175,688,688,767,8600.0,79.65714769408622,13.090340296722074
100,131.037,542,916,383,383,642,8600.0,79.65816182117739,13.090340296722069
101,62.216,542,916,383,383,642,8600.0,79.65917594826858,13.090340296722072
102,40.74,0,815,257,220,711,8600.0,79.66019007535975,13.09034029672207
103,111.221,113,929,371,334,825,8600.0,79.66120420245092,13.09034029672207
104,120.96,613,487,444,339,855,8600.0,79.66424658372445,13.090340296722072
105,121.359,787,384,618,512,1028,8600.0,79.66526071081562,13.09034029672207
106,126.675,787,334,618,513,1029,8600.0,79.6662748379068,13.09034029672207
107,49.189,2023,2254,1771,2023,1381,8600.0,79.67844436300089,13.090340296722072
108,121.452,1973,2204,1721,1973,1331,8600.0,79.67945849009207,13.09034029672207
109,30.417,1119,1361,1122,1128,1219,8600.0,79.65089979498568,13.08952333888158
110,21.783,1119,1361,1122,1128,1219,8600.0,79.65191391999977,13.089523338881582
111,98.347,815,1154,836,836,915,8600.0,79.65495629504208,13.08952333888158
112,117.857,815,1154,836,836,915,8600.0,79.65597042005619,13.089523338881582
113,153.282,708,1216,729,729,808,8600.0,79.65698454507029,13.08952333888158
114,112.081,522,1076,543,543,622,8600.0,79.65799867008438,13.089523338881582
115,96.35,428,1030,498,498,528,8600.0,79.65901279509848,13.08952333888158
116,93.493,157,763,341,321,554,8600.0,79.66104104512668,13.08952333888158
117,129.44,522,658,522,352,1004,8600.0,79.66408342016899,13.089523338881582
118,120.1,522,658,522,352,1004,8600.0,79.66509754518307,13.08952333888158
119,140.347,485,622,485,316,968,8600.0,79.66611167019718,13.08952333888158
120,57.3,485,622,485,316,968,8600.0,79.66712579521128,13.08952333888158
121,0.154,1973,2204,1721,1973,1331,8600.0,79.67828117036639,13.08952333888158
122,39.142,1594,1825,1342,1594,1229,8600.0,79.67929529538048,13.089523338881582
123,74.751,1119,1361,1122,1128,1219,8600.0,79.65073666954768,13.088706382076388
124,86.119,1119,1361,1122,1128,1219,8600.0,79.65175079248488,13.08870638207639
125,135.277,758,1391,864,864,858,8600.0,79.65580728423355,13.08870638207639
126,151.684,585,1138,606,606,684,8600.0,79.6568214071707,13.088706382076388
127,139.456,570,1164,634,634,670,8600.0,79.65783553010786,13.088706382076388
128,126.644,428,1030,498,498,528,8600.0,79.65884965304504,13.088706382076388
129,103.785,275,896,430,453,375,8600.0,79.6598637759822,13.088706382076388
130,150.424,184,736,314,294,527,8600.0,79.66087789891938,13.088706382076388
131,150.086,237,683,261,241,474,8600.0,79.66189202185654,13.088706382076388
132,102.679,461,659,292,187,702,8600.0,79.66290614479371,13.088706382076388
133,133.526,399,597,230,124,640,8600.0,79.66392026773089,13.08870638207639
134,145.478,385,522,385,215,867,8600.0,79.66493439066804,13.088706382076388
135,144.833,475,612,475,305,957,8600.0,79.66594851360522,13.088706382076385
136,85.597,482,619,482,312,964,8600.0,79.66696263654241,13.08870638207639
137,31.154,503,733,503,503,1184,8600.0,79.66797675947953,13.088706382076388
138,82.494,503,733,503,503,1184,8600.0,79.66899088241674,13.08870638207639
139,22.828,21,930,608,699,1593,8600.0,79.67101912829105,13.088706382076385
140,53.46,0,951,606,721,1615,8600.0,79.67203325122823,13.08870638207639
141,5.192,1447,1678,1195,1447,1320,8600.0,79.67710386591406,13.088706382076388
142,24.548,1555,1785,1303,1555,1209,8600.0,79.67811798885121,13.08870638207639
143,31.246,1495,1725,1243,1495,1146,8600.0,79.67913211178839,13.088706382076392
144,85.075,1674,1904,1422,1674,1032,8600.0,79.68014623472554,13.08870638207639
145,133.219,1629,1859,1377,1629,987,8600.0,79.68116035766273,13.08870638207639
146,66.978,1917,2148,1665,1917,794,8600.0,79.6821744805999,13.08870638207639
147,84.952,1882,2113,1630,1882,764,8600.0,79.68318860353706,13.088706382076385
148,33.274,1963,2194,1711,1963,655,8600.0,79.68420272647423,13.08870638207639
149,0.0,2075,2305,1823,2075,707,8600.0,79.6852168494114,13.08870638207639
150,134.724,758,1391,864,864,858,8600.0,79.65564415952691,13.087889426306418
151,99.238,454,1087,609,645,554,8600.0,79.65767240124765,13.087889426306418
152,89.898,209,842,364,400,309,8600.0,79.65970064296842,13.08788942630642
153,154.787,144,777,299,335,244,8600.0,79.6607147638288,13.087889426306422
154,121.421,131,553,131,111,372,8600.0,79.66172888468917,13.087889426306416
155,104.769,461,659,292,187,702,8600.0,79.66274300554956,13.087889426306416
156,109.469,380,578,211,106,622,8600.0,79.66375712640992,13.087889426306416
157,139.149,308,445,308,139,791,8600.0,79.6647712472703,13.087889426306416
158,156.446,243,380,243,74,726,8600.0,79.66578536813068,13.087889426306422
159,142.282,482,619,482,312,964,8600.0,79.66679948899107,13.087889426306416
160,82.309,503,733,503,503,1184,8600.0,79.66781360985144,13.087889426306416
161,112.388,499,730,499,499,1231,8600.0,79.6688277307118,13.087889426306416
162,145.877,0,951,606,721,1615,8600.0,79.67085597243256,13.08788942630642
163,75.12,0,951,606,721,1615,8600.0,79.67187009329294,13.08788942630642
164,10.723,1376,1607,1124,1376,1257,8600.0,79.67694069759482,13.087889426306415
165,111.528,1376,1606,1124,1376,1212,8600.0,79.67795481845518,13.087889426306416
166,57.423,1431,1661,1179,1431,1103,8600.0,79.67896893931557,13.087889426306415
167,116.351,1460,1691,1208,1460,1037,8600.0,79.67998306017594,13.08788942630642
168,126.583,1567,1798,1315,1567,923,8600.0,79.68099718103633,13.087889426306422
169,81.08,1696,1927,1444,1696,763,8600.0,79.68201130189668,13.087889426306415
170,129.133,1788,2019,1536,1788,683,8600.0,79.68302542275707,13.087889426306416
171,133.956,1904,2134,1652,1904,596,8600.0,79.68403954361744,13.087889426306416
172,8.173,1993,2223,1741,1993,625,8600.0,79.68505366447782,13.08788942630642
173,80.343,438,1071,592,629,538,8600.0,79.65750928350357,13.087072471571602
174,19.418,144,777,299,335,244,8600.0,79.65953752107104,13.087072471571602
175,88.946,63,697,218,254,163,8600.0,79.66055163985476,13.0870724715716
176,146.768,110,533,110,90,352,8600.0,79.66156575863849,13.0870724715716
177,122.066,90,512,90,70,331,8600.0,79.66257987742222,13.087072471571604
178,143.235,270,468,102,3,512,8600.0,79.66359399620593,13.0870724715716
179,170.149,308,445,308,139,791,8600.0,79.66460811498966,13.087072471571602
180,156.538,241,377,241,71,723,8600.0,79.6656222337734,13.087072471571602
181,127.535,337,459,337,283,998,8600.0,79.66765047134085,13.087072471571604
182,132.174,321,443,321,267,1014,8600.0,79.66866459012456,13.0870724715716
183,140.869,231,720,399,490,1384,8600.0,79.67069282769202,13.087072471571602
184,118.809,155,845,450,614,1509,8600.0,79.67170694647574,13.0870724715716
185,67.162,1376,1607,1124,1376,1257,8600.0,79.67677754039437,13.087072471571602
186,134.786,1331,1562,1079,1331,1212,8600.0,79.67779165917811,13.087072471571604
187,115.46,1323,1553,1071,1323,1052,8600.0,79.67880577796183,13.0870724715716
188,99.423,1460,1691,1208,1460,1037,8600.0,79.67981989674556,13.087072471571599
189,92.54,1558,1789,1306,1558,907,8600.0,79.68083401552929,13.087072471571604
190,71.863,1696,1927,1444,1696,763,8600.0,79.68184813431301,13.087072471571602
191,102.003,1774,2004,1522,1774,582,8600.0,79.68286225309674,13.087072471571604
192,81.48,1806,2036,1554,1806,498,8600.0,79.68387637188046,13.087072471571602
193,1.905,1901,2131,1649,1901,532,8600.0,79.6848904906642,13.0870724715716
194,109.5,11,645,166,202,111,8600.0,79.66038852699705,13.086255517871871
195,82.709,19,442,19,0,241,8600.0,79.6624167604115,13.086255517871873
196,137.152,149,330,38,38,390,8600.0,79.66343087711871,13.086255517871875
197,111.896,85,222,85,0,568,8600.0,79.66444499382594,13.086255517871873
198,117.273,85,222,85,0,568,8600.0,79.66545911053316,13.086255517871873
199,113.402,321,443,321,267,1014,8600.0,79.66748734394757,13.086255517871873
200,147.383,267,497,267,267,1161,8600.0,79.6685014606548,13.086255517871875
201,117.396,332,601,297,370,1264,8600.0,79.66951557736203,13.086255517871871
202,132.051,246,705,384,475,1369,8600.0,79.67052969406924,13.086255517871875
203,106.766,254,822,351,592,1486,8600.0,79.67154381077646,13.086255517871873
204,64.059,258,819,348,588,1482,8600.0,79.67255792748368,13.086255517871875
205,66.517,1195,1426,943,1195,1186,8600.0,79.67661439431254,13.086255517871871
206,97.979,1205,1435,952,1205,1086,8600.0,79.67762851101978,13.086255517871875
207,118.195,1267,1498,1015,1267,1004,8600.0,79.67864262772696,13.086255517871873
208,88.239,1314,1545,1062,1314,829,8600.0,79.6796567444342,13.086255517871875
209,119.455,1338,1569,1086,1338,805,8600.0,79.68067086114144,13.086255517871873
210,106.52,1516,1747,1264,1516,627,8600.0,79.68168497784865,13.086255517871875
211,104.492,1621,1852,1369,1621,522,8600.0,79.68269909455584,13.086255517871871
212,99.638,1767,1998,1515,1767,400,8600.0,79.68371321126305,13.086255517871875
213,33.305,1844,2075,1592,1844,454,8600.0,79.6847273279703,13.086255517871873
214,59.051,99,663,54,241,0,8600.0,79.6602254252555,13.085438565207166
215,136.23,99,663,54,241,0,8600.0,79.66123953988637,13.085438565207165
216,127.996,54,477,54,54,186,8600.0,79.66225365451722,13.085438565207163
217,141.883,130,292,76,76,371,8600.0,79.66326776914808,13.085438565207166
218,94.261,43,180,43,43,483,8600.0,79.66428188377893,13.085438565207163
219,86.334,0,136,0,0,527,8600.0,79.66529599840976,13.085438565207166
220,81.019,136,0,62,136,663,8600.0,79.66631011304061,13.085438565207165
221,150.486,168,62,0,113,726,8600.0,79.66732422767147,13.085438565207165
222,124.155,258,488,258,258,1152,8600.0,79.66833834230232,13.085438565207166
223,133.741,253,484,162,253,1148,8600.0,79.66935245693315,13.085438565207163
224,145.17,253,484,162,253,1148,8600.0,79.67036657156402,13.085438565207165
225,129.378,364,712,241,481,1376,8600.0,79.67138068619485,13.085438565207163
226,104.216,358,747,276,517,1411,8600.0,79.67239480082571,13.085438565207166
227,46.424,1195,1426,943,1195,1186,8600.0,79.67645125934912,13.085438565207166
228,31.984,1038,1269,786,1038,1061,8600.0,79.67746537397996,13.085438565207165
229,45.594,1185,1416,933,1185,918,8600.0,79.67847948861082,13.085438565207163
230,38.835,1290,1521,1038,1290,853,8600.0,79.67949360324168,13.085438565207166
231,32.383,1338,1569,1086,1338,805,8600.0,79.68050771787252,13.085438565207166
232,8.48,1516,1747,1264,1516,627,8600.0,79.68152183250335,13.085438565207165
233,19.971,1579,1809,1327,1579,565,8600.0,79.68253594713423,13.085438565207166
234,27.314,1830,2061,1578,1830,313,8600.0,79.68355006176508,13.085438565207166
235,35.548,1830,2061,1578,1830,313,8600.0,79.68456417639592,13.085438565207165
236,27.713,214,625,59,356,114,8600.0,79.6600623346299,13.084621613577402
237,44.15,184,616,29,325,84,8600.0,79.66107644718454,13.0846216135774
238,95.121,122,258,122,122,411,8600.0,79.66411878484838,13.084621613577402
239,112.726,226,90,152,226,589,8600.0,79.66513289740303,13.0846216135774
240,81.603,152,31,31,125,695,8600.0,79.66614700995764,13.084621613577399
241,99.545,54,176,54,0,839,8600.0,79.66716112251228,13.0846216135774
242,98.224,0,230,0,0,894,8600.0,79.6681752350669,13.084621613577402
243,117.058,103,333,87,103,997,8600.0,79.66918934762154,13.0846216135774
244,113.095,171,402,80,171,1065,8600.0,79.67020346017614,13.084621613577402
245,143.696,373,703,232,473,1367,8600.0,79.67121757273077,13.084621613577399
246,104.185,403,658,176,428,1322,8600.0,79.6722316852854,13.084621613577399
247,3.38,1038,1269,786,1038,1061,8600.0,79.6773022480585,13.0846216135774
248,5.684,1340,1570,1087,1340,760,8600.0,79.67831636061315,13.084621613577399
249,5.53,1340,1570,1087,1340,760,8600.0,79.67933047316778,13.084621613577402
250,5.592,1576,1807,1324,1576,523,8600.0,79.68034458572241,13.084621613577399
251,1.567,1576,1807,1324,1576,523,8600.0,79.68135869827701,13.0846216135774
252,13.672,1824,2054,1572,1824,265,8600.0,79.68338692338627,13.084621613577397
253,35.117,1905,2135,1653,1905,211,8600.0,79.6844010359409,13.084621613577402
254,91.772,237,265,237,237,413,8600.0,79.6639556970342,13.08380466298252
255,53.583,270,134,196,270,545,8600.0,79.66496980751273,13.083804662982518
256,128.702,226,90,152,226,589,8600.0,79.66598391799131,13.083804662982518
257,88.208,54,176,54,0,839,8600.0,79.66699802846983,13.08380466298252
258,107.626,0,230,0,0,894,8600.0,79.66801213894838,13.083804662982518
259,160.317,142,372,109,142,1036,8600.0,79.6690262494269,13.08380466298252
260,88.178,252,482,0,252,1146,8600.0,79.67004035990544,13.08380466298252
261,77.271,300,530,48,300,1194,8600.0,79.671054470384,13.08380466298252
262,49.189,403,633,150,403,1297,8600.0,79.67206858086253,13.08380466298252
263,56.133,1340,1570,1087,1340,760,8600.0,79.67815324373379,13.083804662982518
264,0.0,1340,1570,1087,1340,760,8600.0,79.67916735421231,13.083804662982518
265,13.949,1787,2018,1535,1787,259,8600.0,79.6832237961265,13.08380466298252
266,54.566,1948,2178,1696,1948,99,8600.0,79.68423790660503,13.08380466298252
267,32.106,2038,2269,1786,2038,8,8600.0,79.68525201708357,13.083804662982518
268,107.196,424,654,172,424,1165,8600.0,79.67089137915433,13.082987713422444
269,26.638,1179,1409,927,1179,868,8600.0,79.6769760295699,13.082987713422442
270,4.547,1179,1409,927,1179,868,8600.0,79.6779901379725,13.082987713422444
271,26.791,1965,2195,1712,1965,83,8600.0,79.68407478838812,13.082987713422444
272,58.867,2047,2277,1795,2047,0,8600.0,79.6850888967907,13.082987713422442
273,39.265,441,671,189,441,1182,8600.0,79.67072829904157,13.082170764897107
274,0.768,1179,1409,927,1179,868,8600.0,79.67782704332915,13.082170764897107
