,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,nightlife,ID_HDC_G0,lng,lat
0,145.924,4975,5000,1785,3945,4550,5000,3667.0,27.865014000962574,-26.675657819318914
1,42.592,4407,2250,339,2068,2707,4620,3667.0,27.830910333470623,-26.676502041681857
2,67.23,4407,2250,339,2068,2707,4620,3667.0,27.831980074224894,-26.676502041681854
3,146.813,4975,5000,1785,3945,4550,5000,3667.0,27.865142037607267,-26.676502041681854
4,41.959,4407,2250,339,2068,2707,4620,3667.0,27.83103821851988,-26.677346266415498
5,43.932,4407,2250,339,2068,2707,4620,3667.0,27.83210796418969,-26.677346266415498
6,153.081,4769,4887,1579,3739,4344,5000,3667.0,27.864200334283886,-26.6773462664155
7,143.843,4817,4935,1627,3787,4392,5000,3667.0,27.86527007995369,-26.677346266415498
8,9.606,5000,5000,1843,4003,4608,5000,3667.0,27.873828045312138,-26.677346266415498
9,39.19,5000,5000,1843,4003,4608,5000,3667.0,27.874897790981944,-26.677346266415498
10,99.029,4733,4851,1560,3703,4307,5000,3667.0,27.86325862683091,-26.678190493519924
11,143.376,4769,4887,1579,3739,4344,5000,3667.0,27.86432837741647,-26.678190493519928
12,145.819,4769,4887,1579,3739,4344,5000,3667.0,27.86539812800203,-26.678190493519928
13,45.896,5000,5000,1808,3991,4595,5000,3667.0,27.87395613268652,-26.678190493519924
14,84.862,5000,5000,1876,4059,4664,5000,3667.0,27.875025883272084,-26.678190493519928
15,47.714,5000,5000,2234,4814,5000,5000,3667.0,27.882514137371015,-26.678190493519928
16,62.474,5000,5000,2234,4814,5000,5000,3667.0,27.88358388795658,-26.678190493519924
17,1.755,5000,2689,2835,3118,3671,2687,3667.0,27.810968651174175,-26.67903472299524
18,3.143,4471,2076,2223,2508,3044,2931,3667.0,27.817387184183396,-26.679034722995247
19,0.253,4471,2076,2223,2508,3044,2931,3667.0,27.818456939684932,-26.679034722995247
20,54.184,4036,1870,74,1654,2327,4525,3667.0,27.832363761204896,-26.679034722995247
21,60.317,3958,1792,153,1576,2248,4580,3667.0,27.833433516706428,-26.67903472299524
22,52.794,3958,1792,153,1576,2248,4580,3667.0,27.834503272207968,-26.679034722995247
23,7.492,3862,1907,891,1281,2364,4834,3667.0,27.837712538712577,-26.679034722995247
24,41.74,3812,1983,992,1232,2440,4910,3667.0,27.83878229421411,-26.67903472299524
25,4.013,3756,2227,1236,1189,2580,5000,3667.0,27.841991560718718,-26.679034722995247
26,4.298,3828,2373,1382,1262,2653,5000,3667.0,27.84306131622025,-26.679034722995244
27,2.853,3762,2365,1445,1195,2586,5000,3667.0,27.844131071721783,-26.679034722995244
28,104.261,5000,5000,5000,5000,5000,5000,3667.0,27.850549604731004,-26.679034722995247
29,113.644,5000,5000,5000,5000,5000,5000,3667.0,27.851619360232533,-26.67903472299524
30,58.867,4591,4709,1751,3561,4166,5000,3667.0,27.86124715974636,-26.67903472299524
31,84.743,4591,4709,1751,3561,4166,5000,3667.0,27.862316915247895,-26.679034722995244
32,100.343,4589,4707,1601,3559,4164,5000,3667.0,27.863386670749428,-26.679034722995244
33,160.561,4663,4782,1482,3633,4238,5000,3667.0,27.864456426250968,-26.67903472299524
34,149.671,4693,4812,1503,3664,4268,5000,3667.0,27.8655261817525,-26.67903472299524
35,326.602,4663,4781,1472,3633,4237,5000,3667.0,27.86659593725404,-26.679034722995247
36,130.634,4720,4838,1530,3690,4294,5000,3667.0,27.867665692755576,-26.67903472299524
37,100.21,4768,4886,1578,3738,4343,5000,3667.0,27.868735448257116,-26.679034722995247
38,157.51,4692,4810,1502,3662,4267,5000,3667.0,27.869805203758645,-26.67903472299524
39,8.053,4781,4900,1591,3752,4356,5000,3667.0,27.871944714761717,-26.67903472299524
40,67.0,4839,4950,1637,3809,4413,5000,3667.0,27.873014470263247,-26.679034722995244
41,87.612,4958,5000,1745,3928,4533,5000,3667.0,27.874084225764783,-26.679034722995247
42,92.794,5000,5000,1763,4053,4658,5000,3667.0,27.875153981266322,-26.67903472299524
