,POP_2015,active_living,community_space,education,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
79,176.718,930,252,1366,207,855,864,8361.0,79.56600227856133,16.87196053564846
80,178.718,930,252,1366,207,855,864,8361.0,79.56702754097545,16.87196053564846
81,0.0,1423,1153,2001,919,1569,1628,8361.0,79.54630814276302,16.871138046206642
82,22.448,1423,1153,2001,919,1569,1628,8361.0,79.547333402417,16.871138046206646
83,152.031,937,667,1515,434,1083,1143,8361.0,79.55143444103287,16.871138046206646
84,118.837,715,446,1293,212,862,921,8361.0,79.55348496034084,16.871138046206646
85,124.299,595,319,1173,85,735,801,8361.0,79.55451021999478,16.871138046206642
86,117.314,600,260,1232,26,676,860,8361.0,79.55553547964877,16.871138046206642
87,100.359,322,419,1059,446,404,529,8361.0,79.55656073930274,16.871138046206646
88,52.508,307,397,1081,444,382,551,8361.0,79.55758599895671,16.871138046206642
89,7.164,0,370,1133,535,75,508,8361.0,79.55861125861067,16.871138046206642
90,92.777,37,408,1096,498,37,470,8361.0,79.55963651826464,16.871138046206642
91,138.717,508,169,944,144,433,442,8361.0,79.56271229722655,16.871138046206646
92,170.449,551,126,987,187,476,485,8361.0,79.56373755688053,16.871138046206646
93,165.941,930,252,1366,207,855,864,8361.0,79.56578807618845,16.871138046206642
94,134.12,930,252,1366,207,855,864,8361.0,79.56681333584243,16.871138046206642
95,138.27,627,803,1077,569,786,833,8361.0,79.55429606003713,16.870315558131363
96,102.478,601,777,1051,543,760,807,8361.0,79.55532131693111,16.870315558131367
97,96.478,284,469,1020,396,443,491,8361.0,79.55634657382511,16.870315558131363
98,69.314,322,419,1059,446,404,529,8361.0,79.55737183071909,16.870315558131363
99,29.403,169,576,906,463,160,376,8361.0,79.55839708761306,16.87031555813136
100,80.687,154,524,979,381,78,354,8361.0,79.55942234450703,16.870315558131367
101,115.941,166,608,895,298,162,270,8361.0,79.56044760140104,16.870315558131363
102,105.642,494,324,789,32,494,287,8361.0,79.56147285829502,16.870315558131367
103,102.777,527,324,789,0,526,320,8361.0,79.56249811518899,16.870315558131363
104,165.464,577,313,808,0,577,370,8361.0,79.56352337208298,16.870315558131367
105,121.404,1791,1113,1712,0,1716,1725,8361.0,79.56659914276491,16.870315558131363
106,88.478,1497,819,1418,294,1422,1431,8361.0,79.56864965655288,16.870315558131367
107,111.254,1497,819,1418,294,1422,1431,8361.0,79.56967491344686,16.870315558131363
108,139.881,601,777,1051,543,760,807,8361.0,79.55408191213286,16.869493071422543
109,128.896,601,777,1051,543,760,807,8361.0,79.55510716626699,16.869493071422543
110,122.508,413,589,928,355,572,619,8361.0,79.55613242040114,16.869493071422543
111,105.822,231,693,799,459,390,427,8361.0,79.5571576745353,16.869493071422543
112,92.239,123,619,859,454,206,330,8361.0,79.55818292866945,16.869493071422543
113,78.418,169,576,906,463,160,376,8361.0,79.55920818280359,16.869493071422543
114,77.224,166,608,895,298,162,270,8361.0,79.56023343693775,16.86949307142254
115,114.419,356,462,702,104,355,149,8361.0,79.56125869107188,16.869493071422543
116,120.419,577,313,808,0,577,370,8361.0,79.56228394520605,16.869493071422543
117,171.732,666,414,801,101,678,459,8361.0,79.56330919934018,16.86949307142254
118,153.643,680,457,815,49,766,473,8361.0,79.56433445347434,16.869493071422543
119,155.374,770,357,905,0,859,563,8361.0,79.56535970760847,16.86949307142254
120,133.434,1791,1113,1712,0,1716,1725,8361.0,79.56638496174263,16.869493071422543
121,96.807,1497,819,1418,294,1422,1431,8361.0,79.56843547001091,16.86949307142254
122,63.374,1497,819,1418,294,1422,1431,8361.0,79.56946072414507,16.869493071422543
123,144.956,831,542,1035,736,989,945,8361.0,79.5528425249072,16.868670586080107
124,130.24,641,544,845,598,800,783,8361.0,79.55386777628165,16.868670586080103
125,150.21,641,544,845,598,800,783,8361.0,79.55489302765612,16.868670586080107
126,129.195,364,739,803,505,523,560,8361.0,79.5559182790306,16.868670586080107
127,121.046,319,739,799,505,478,515,8361.0,79.55694353040506,16.86867058608011
128,138.598,182,741,750,502,341,378,8361.0,79.55796878177954,16.868670586080107
129,91.941,0,742,736,331,328,206,8361.0,79.558994033154,16.868670586080107
130,124.837,206,612,630,124,432,0,8361.0,79.56001928452848,16.868670586080107
131,119.463,319,499,738,140,319,113,8361.0,79.56104453590295,16.868670586080107
132,142.061,460,516,597,0,460,253,8361.0,79.56206978727742,16.868670586080107
133,125.404,552,522,687,177,726,345,8361.0,79.5630950386519,16.868670586080107
134,125.792,614,513,749,155,788,407,8361.0,79.56412029002637,16.86867058608011
135,150.479,730,397,865,40,899,523,8361.0,79.56514554140081,16.868670586080107
136,112.777,1100,811,1304,1005,1258,1214,8361.0,79.54955265802349,16.867848102103974
137,136.568,1100,811,1304,1005,1258,1214,8361.0,79.55057790663844,16.867848102103974
138,140.568,805,517,1010,711,964,919,8361.0,79.55262840386833,16.867848102103977
139,110.24,708,437,913,614,867,822,8361.0,79.55365365248328,16.867848102103977
140,150.419,590,596,793,556,748,732,8361.0,79.55467890109824,16.867848102103977
141,153.076,524,704,685,479,683,624,8361.0,79.5557041497132,16.867848102103977
142,132.12,321,790,731,525,480,466,8361.0,79.55672939832812,16.867848102103974
143,146.837,382,851,619,413,541,375,8361.0,79.55775464694307,16.867848102103977
144,109.434,318,854,615,367,477,242,8361.0,79.558779895558,16.867848102103977
145,90.598,175,662,583,175,480,50,8361.0,79.55980514417296,16.867848102103974
146,166.479,331,648,534,0,556,124,8361.0,79.5608303927879,16.867848102103974
147,119.881,374,647,534,43,556,167,8361.0,79.56185564140286,16.867848102103977
148,68.06,481,603,616,150,656,275,8361.0,79.56288089001781,16.867848102103977
149,99.881,1100,811,1304,1005,1258,1214,8361.0,79.54933855731511,16.867025619494086
150,130.21,1100,811,1304,1005,1258,1214,8361.0,79.55036380317071,16.867025619494083
151,116.866,801,310,804,505,960,915,8361.0,79.55241429488186,16.867025619494083
152,132.21,744,367,816,517,903,858,8361.0,79.55343954073743,16.867025619494083
153,136.538,588,547,851,574,747,703,8361.0,79.554464786593,16.867025619494083
154,136.896,546,565,845,546,705,660,8361.0,79.55549003244859,16.867025619494086
155,126.359,474,817,527,321,633,466,8361.0,79.55651527830418,16.867025619494083
156,142.926,474,817,527,321,633,466,8361.0,79.55754052415976,16.867025619494083
157,135.643,290,804,458,252,619,192,8361.0,79.55856577001532,16.86702561949408
158,134.061,264,777,484,257,592,165,8361.0,79.55959101587094,16.867025619494086
159,153.882,289,776,452,128,612,184,8361.0,79.56061626172651,16.867025619494083
160,126.568,359,734,380,154,678,250,8361.0,79.56164150758208,16.867025619494083
161,101.433,969,637,959,279,1138,762,8361.0,79.5647172451488,16.867025619494083
162,129.075,991,658,981,301,1160,784,8361.0,79.56574249100437,16.867025619494086
163,43.164,1462,839,1620,1096,1621,1577,8361.0,79.54707398246566,16.866203138250345
164,115.911,747,365,748,449,905,861,8361.0,79.55322544104385,16.866203138250345
165,132.658,655,456,735,436,814,770,8361.0,79.55425068414023,16.86620313825035
166,121.583,648,643,702,495,807,640,8361.0,79.5552759272366,16.866203138250345
167,104.389,571,720,625,418,730,564,8361.0,79.55630117033297,16.866203138250345
168,134.986,398,717,350,143,727,300,8361.0,79.5583516565257,16.86620313825035
169,164.449,379,893,356,271,708,281,8361.0,79.55937689962205,16.86620313825035
170,139.852,474,852,261,272,796,368,8361.0,79.56040214271844,16.866203138250345
171,147.195,379,757,356,177,701,273,8361.0,79.5614273858148,16.866203138250345
172,70.06,1462,839,1620,1096,1621,1577,8361.0,79.54685991137843,16.865380658372697
173,103.553,1009,102,928,359,1168,1120,8361.0,79.55198611306496,16.865380658372693
174,126.061,1050,66,759,191,1336,951,8361.0,79.55301135340228,16.865380658372697
175,142.001,982,134,691,122,1310,883,8361.0,79.55403659373961,16.865380658372697
176,160.658,891,257,601,0,1220,793,8361.0,79.5550618340769,16.865380658372697
177,140.299,657,467,366,67,986,558,8361.0,79.55608707441422,16.865380658372693
178,126.568,600,520,309,33,928,501,8361.0,79.55711231475154,16.865380658372697
179,105.344,542,573,251,0,871,444,8361.0,79.55813755508882,16.865380658372693
180,144.061,611,943,124,369,933,505,8361.0,79.56018803576346,16.865380658372697
181,145.822,567,945,355,365,889,461,8361.0,79.56121327610077,16.865380658372697
182,157.553,682,1060,419,480,1004,576,8361.0,79.56223851643807,16.865380658372697
183,19.881,1534,925,1243,915,1863,1436,8361.0,79.54972156507723,16.86455817986106
184,38.149,1438,680,1230,803,1682,1422,8361.0,79.55074680265562,16.864558179861056
185,61.105,1009,102,928,359,1168,1120,8361.0,79.55177204023403,16.86455817986106
186,104.389,1112,0,825,257,1270,1017,8361.0,79.55279727781243,16.86455817986106
187,139.523,1094,83,804,233,1353,996,8361.0,79.55382251539083,16.864558179861056
188,133.613,920,228,629,70,1248,821,8361.0,79.55484775296924,16.864558179861056
189,146.837,783,366,492,65,1112,684,8361.0,79.55587299054768,16.86455817986106
190,120.837,660,455,369,55,989,562,8361.0,79.55689822812606,16.864558179861056
191,119.702,736,825,0,251,1058,630,8361.0,79.5589487032829,16.86455817986106
192,130.12,611,943,124,369,933,505,8361.0,79.5599739408613,16.864558179861056
193,128.628,706,1038,220,465,1028,600,8361.0,79.56099917843972,16.86455817986106
194,169.106,682,1060,419,480,1004,576,8361.0,79.5620244160181,16.86455817986106
195,150.598,791,1168,311,589,1113,684,8361.0,79.56304965359652,16.864558179861056
196,124.896,914,902,651,544,1236,808,8361.0,79.56407489117493,16.864558179861056
197,118.06,914,902,651,544,1236,808,8361.0,79.56510012875333,16.86455817986106
198,29.702,1163,255,1037,513,1321,1229,8361.0,79.55155797945436,16.863735702715356
199,77.105,1163,255,1037,513,1321,1229,8361.0,79.55258321427402,16.863735702715353
200,126.986,1084,241,794,231,1413,986,8361.0,79.5536084490937,16.863735702715353
201,111.523,931,242,640,197,1260,833,8361.0,79.55463368391337,16.863735702715356
202,124.001,786,372,495,162,1115,687,8361.0,79.55565891873303,16.863735702715356
203,129.404,762,485,404,156,1090,663,8361.0,79.55668415355268,16.863735702715356
204,150.329,806,530,382,200,1135,708,8361.0,79.55770938837233,16.863735702715353
205,155.673,736,825,0,251,1058,630,8361.0,79.55873462319202,16.863735702715353
206,117.165,736,825,0,251,1058,630,8361.0,79.55975985801167,16.863735702715353
207,137.105,791,1168,311,589,1113,684,8361.0,79.56181032765097,16.863735702715356
208,178.479,791,1168,311,589,1113,684,8361.0,79.56283556247064,16.863735702715353
209,112.926,1033,1021,584,663,1355,927,8361.0,79.56488603210998,16.863735702715353
210,106.926,1099,256,808,245,1427,1000,8361.0,79.55339439484788,16.86291322693551
211,132.12,980,333,689,322,1308,881,8361.0,79.55441962690895,16.86291322693551
212,121.225,867,303,576,260,1196,769,8361.0,79.55544485897003,16.862913226935508
213,141.553,912,450,487,306,1241,813,8361.0,79.55647009103109,16.86291322693551
214,152.24,919,592,324,313,1248,821,8361.0,79.55749532309216,16.862913226935508
215,147.374,956,697,232,375,1285,858,8361.0,79.55852055515324,16.862913226935508
216,93.493,968,773,232,444,1290,862,8361.0,79.55954578721433,16.86291322693551
217,107.493,916,1115,186,541,1238,810,8361.0,79.56159625133644,16.86291322693551
218,91.135,916,1115,186,541,1238,810,8361.0,79.56262148339754,16.86291322693551
219,28.806,1047,1035,570,677,1369,940,8361.0,79.56467194751966,16.86291322693551
220,100.657,1065,457,774,446,1394,967,8361.0,79.55318035265311,16.86209075252145
221,42.747,1063,454,772,443,1391,964,8361.0,79.55420558195576,16.862090752521453
222,101.045,964,418,535,358,1293,865,8361.0,79.55523081125838,16.86209075252145
223,150.21,964,418,535,358,1293,865,8361.0,79.55625604056102,16.862090752521453
224,130.12,1016,534,419,410,1345,917,8361.0,79.55728126986365,16.86209075252145
225,159.732,1048,630,324,442,1376,949,8361.0,79.55830649916629,16.862090752521453
226,100.239,968,773,232,444,1290,862,8361.0,79.55933172846893,16.86209075252145
227,93.463,1102,1012,0,683,1424,996,8361.0,79.56035695777156,16.86209075252145
228,116.15,967,1147,135,592,1289,860,8361.0,79.56138218707419,16.86209075252145
229,66.538,967,1147,135,592,1289,860,8361.0,79.56240741637683,16.862090752521453
230,42.717,1141,1194,411,767,1463,1035,8361.0,79.56343264567947,16.862090752521453
231,4.358,1141,1194,411,767,1463,1035,8361.0,79.56445787498211,16.86209075252145
232,58.657,1048,630,324,442,1376,949,8361.0,79.55809245523095,16.861268279473105
233,102.508,1102,1012,0,683,1424,996,8361.0,79.56014290831963,16.86126827947311
234,79.075,1100,1057,44,720,1422,993,8361.0,79.56116813486396,16.861268279473105
235,107.195,1095,1062,50,720,1416,988,8361.0,79.56219336140835,16.861268279473105
236,85.941,1291,1258,246,916,1613,1184,8361.0,79.56321858795269,16.861268279473105
237,59.762,1238,820,514,632,1567,1140,8361.0,79.55685319956059,16.8604458077904
238,41.015,1238,820,514,632,1567,1140,8361.0,79.55787842334682,16.8604458077904
239,1.612,1301,883,577,695,1630,1202,8361.0,79.55890364713306,16.8604458077904
240,112.389,1291,1258,246,916,1613,1184,8361.0,79.56300454227797,16.860445807790395
241,54.956,1423,910,916,811,1752,1325,8361.0,79.55766440351377,16.859623337473252
242,23.314,1301,883,577,695,1630,1202,8361.0,79.55868962454201,16.859623337473252
