,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,nightlife,ID_HDC_G0,lng,lat
0,14.842,2538,2721,36,3176,1970,3504,5972.0,61.493167238096156,31.053744180427934
1,37.019,2538,2721,36,3176,1970,3504,5972.0,61.49426535978224,31.053744180427937
2,36.213,2611,2797,138,3252,2046,3577,5972.0,61.495363481468324,31.053744180427937
3,28.806,2648,2900,307,3317,2143,3611,5972.0,61.496461603154394,31.053744180427934
4,31.919,2648,2900,307,3317,2143,3611,5972.0,61.49755972484049,31.053744180427934
5,23.87,2788,3084,597,3457,2283,3751,5972.0,61.49865784652657,31.053744180427934
6,2.124,2788,3084,597,3457,2283,3751,5972.0,61.499755968212654,31.053744180427934
7,4.358,3177,2404,375,3046,2158,4392,5972.0,61.48733181602451,31.052886380886584
8,35.298,2616,2799,130,3254,2048,3582,5972.0,61.49282239366441,31.052886380886576
9,23.028,2551,2734,49,3189,1983,3518,5972.0,61.4939205091924,31.052886380886576
10,43.611,2611,2797,138,3252,2046,3577,5972.0,61.49501862472037,31.052886380886576
11,37.156,2532,2719,217,3174,1968,3499,5972.0,61.49611674024835,31.052886380886576
12,40.013,2648,2900,359,3317,2143,3611,5972.0,61.49721485577634,31.052886380886576
13,32.642,2641,2932,537,3310,2136,3603,5972.0,61.498312971304316,31.052886380886576
14,8.744,2712,3051,656,3381,2207,3675,5972.0,61.499411086832296,31.052886380886584
15,8.9,4315,4682,4457,5000,4217,4203,5972.0,61.50490166447221,31.052886380886584
16,15.483,3043,2269,246,2912,2024,4257,5972.0,61.48588890796758,31.052028584267553
17,0.302,3177,2404,375,3046,2158,4392,5972.0,61.48698701733773,31.052028584267553
18,0.65,3177,2404,375,3046,2158,4392,5972.0,61.48808512670787,31.052028584267553
19,30.39,2541,2723,160,3179,1973,3507,5972.0,61.49247756418848,31.05202858426755
20,40.581,2441,2624,61,3079,1873,3407,5972.0,61.493575673558624,31.05202858426755
21,35.435,2474,2660,195,3116,1910,3440,5972.0,61.494673782928764,31.052028584267557
22,32.523,2470,2656,270,3112,1905,3436,5972.0,61.495771892298905,31.05202858426755
23,35.023,2518,2808,433,3187,2013,3480,5972.0,61.496870001669066,31.05202858426755
24,29.099,2602,2903,541,3271,2096,3564,5972.0,61.49796811103921,31.05202858426755
25,6.3,2581,2921,737,3249,2075,3543,5972.0,61.499066220409354,31.052028584267557
26,0.678,2603,2944,759,3272,2097,3565,5972.0,61.5001643297795,31.052028584267553
27,0.595,4315,4682,4457,5000,4217,4203,5972.0,61.50455676726009,31.05202858426755
28,10.09,2918,2145,0,2912,2158,4391,5972.0,61.483347923967074,31.05117079057075
29,15.969,2918,2145,0,2912,2158,4391,5972.0,61.48444602717965,31.05117079057075
30,0.256,3040,2267,249,2909,2021,4255,5972.0,61.48554413039225,31.05117079057075
31,5.219,3040,2267,249,2909,2021,4255,5972.0,61.48664223360481,31.051170790570755
32,18.999,2585,2345,349,2800,1594,3551,5972.0,61.492132749667725,31.051170790570755
33,38.493,2510,2420,274,2875,1669,3476,5972.0,61.49323085288031,31.05117079057075
34,28.961,2332,2535,169,2970,1764,3298,5972.0,61.49432895609288,31.051170790570755
35,41.817,2333,2628,296,3001,1814,3299,5972.0,61.49542705930545,31.051170790570755
36,28.375,2444,2773,500,3113,1939,3406,5972.0,61.49652516251803,31.051170790570755
37,30.985,2422,2750,533,3091,1916,3384,5972.0,61.497623265730624,31.05117079057075
38,12.819,2500,2841,692,3169,1994,3462,5972.0,61.4987213689432,31.051170790570755
39,7.243,2513,2854,811,3182,2007,3475,5972.0,61.49981947215578,31.051170790570755
40,0.0,2507,2848,902,3176,2002,3469,5972.0,61.500917575368355,31.05117079057075
41,1.895,2819,2045,99,2812,2058,4292,5972.0,61.48300317365928,31.05031299979604
42,19.384,2914,2141,3,2908,2154,4388,5972.0,61.48410127071455,31.05031299979604
43,13.643,2881,2108,408,2751,1862,4096,5972.0,61.48629746482513,31.05031299979604
44,26.041,2842,2069,447,2711,1823,4057,5972.0,61.487395561880405,31.050312999796045
45,0.018,2620,2247,446,2702,1496,3592,5972.0,61.49068985304624,31.05031299979604
46,24.511,2625,2251,462,2707,1501,3597,5972.0,61.49178795010152,31.050312999796045
47,40.974,2315,2311,501,2766,1560,3287,5972.0,61.49288604715679,31.05031299979604
48,32.551,2315,2311,501,2766,1560,3287,5972.0,61.49398414421208,31.05031299979604
49,20.254,2238,2533,314,2905,1719,3204,5972.0,61.49508224126737,31.050312999796045
50,34.702,2251,2591,528,2919,1733,3213,5972.0,61.49618033832263,31.05031299979604
51,29.309,2301,2642,601,2970,1795,3263,5972.0,61.49727843537791,31.05031299979604
52,5.659,2255,2596,647,2924,1749,3217,5972.0,61.49837653243319,31.05031299979604
53,0.449,2430,2771,850,3099,1925,3392,5972.0,61.499474629488475,31.050312999796045
54,0.0,2507,2848,902,3176,2002,3469,5972.0,61.500572726543766,31.05031299979604
55,2.829,2703,1929,215,2889,1953,4374,5972.0,61.482658438303275,31.04945521194332
